schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0001,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272G,1,272-intro,272G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:14,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0002,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272G,2,272-intro,272G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0003,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272J,3,272-intro,272J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:19,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0004,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272M,4,272-intro,272M,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:19,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0005,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272N,5,272-intro,272N,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:19,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0006,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272O,6,272-intro,272O,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:21,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0007,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272R,7,272-intro,272R,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:23,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0008,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272-INTRO,source-reference,O007-FREMLIN-V2-S272-SEG-272W,8,272-intro,272W,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:23,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0009,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272B,source-reference,O007-FREMLIN-V2-S272-SEG-272G,9,272B,272G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:63,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0010,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272B,source-reference,O007-FREMLIN-V2-S272-SEG-272M,10,272B,272M,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:63,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0011,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272BC,source-reference,O007-FREMLIN-V2-S272-SEG-272AB,11,272Bc,272Ab,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:83,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0012,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272BC,source-reference,O007-FREMLIN-XREF-254F,12,272Bc,254F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:90,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0013,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272BD,source-reference,O007-FREMLIN-V2-S272-SEG-272AA,13,272Bd,272Aa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:96,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0014,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272BD,source-reference,O007-FREMLIN-V2-S272-SEG-272AC,14,272Bd,272Ac,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:97,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0015,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272C,source-reference,O007-FREMLIN-V2-S272-SEG-272AB,15,272C,272Ab,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:106,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0016,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272C,source-reference,O007-FREMLIN-V2-S272-SEG-272AC,16,272C,272Ac,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:106,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0017,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272C,source-reference,O007-FREMLIN-XREF-271Aa,17,272C,271Aa,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:144,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0018,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-V2-S272-SEG-272C,18,272D,272C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:151,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0019,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-XREF-254A,19,272D,254A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:178,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0020,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-XREF-254C,20,272D,254C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:178,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0021,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-XREF-256K,21,272D,256K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:183,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0022,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-XREF-254N,22,272D,254N,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:185,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0023,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-XREF-254Fb,23,272D,254Fb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:193,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0024,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-XREF-271Ba,24,272D,271Ba,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:199,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0025,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272D,source-reference,O007-FREMLIN-V2-S272-SEG-272AC,25,272D,272Ac,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:216,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0026,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272E,source-reference,O007-FREMLIN-XREF-121Eg,26,272E,121Eg,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:266,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0027,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272E,source-reference,O007-FREMLIN-V2-S272-SEG-272BB,27,272E,272Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:267,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0028,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272F,source-reference,O007-FREMLIN-V2-S272-SEG-272AA,28,272F,272Aa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:271,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0029,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272F,source-reference,O007-FREMLIN-V2-S272-SEG-272D,29,272F,272D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:309,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0030,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272F,source-reference,O007-FREMLIN-V2-S272-SEG-272D,30,272F,272D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:321,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0031,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272F,source-reference,O007-FREMLIN-XREF-136B,31,272F,136B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:325,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0032,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272G,source-reference,O007-FREMLIN-XREF-271Ya,32,272G,271Ya,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt272.tex:333,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S272-XREF-0033,O007-FREMLIN-V2-S272,O007-FREMLIN-V2-S272-SEG-272G,source-reference,O007-FREMLIN-V2-S272-SEG-272YB,33,272G,272Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt272.tex:333,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
