schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0001,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245A,1,245-intro,245A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0002,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245D,2,245-intro,245D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0003,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245E,3,245-intro,245E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0004,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245G,4,245-intro,245G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0005,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245J,5,245-intro,245J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0006,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245,6,245-intro,245Eb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:19,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0007,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245K,7,245-intro,245K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:20,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0008,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245-INTRO,source-reference,O007-FREMLIN-V2-S245-SEG-245L,8,245-intro,245L,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:20,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0009,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245BB,source-reference,O007-FREMLIN-V2-S245-SEG-245A,9,245Bb,245A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:98,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0010,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245BC,source-reference,O007-FREMLIN-V2-S245-SEG-245YE,10,245Bc,245Ye,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:116,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0011,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245BC,source-reference,O007-FREMLIN-V2-S245-SEG-245A,11,245Bc,245A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:118,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S245-XREF-0012,O007-FREMLIN-V2-S245,O007-FREMLIN-V2-S245-SEG-245BC,source-reference,O007-FREMLIN-V2-S245-SEG-245D,12,245Bc,245D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt245.tex:120,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
