schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0024,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242H,source-reference,O007-FREMLIN-V2-S242-SEG-242CB,24,242H,242Cb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:338,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0025,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242H,source-reference,O007-FREMLIN-V2-S242-SEG-242CD,25,242H,242Cd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:353,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0026,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242I,source-reference,O007-FREMLIN-XREF-232E,26,242I,232E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:382,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0027,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242I,source-reference,O007-FREMLIN-XREF-232Bd,27,242I,232Bd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:404,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0028,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242I,source-reference,O007-FREMLIN-XREF-232D,28,242I,232D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:413,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0029,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242I,source-reference,O007-FREMLIN-XREF-232E,29,242I,232E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:414,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0030,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242I,source-reference,O007-FREMLIN-V2-S242-SEG-242CE,30,242I,242Ce,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:420,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0031,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242J,source-reference,O007-FREMLIN-XREF-233A,31,242J,233A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:433,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0032,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242J,source-reference,O007-FREMLIN-XREF-241D,32,242J,241D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:458,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0033,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242J,source-reference,O007-FREMLIN-XREF-241E,33,242J,241E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:458,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0034,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242J,source-reference,O007-FREMLIN-XREF-241H,34,242J,241H,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:458,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0035,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242JB,source-reference,O007-FREMLIN-XREF-233B,35,242Jb,233B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:465,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0036,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242JB,source-reference,O007-FREMLIN-XREF-233B,36,242Jb,233B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:477,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0037,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242JC,source-reference,O007-FREMLIN-XREF-233D,37,242Jc,233D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:493,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0038,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242JC,source-reference,O007-FREMLIN-XREF-233Dc,38,242Jc,233Dc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:497,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0039,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242JD,source-reference,O007-FREMLIN-V2-S242-SEG-242I,39,242Jd,242I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:510,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0040,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242JE,source-reference,O007-FREMLIN-V2-S242-SEG-242CE,40,242Je,242Ce,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:516,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0041,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242JE,source-reference,O007-FREMLIN-V2-S242-SEG-242CE,41,242Je,242Ce,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:527,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0042,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242K,source-reference,O007-FREMLIN-XREF-233J,42,242K,233J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:567,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0043,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242K,source-reference,O007-FREMLIN-XREF-233K,43,242K,233K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:567,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0044,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242K,source-reference,O007-FREMLIN-XREF-241I,44,242K,241I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:576,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0045,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242K,source-reference,O007-FREMLIN-XREF-233J,45,242K,233J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:581,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0046,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242L,source-reference,O007-FREMLIN-V2-S242-SEG-242JH,46,242L,242Jh,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:597,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0047,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242L,source-reference,O007-FREMLIN-XREF-233K,47,242L,233K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:602,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0048,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242M,source-reference,O007-FREMLIN-XREF-122K,48,242M,122K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:632,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0049,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242O,source-reference,O007-FREMLIN-V2-S242-SEG-242XH,49,242O,242Xh,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:695,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0050,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242O,source-reference,O007-FREMLIN-XREF-134Fa,50,242O,134Fa,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:756,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0051,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242O,source-reference,O007-FREMLIN-XREF-214Ca,51,242O,214Ca,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:793,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0052,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242O,source-reference,O007-FREMLIN-V2-S242-SEG-242,52,242O,242Ma,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:813,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0053,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242O,source-reference,O007-FREMLIN-XREF-115G,53,242O,115G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:838,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0054,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242O,source-reference,O007-FREMLIN-V2-S242-SEG-242,54,242O,242Mb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:854,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0055,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242P,source-reference,O007-FREMLIN-XREF-241J,55,242P,241J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:877,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0056,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242P,source-reference,O007-FREMLIN-V2-S242-SEG-242AA,56,242P,242Aa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:883,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0057,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PB,source-reference,O007-FREMLIN-V2-S242-SEG-242E,57,242Pb,242E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:895,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0058,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PB,source-reference,O007-FREMLIN-V2-S242-SEG-242E,58,242Pb,242E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:902,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0059,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PB,source-reference,O007-FREMLIN-V2-S242-SEG-242F,59,242Pb,242F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:910,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0060,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PC,source-reference,O007-FREMLIN-V2-S242-SEG-242J,60,242Pc,242J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:913,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0061,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PC,source-reference,O007-FREMLIN-V2-S242-SEG-242JE,61,242Pc,242Je,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:921,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0062,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PC,source-reference,O007-FREMLIN-XREF-241Jc,62,242Pc,241Jc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:925,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0063,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PD,source-reference,O007-FREMLIN-V2-S242-SEG-242M,63,242Pd,242M,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:934,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0064,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242PD,source-reference,O007-FREMLIN-V2-S242-SEG-242O,64,242Pd,242O,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:941,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0065,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242X,source-reference,O007-FREMLIN-XREF-226A,65,242X,226A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:952,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0066,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242X,source-reference,O007-FREMLIN-V2-S242-SEG-242F,66,242X,242F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt242.tex:954,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0067,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242XB,source-reference,O007-FREMLIN-XREF-241Xb,67,242Xb,241Xb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:960,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0068,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242XC,source-reference,O007-FREMLIN-XREF-241Xd,68,242Xc,241Xd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:967,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0069,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242XD,source-reference,O007-FREMLIN-XREF-235G,69,242Xd,235G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:977,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0070,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242XE,source-reference,O007-FREMLIN-XREF-241Ed,70,242Xe,241Ed,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:983,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0071,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242XF,source-reference,O007-FREMLIN-XREF-241Fa,71,242Xf,241Fa,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:992,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0072,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242XI,source-reference,O007-FREMLIN-XREF-222D,72,242Xi,222D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:1026,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0073,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242YB,source-reference,O007-FREMLIN-XREF-241Yg,73,242Yb,241Yg,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:1055,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0074,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242YB,source-reference,O007-FREMLIN-XREF-214Eb,74,242Yb,214Eb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:1062,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S242-XREF-0075,O007-FREMLIN-V2-S242,O007-FREMLIN-V2-S242-SEG-242YB,source-reference,O007-FREMLIN-XREF-244Yd,75,242Yb,244Yd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt242.tex:1062,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
