schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,provenance
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0106,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115BE,106,115B,115Be,166,173,6359,6524,6778,6950,"\lambda_{r+1}I=\zeta(\beta_{r+1}-\alpha_{r+1})
\le(1+\epsilon)\sum_{j=0}^n\lambda_{r+1}(I_j\cap H_{\beta_{r+1}})
\le(1+\epsilon)\sum_{j=0}^{\infty}\lambda_{r+1}I_j","\lambda_{r+1}I=\zeta(\beta_{r+1}-\alpha_{r+1})
\le(1+\epsilon)\sum_{j=0}^{\infty}\lambda_{r+1}(I_j\cap H_{\beta_{r+1}})
\le(1+\epsilon)\sum_{j=0}^{\infty}\lambda_{r+1}I_j",9b3e9e3f7e5e1bf2694dcff55ef6415b3638ac865d53298f7b6a428509241329,05661b5e8de5e39e99998e6525996ab7618de8cb3fbd1e231d0a4e768f529640,6e8b2fed86de4d3b5aa810960589624edef36745bd2ad71cc76188f7e51640fb,$,"[""O007-CORR-0004""]","{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0107,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115BE,107,115B,115Be,170,177,6541,6551,6971,6981,\epsilon,\epsilon,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0108,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115BE,108,115B,115Be,172,179,6579,6633,7005,7059,\lambda_{r+1}I\le\sum_{j=0}^{\infty}\lambda_{r+1}I_j,\lambda_{r+1}I\le\sum_{j=0}^{\infty}\lambda_{r+1}I_j,e6c871ea5ab51471cc3e62005d3aec0bc3e5a0aae8fde80224e1cf7aea96fbc2,e6c871ea5ab51471cc3e62005d3aec0bc3e5a0aae8fde80224e1cf7aea96fbc2,e6c871ea5ab51471cc3e62005d3aec0bc3e5a0aae8fde80224e1cf7aea96fbc2,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0109,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,109,115B,115B,189,196,7296,7312,7870,7886,"I_0,\ldots,I_m","I_0,\ldots,I_m",a6f11a6ed506c1bd5c7ece7e716dd937a6455d77a0ee47ff3360c8de683afb36,a6f11a6ed506c1bd5c7ece7e716dd937a6455d77a0ee47ff3360c8de683afb36,a6f11a6ed506c1bd5c7ece7e716dd937a6455d77a0ee47ff3360c8de683afb36,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0110,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,110,115B,115B,189,197,7322,7325,7901,7904,I,I,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0111,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,111,115B,115B,197,205,7737,7857,8366,8486,"\xi=\min(\{\beta_{r+1}\}\cup\{\beta^{(j)}_{r+1}:
                                          j\le m,\,J_j\ne\emptyset\})","\xi=\min(\{\beta_{r+1}\}\cup\{\beta^{(j)}_{r+1}:
                                          j\le m,\,J_j\ne\emptyset\})",dd69215896b5265552cd94000aadb06bdeb12c47f5281364c12a19c0ad22899b,dd69215896b5265552cd94000aadb06bdeb12c47f5281364c12a19c0ad22899b,91cfa874a24d6f07b6c9370d41a7fe131f7bd10a65c7426738a6db32fa090896,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0112,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,112,115B,115B,201,209,7923,7983,8560,8620,"\xi=\inf\{\beta^{(j)}_{r+1}:j\in\Bbb N,\,J_j\ne\emptyset\}","\xi=\inf\{\beta^{(j)}_{r+1}:j\in\Bbb N,\,J_j\ne\emptyset\}",eb7dcac68ccd6280fef8af4e333af3182fbe0c09480c80997f903ecb9a122616,eb7dcac68ccd6280fef8af4e333af3182fbe0c09480c80997f903ecb9a122616,49630d4d7a45d7b6ca1de0b8980c8954521e3b5b74241b959f53ad816a1f7c91,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0113,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,113,115B,115B,202,210,8026,8034,8666,8674,\gamma,\gamma,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0114,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,114,115B,115B,205,214,8126,8135,8804,8813,\zeta>0,\zeta>0,8c87efbb270556c5685d50b4955a80e37d90ea1322f4b2a01e50f2ce3c78aa1d,8c87efbb270556c5685d50b4955a80e37d90ea1322f4b2a01e50f2ce3c78aa1d,8c87efbb270556c5685d50b4955a80e37d90ea1322f4b2a01e50f2ce3c78aa1d,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0115,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,115,115B,115B,205,214,8149,8161,8824,8836,m\in\Bbb N,m\in\Bbb N,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0116,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,116,115B,115B,206,215,8172,8218,8857,8903,\zeta\le(1+\epsilon)\sum_{j=0}^m\lambda_rJ_j,\zeta\le(1+\epsilon)\sum_{j=0}^m\lambda_rJ_j,17ec6f8349eeb57a0b9622b3de34cfdaae7da12d4b79147dce56e800b19a2570,17ec6f8349eeb57a0b9622b3de34cfdaae7da12d4b79147dce56e800b19a2570,17ec6f8349eeb57a0b9622b3de34cfdaae7da12d4b79147dce56e800b19a2570,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0117,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,117,115B,115B,209,218,8286,8296,8968,8978,\epsilon,\epsilon,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0118,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115B,118,115B,115B,209,218,8328,8331,9006,9009,A,A,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0119,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,119,115C,115C,216,225,8621,8658,9326,9363,"\theta:\Cal P(\BbbR^r)\to[0,\infty]","\theta:\Cal P(\BbbR^r)\to[0,\infty]",02c7ebc853234bdfcc26fd7395653b8938605f7e652cd60e224c92d510126ff3,02c7ebc853234bdfcc26fd7395653b8938605f7e652cd60e224c92d510126ff3,67dfacea8796263a290a556f6fbd1c4e8b3f2c98986d42e23c25b9afe39d873f,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0120,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,120,115C,115C,219,228,8671,8877,9383,9603,"\eqalign{\theta A=\inf\{\sum_{j=0}^{\infty}\lambda I_j:\langle
I_j\rangle_{j\in\Bbb N}
\text{ is a sequence of }&\text{half-open intervals}\cr
&\text{such that }
A\subseteq\bigcup_{j\in\Bbb N}I_j\}.\cr}","\eqalign{\theta A=\inf\{\sum_{j=0}^{\infty}\lambda I_j:\langle
I_j\rangle_{j\in\Bbb N}
\text{ adalah barisan }&\text{interval setengah terbuka}\cr
&\text{sedemikian sehingga }
A\subseteq\bigcup_{j\in\Bbb N}I_j\}.\cr}",8916ee3051782bd7fbea2648a4f42a172893c0fd08a61f4dea3946488ff68d9b,da3127350ba3abc2cdd9bc637a3afad56c96a05ce1619201dcb8f47985067a23,fa85b47ec815b5e223a6b318998811acdb8e801bfe56198e1c93ab0605685d40,$$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0121,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,121,115C,115C,226,235,8916,8919,9647,9650,A,A,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0122,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,122,115C,115C,228,237,8984,9040,9725,9781,"A\subseteq\bigcup_{n\in\Bbb N}\coint{-\tbf{n},\tbf{n}}","A\subseteq\bigcup_{n\in\Bbb N}\coint{-\tbf{n},\tbf{n}}",52aaf4f1f465b19cf3d13926c7e586a7a771a5057303a564aa565e396694fffa,52aaf4f1f465b19cf3d13926c7e586a7a771a5057303a564aa565e396694fffa,22fdb76256e587f14c18609aa56ad42e07c33c8f1b2728f0089bc44df1bc3315,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0123,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,123,115C,115C,229,238,9050,9084,9790,9824,"\tbf{n}=(n,n,\ldots,n)\in\BbbR^r","\tbf{n}=(n,n,\ldots,n)\in\BbbR^r",22b237c369d9651a52fafb81625e6f054f4d39c2470d9334776acdd8c5ab2edf,22b237c369d9651a52fafb81625e6f054f4d39c2470d9334776acdd8c5ab2edf,22b237c369d9651a52fafb81625e6f054f4d39c2470d9334776acdd8c5ab2edf,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0124,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,124,115C,115C,230,239,9123,9135,9880,9892,"[0,\infty]","[0,\infty]",202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0125,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,125,115C,115C,231,241,9215,9225,10000,10010,\theta A,\theta A,346c0e63fa9c7041e2af97d82cf4e50e706fbb9e37514075ad7b3f9e27a30a4f,346c0e63fa9c7041e2af97d82cf4e50e706fbb9e37514075ad7b3f9e27a30a4f,f6634e7b6ec7a8d44dfde435db7b3eec6047c48f7caaab5fc29bb11dd61db289,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0126,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,126,115C,115C,232,241,9247,9259,10036,10048,"[0,\infty]","[0,\infty]",202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0127,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,127,115C,115C,235,244,9293,9301,10075,10083,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0128,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115C,128,115C,115C,236,245,9344,9355,10128,10139,\BbbR^{r},\BbbR^{r},47cff1863b47de80af191f891da8d6e01b0183bfa8f340ed5bafe8083ec65717,47cff1863b47de80af191f891da8d6e01b0183bfa8f340ed5bafe8083ec65717,47cff1863b47de80af191f891da8d6e01b0183bfa8f340ed5bafe8083ec65717,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0129,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,129,115D,115Da,239,248,9447,9455,10229,10237,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0130,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,130,115D,115Da,240,249,9479,9488,10262,10271,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0131,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DB,131,115D,115Db,242,251,9495,9515,10278,10298,\theta I=\lambda I,\theta I=\lambda I,4c08a10c36e5d10c87f466dc7fcd673e918bd5774c64bb29f8ab5b98fb2a6ca4,4c08a10c36e5d10c87f466dc7fcd673e918bd5774c64bb29f8ab5b98fb2a6ca4,ca6ebd35e0b713b9687b89f51b4526479e4742fd31f9efc0344d554034b9c2ee,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0132,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DB,132,115D,115Db,243,252,9545,9564,10338,10357,I\subseteq\BbbR^r,I\subseteq\BbbR^r,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0133,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,133,115D,115Da,245,254,9587,9595,10380,10388,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0134,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,134,115D,115Da,245,254,9612,9624,10411,10423,"[0,\infty]","[0,\infty]",202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0135,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,135,115D,115Da,246,255,9639,9649,10438,10448,\theta A,\theta A,346c0e63fa9c7041e2af97d82cf4e50e706fbb9e37514075ad7b3f9e27a30a4f,346c0e63fa9c7041e2af97d82cf4e50e706fbb9e37514075ad7b3f9e27a30a4f,f6634e7b6ec7a8d44dfde435db7b3eec6047c48f7caaab5fc29bb11dd61db289,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0136,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,136,115D,115Da,247,256,9690,9702,10501,10513,"[0,\infty]","[0,\infty]",202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0137,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,137,115D,115Da,251,260,9731,9750,10542,10561,\theta\emptyset=0,\theta\emptyset=0,da569442d35a3cd243807ee00c7f210f81cbfb2f5e63ecfad0acbcc5e3e23128,da569442d35a3cd243807ee00c7f210f81cbfb2f5e63ecfad0acbcc5e3e23128,da569442d35a3cd243807ee00c7f210f81cbfb2f5e63ecfad0acbcc5e3e23128,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0138,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,138,115D,115Da,252,261,9784,9799,10601,10616,I_j=\emptyset,I_j=\emptyset,8468bb17a30b3dcc06ed27c5baeef36b918aaf3ad04c125a32c8f13a150f82a6,8468bb17a30b3dcc06ed27c5baeef36b918aaf3ad04c125a32c8f13a150f82a6,8468bb17a30b3dcc06ed27c5baeef36b918aaf3ad04c125a32c8f13a150f82a6,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0139,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115DA,139,115D,115Da,252,261,9810,9813,10630,10633,j,j,189f40034be7a199f1fa9891668ee3ab6049f82d38c68be70f596eab2e1857b7,189f40034be7a199f1fa9891668ee3ab6049f82d38c68be70f596eab2e1857b7,189f40034be7a199f1fa9891668ee3ab6049f82d38c68be70f596eab2e1857b7,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
