schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0001,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285-INTRO,precedes,O007-FREMLIN-V2-S285-SEG-285A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0002,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285A,precedes,O007-FREMLIN-V2-S285-SEG-285AB,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0003,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285AB,precedes,O007-FREMLIN-V2-S285-SEG-285B,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0004,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285B,precedes,O007-FREMLIN-V2-S285-SEG-285BB,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0005,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285BB,precedes,O007-FREMLIN-V2-S285-SEG-285C,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0006,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285C,precedes,O007-FREMLIN-V2-S285-SEG-285D,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0007,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285D,precedes,O007-FREMLIN-V2-S285-SEG-285E,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0008,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285E,precedes,O007-FREMLIN-V2-S285-SEG-285F,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0009,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285F,precedes,O007-FREMLIN-V2-S285-SEG-285G,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0010,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285G,precedes,O007-FREMLIN-V2-S285-SEG-285H,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0011,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285H,precedes,O007-FREMLIN-V2-S285-SEG-285I,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0012,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285I,precedes,O007-FREMLIN-V2-S285-SEG-285J,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0013,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285J,precedes,O007-FREMLIN-V2-S285-SEG-285K,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S285-REL-0014,O007-FREMLIN-V2-S285,O007-FREMLIN-V2-S285-SEG-285K,precedes,O007-FREMLIN-V2-S285-SEG-285L,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
