schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0001,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275-INTRO,precedes,O007-FREMLIN-V2-S275-SEG-275A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0002,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275A,precedes,O007-FREMLIN-V2-S275-SEG-275B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0003,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275B,precedes,O007-FREMLIN-V2-S275-SEG-275BB,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0004,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275BB,precedes,O007-FREMLIN-V2-S275-SEG-275BC,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0005,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275BC,precedes,O007-FREMLIN-V2-S275-SEG-275C,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0006,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275C,precedes,O007-FREMLIN-V2-S275-SEG-275CB,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0007,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275CB,precedes,O007-FREMLIN-V2-S275-SEG-275CC,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0008,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275CC,precedes,O007-FREMLIN-V2-S275-SEG-275CD,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0009,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275CD,precedes,O007-FREMLIN-V2-S275-SEG-275CE,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0010,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275CE,precedes,O007-FREMLIN-V2-S275-SEG-275CF,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0011,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275CF,precedes,O007-FREMLIN-V2-S275-SEG-275D,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0012,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275D,precedes,O007-FREMLIN-V2-S275-SEG-275E,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0013,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275E,precedes,O007-FREMLIN-V2-S275-SEG-275F,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0014,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275F,precedes,O007-FREMLIN-V2-S275-SEG-275G,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0015,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275G,precedes,O007-FREMLIN-V2-S275-SEG-275H,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0016,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275H,precedes,O007-FREMLIN-V2-S275-SEG-275I,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0017,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275I,precedes,O007-FREMLIN-V2-S275-SEG-275J,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0018,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275J,precedes,O007-FREMLIN-V2-S275-SEG-275K,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0019,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275K,precedes,O007-FREMLIN-V2-S275-SEG-275L,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0020,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275L,precedes,O007-FREMLIN-V2-S275-SEG-275M,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0021,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275M,precedes,O007-FREMLIN-V2-S275-SEG-275MB,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0022,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275MB,precedes,O007-FREMLIN-V2-S275-SEG-275N,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0023,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275N,precedes,O007-FREMLIN-V2-S275-SEG-275O,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0024,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275O,precedes,O007-FREMLIN-V2-S275-SEG-275P,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0025,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275P,precedes,O007-FREMLIN-V2-S275-SEG-275X,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0026,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275X,precedes,O007-FREMLIN-V2-S275-SEG-275XA,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0027,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XA,precedes,O007-FREMLIN-V2-S275-SEG-275XB,27,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0028,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XB,precedes,O007-FREMLIN-V2-S275-SEG-275XC,28,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0029,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XC,precedes,O007-FREMLIN-V2-S275-SEG-275XD,29,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0030,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XD,precedes,O007-FREMLIN-V2-S275-SEG-275XE,30,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0031,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XE,precedes,O007-FREMLIN-V2-S275-SEG-275XF,31,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0032,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XF,precedes,O007-FREMLIN-V2-S275-SEG-275XG,32,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0033,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XG,precedes,O007-FREMLIN-V2-S275-SEG-275XH,33,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S275-REL-0034,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275XH,precedes,O007-FREMLIN-V2-S275-SEG-275XI,34,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
