schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284O,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,22,284O,284O,284O,explicit,false,exposition,284O,284O,832,1001,759,920,28286,34599,29282,35849,a26e1e48bf798eaa2c94e6b2e5524227d56dd5f3abb83be9f5a82b7f11d5e12b,681ee110ba57399473ed3eadb38c69956cc7309a3b514538fd75bf5d5059cea9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284P,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,23,284P,284P,284P,explicit,false,exposition,284P,284P,1002,1009,921,928,34599,34961,35849,36220,fba1f0d9f723cf2c7190c231771340bc129021d9ef701e626b8213c840430930,e298709f9ccbfe781be7679248fbea93b908e2eb0b1d9fe11654042510618a2b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284Q,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,24,284Q,284Q,284Q,explicit,false,exposition,284Q,284Q,1010,1026,928,941,34961,35843,36220,37060,653133cb44f8b0dedba5c5996ed3380e96efc50a6ecc5270d4f5b31c01e183fa,0b33e76a26c4f9bdca6f0faa1dc647eaac8d0c32701aba748df221882996bc26,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284QB,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,25,284Qb,284Qb,284Qb,explicit,false,exposition,284Qb,284Qb,1027,1072,942,982,35843,38471,37060,39709,2bff561158933dc16871771ba8f83be075d6311f6a08951e0cc0222e5f8cbed3,387d76e48f3ed996d6e27dcab3cf2934f8ff98d46066915fb4bc69931a6e672a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284QC,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,26,284Qc,284Qc,284Qc,explicit,false,exposition,284Qc,284Qc,1073,1077,983,986,38471,38658,39709,39900,9d73050f28a8f3f4a19657d1af01563b45be996be7da2c485b0fdc07dbda40f9,d3412e5799ca14fd8dbc6e54bfa960e0c4802b9623f6a40f8012c912fa07a566,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284QD,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,27,284Qd,284Qd,284Qd,explicit,false,exposition,284Qd,284Qd,1078,1083,987,990,38658,38819,39900,40063,01f6c9455cdde3dc906b759e8563d6baf9f339c033320b455a15d05c79d8f222,179f26332f7ce3ddf4eaaad9e678d7644b01e3f5d5b877dc28165654661e8eff,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284R,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,28,284R,284R,284R,explicit,false,exposition,284R,284R,1084,1163,990,1061,38819,42101,40063,43437,232b249b7bab3c29c696db9c0d4df4148003cf6db58f264b1a87e4a3551e170d,85228be01577815e1e4313b3ae3806a017473e9a177d0ad5b0678c4042a51858,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284W,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,29,284W,284W,284W,explicit,false,exposition,284W,284W,1163,1166,1061,1064,42101,42238,43437,43600,a74bc624e8004db286cfeea2b5d5ab5613c2234acb6e0596a08ee3e96251d215,8b43d10cc24c43cb70afa4bb2915db6086df2cdd338fe2a592a6240ad119ae93,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WA,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,30,284Wa,284Wa,284Wa,explicit,false,exposition,284Wa,284Wa,1167,1191,1065,1087,42238,43181,43600,44582,e42d2ae1820a8d6c94ccb46a2c60b49f4e49501e2cccc38f61316b3d332217b8,c43eece27256845bc06ca9e7ff7a3beb7954899dcbfc19daf15b780b7a4613b4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WB,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,31,284Wb,284Wb,284Wb,explicit,false,exposition,284Wb,284Wb,1192,1195,1088,1091,43181,43354,44582,44770,be40dc8961d93e19926a079c339b2284318ac8f3aa8d2d8355a5d76b4347b5a0,8e751bcb76703209cf5ee571c3249268f2d2d74613b0f4a96ba3ae689a1c1e37,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WC,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,32,284Wc,284Wc,284Wc,explicit,false,exposition,284Wc,284Wc,1196,1199,1092,1095,43354,43533,44770,44961,3339955c3a0fae46592568f8fe97326b3903d8c67da7b5808dac323226cf4a49,064bed4b2b14a9d7bdd8edfa37e146afe7aac5b23d8fbef32a7eba635d228043,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WD,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,33,284Wd,284Wd,284Wd,explicit,false,exposition,284Wd,284Wd,1200,1205,1096,1102,43533,43881,44961,45341,056392dc3301b0c3c8e21a89ac506b223f6089820a501a82f65b512e8acb27a7,e1d5c518efb4663acc06d617bc6073dd3f8858a6de4fe8c149506defe6d0950d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WE,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,34,284We,284We,284We,explicit,false,exposition,284We,284We,1206,1215,1103,1112,43881,44294,45341,45770,7b074aafc2870a04b5fd3d08be69bc9a387977567f8ddddc65481746a4b5ce6d,bc587662f4abc86697508f9009ed723caeaae99ee7f368894bd8756563a6b7af,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WF,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,35,284Wf,284Wf,284Wf,explicit,false,exposition,284Wf,284Wf,1216,1222,1113,1118,44294,44647,45770,46138,46202fd1398f960aee4f22c0cd12e72f9a65b758ba0123b4b794a8b9c2c89004,35f70e5d8e9a3ea105684dcddf8ab03743422bd7a1eca3a5501ff43e591cbc38,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WG,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,36,284Wg,284Wg,284Wg,explicit,false,exposition,284Wg,284Wg,1223,1233,1119,1127,44647,44982,46138,46500,84ff70bdfed7145d54c6a145323a5a42e7c045d318e8526d0af065009597b4ed,e63e3374b704a2bee007796fc3af95e59e542cd842a23e3330ddaf64ad82c88c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WH,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,37,284Wh,284Wh,284Wh,explicit,false,exposition,284Wh,284Wh,1234,1237,1128,1131,44982,45161,46500,46714,cdf3375e443d654896f1eb8c403c2f271182f964e5b48c4efc427bc9389794f7,8fc4476430c8f4806bdbc61126c7a47f1c46e679b42fbc5964b7dd6549aa7271,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WI,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,38,284Wi,284Wi,284Wi,explicit,false,exposition,284Wi,284Wi,1238,1252,1132,1145,45161,45747,46714,47318,b91193135e08b6c9378904bd49951c9267f9b97a2850a0e297ffdadef2121eb3,7c6fdd5e9016c30b18aa9a31f517483ee83e9648358c892ad90d0c2789069c27,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284WJ,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,39,284Wj,284Wj,284Wj,explicit,false,exposition,284Wj,284Wj,1253,1266,1146,1158,45747,46356,47318,47998,e72c7470932b704bb9ab8b8fbc50898a5ce9eaa2159e4bfaa33131a713c0ab7b,f8ad346fb9fb8423fddcda29a7e7b0d40e6f38bbb9d8e83b9fc6285739189548,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284X,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,40,284X,284X,284X,explicit,false,exercise,284X,284X,1267,1270,1158,1160,46356,46481,47998,48148,61019a46a5ba7b38566df44894c2e20b1fcd53b7028014f7a68d236a38baf9b3,843d1138387a09f56e31a517dc73eb942382bcf6ec41633897fc656df4c3f32c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XA,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284X,41,284X,284Xa,284Xa,implicit-subanchor,true,exercise,284Xa,284Xa,1267,1270,1158,1160,46356,46481,47998,48148,61019a46a5ba7b38566df44894c2e20b1fcd53b7028014f7a68d236a38baf9b3,843d1138387a09f56e31a517dc73eb942382bcf6ec41633897fc656df4c3f32c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XB,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,42,284Xb,284Xb,284Xb,explicit,false,exercise,284Xb,284Xb,1271,1275,1161,1165,46481,46677,48148,48370,30eb9e5f2cc652f8499c509980255cbc26e5fd03b07e84aa44fd784219c74954,55fbef525e4406f6b711ecacc8ef8913dc302f34ff2fecaf2987911455c7122b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XC,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,43,284Xc,284Xc,284Xc,explicit,false,exercise,284Xc,284Xc,1276,1288,1166,1176,46677,47185,48370,48897,c4f7aa37c4fe56e1d3e4dc7ec21d06aa105d100fb5e05e1c64aec6799725ea13,7031f664366bb4384eaf64b777a484081c45fd4435ec19cb992d6ed25f201784,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XD,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,44,284Xd,284Xd,284Xd,explicit,false,exercise,284Xd,284Xd,1289,1306,1177,1193,47185,47969,48897,49715,845d2500bb73055b44a18f32396192ac42543379ac0c61375af9273e92ac0a53,d589afd6c2665421aa30ca66e4a72ec00cde9eb3fa2f716a8ecfdb3cc2837040,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XE,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,45,284Xe,284Xe,284Xe,explicit,false,exercise,284Xe,284Xe,1307,1315,1194,1201,47969,48351,49715,50123,8d49b9b9a11c97e431304bcb4b8233611694cf6c125e485ab1233e1a7236b13a,5284a75ea419c6a1cf80514f856d7f24817f65bedbf93f1247ae020fcfe1ce39,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XF,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,46,284Xf,284Xf,284Xf,explicit,false,exercise,284Xf,284Xf,1316,1328,1202,1211,48351,48917,50123,50744,9a584e9dfb2dd66e47b3be48e50399b81317f1765c15e7655b2824e1d4b866bb,d144389a0d3942c980b2899a4bb891e1a8f989f214860e0a61ba23ce81f97f72,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XG,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,47,284Xg,284Xg,284Xg,explicit,false,exercise,284Xg,284Xg,1329,1339,1212,1220,48917,49239,50744,51094,05ee227c87da7a660872e978921ef2e0c4771bdab2b6ecbc40416c4eecb25057,26b529b739a722bd517327955d65c5b4463c408ac09cecea5573e1872a92bc4a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XH,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,48,284Xh,284Xh,284Xh,explicit,false,exercise,284Xh,284Xh,1340,1345,1221,1224,49239,49452,51094,51322,eebb6f830724e282255b6db5a0e569180438ed0d1eb8798aa9bbe74c50f6bcab,6c578076e0639cb2861a8e649f78d1239fe90f9fd56dab173d7d8c8010b86617,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XI,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,49,284Xi,284Xi,284Xi,explicit,false,exercise,284Xi,284Xi,1346,1350,1225,1229,49452,49643,51322,51528,8e18cd766500d7fe3a8e58a2022bc596ab0759b722ce776f93c33527a1476267,cc4a2267526610ace447054cf63124e28df20fd56a0549479243332b24c49fc0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XJ,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,50,284Xj,284Xj,284Xj,explicit,false,exercise,284Xj,284Xj,1351,1360,1230,1238,49643,49951,51528,51868,781249033ca7b9fa318d6be8ff3fd0e9d02c0d920412b8d7fe1c5fa6404646db,0819be2dacd70ff8e17ef2014c1d512c26e5dc1be1c5fe8e1b9d8267102596e4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XK,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,51,284Xk,284Xk,284Xk,explicit,false,exercise,284Xk,284Xk,1361,1370,1239,1248,49951,50481,51868,52455,5f4932b822098a961c1bfd7bc61d620d40a9f7aed87c95cbd1f04ea008b0f96f,3c77f3547514eede21286ed8d2a1656a14ca2a51524a4b1cf9c23f36211be8fc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XL,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,52,284Xl,284Xl,284Xl,explicit,false,exercise,284Xl,284Xl,1371,1404,1249,1280,50481,51510,52455,53566,c6ba816f4210e9a237f5818dd339008d26fadb1bd8d765056e5234f4178f66ae,50b55266b410e8f725718ac0af2a0713592cbae864ee54ec8b4fdd08b764d931,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XM,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,53,284Xm,284Xm,284Xm,explicit,false,exercise,284Xm,284Xm,1405,1408,1281,1284,51510,51645,53566,53754,104ddc468bec944dc3455eede762411f1ae6edcbd8411dd506e75160bc79b2f0,85eb2fcdf9ee4a8529bab41c63d3c7630834898406a08c5c781b608a249a23e4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S284-SEG-284XN,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,,54,284Xn,284Xn,284Xn,explicit,false,exercise,284Xn,284Xn,1409,1415,1285,1290,51645,51876,53754,54033,d3d585168caca41b3b7ee64624dec7d7a1a5859dd1430c48c06053bd5473b374,9c4d8027fb7ae0fab9e928f54cde1bee29a68444d842296bad6309d3188711b1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
