schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0001,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284-INTRO,precedes,O007-FREMLIN-V2-S284-SEG-284A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0002,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284A,precedes,O007-FREMLIN-V2-S284-SEG-284B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0003,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284B,precedes,O007-FREMLIN-V2-S284-SEG-284C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0004,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284C,precedes,O007-FREMLIN-V2-S284-SEG-284D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0005,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284D,precedes,O007-FREMLIN-V2-S284-SEG-284E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0006,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284E,precedes,O007-FREMLIN-V2-S284-SEG-284F,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0007,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284F,precedes,O007-FREMLIN-V2-S284-SEG-284G,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0008,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284G,precedes,O007-FREMLIN-V2-S284-SEG-284H,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0009,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284H,precedes,O007-FREMLIN-V2-S284-SEG-284I,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0010,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284I,precedes,O007-FREMLIN-V2-S284-SEG-284IB,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0011,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284IB,precedes,O007-FREMLIN-V2-S284-SEG-284IC,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S284-REL-0012,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284IC,precedes,O007-FREMLIN-V2-S284-SEG-284ID,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
