schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0001,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255-INTRO,precedes,O007-FREMLIN-V2-S255-SEG-255A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0002,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255A,precedes,O007-FREMLIN-V2-S255-SEG-255B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0003,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255B,precedes,O007-FREMLIN-V2-S255-SEG-255C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0004,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255C,precedes,O007-FREMLIN-V2-S255-SEG-255CB,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0005,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255CB,precedes,O007-FREMLIN-V2-S255-SEG-255CC,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0006,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255CC,precedes,O007-FREMLIN-V2-S255-SEG-255D,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0007,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255D,precedes,O007-FREMLIN-V2-S255-SEG-255E,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0008,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255E,precedes,O007-FREMLIN-V2-S255-SEG-255F,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0009,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255F,precedes,O007-FREMLIN-V2-S255-SEG-255FB,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0010,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255FB,precedes,O007-FREMLIN-V2-S255-SEG-255FC,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0011,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255FC,precedes,O007-FREMLIN-V2-S255-SEG-255G,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0012,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255G,precedes,O007-FREMLIN-V2-S255-SEG-255H,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0013,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255H,precedes,O007-FREMLIN-V2-S255-SEG-255I,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0014,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255I,precedes,O007-FREMLIN-V2-S255-SEG-255J,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0015,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255J,precedes,O007-FREMLIN-V2-S255-SEG-255K,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0016,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255K,precedes,O007-FREMLIN-V2-S255-SEG-255L,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0017,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255L,precedes,O007-FREMLIN-V2-S255-SEG-255M,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0018,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255M,precedes,O007-FREMLIN-V2-S255-SEG-255MA,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0019,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255MA,precedes,O007-FREMLIN-V2-S255-SEG-255MB,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0020,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255MB,precedes,O007-FREMLIN-V2-S255-SEG-255MC,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0021,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255MC,precedes,O007-FREMLIN-V2-S255-SEG-255N,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0022,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255N,precedes,O007-FREMLIN-V2-S255-SEG-255O,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0023,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255O,precedes,O007-FREMLIN-V2-S255-SEG-255OA,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0024,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255OA,precedes,O007-FREMLIN-V2-S255-SEG-255OB,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0025,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255OB,precedes,O007-FREMLIN-V2-S255-SEG-255OC,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0026,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255OC,precedes,O007-FREMLIN-V2-S255-SEG-255OD,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0027,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255OD,precedes,O007-FREMLIN-V2-S255-SEG-255OE,27,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0028,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255OE,precedes,O007-FREMLIN-V2-S255-SEG-255OF,28,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0029,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255OF,precedes,O007-FREMLIN-V2-S255-SEG-255X,29,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0030,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255X,precedes,O007-FREMLIN-V2-S255-SEG-255XA,30,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0031,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XA,precedes,O007-FREMLIN-V2-S255-SEG-255XB,31,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0032,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XB,precedes,O007-FREMLIN-V2-S255-SEG-255XC,32,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0033,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XC,precedes,O007-FREMLIN-V2-S255-SEG-255XD,33,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0034,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XD,precedes,O007-FREMLIN-V2-S255-SEG-255XE,34,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0035,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XE,precedes,O007-FREMLIN-V2-S255-SEG-255XF,35,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0036,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XF,precedes,O007-FREMLIN-V2-S255-SEG-255XG,36,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0037,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XG,precedes,O007-FREMLIN-V2-S255-SEG-255XH,37,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0038,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XH,precedes,O007-FREMLIN-V2-S255-SEG-255XI,38,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0039,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XI,precedes,O007-FREMLIN-V2-S255-SEG-255XJ,39,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0040,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XJ,precedes,O007-FREMLIN-V2-S255-SEG-255XK,40,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0041,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255XK,precedes,O007-FREMLIN-V2-S255-SEG-255Y,41,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0042,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255Y,precedes,O007-FREMLIN-V2-S255-SEG-255YA,42,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0043,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YA,precedes,O007-FREMLIN-V2-S255-SEG-255YB,43,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0044,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YB,precedes,O007-FREMLIN-V2-S255-SEG-255YC,44,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0045,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YC,precedes,O007-FREMLIN-V2-S255-SEG-255YD,45,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0046,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YD,precedes,O007-FREMLIN-V2-S255-SEG-255YE,46,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0047,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YE,precedes,O007-FREMLIN-V2-S255-SEG-255YF,47,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0048,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YF,precedes,O007-FREMLIN-V2-S255-SEG-255YG,48,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0049,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YG,precedes,O007-FREMLIN-V2-S255-SEG-255YH,49,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0050,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YH,precedes,O007-FREMLIN-V2-S255-SEG-255YI,50,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0051,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YI,precedes,O007-FREMLIN-V2-S255-SEG-255YJ,51,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0052,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YJ,precedes,O007-FREMLIN-V2-S255-SEG-255YK,52,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0053,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YK,precedes,O007-FREMLIN-V2-S255-SEG-255YL,53,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S255-REL-0054,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255YL,precedes,O007-FREMLIN-V2-S255-SEG-255YM,54,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
