schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255OA,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,24,255Oa,255Oa,255Oa,explicit,false,exposition,255Oa,255Oa,808,818,808,818,29372,29773,31441,31878,0b0ec99fd9c0a7604497b0fb95e48cd232b343419245ce11bf25aa875bb9e038,190ad6cb8277830f61589f24ff3ac35411c606d7f6142ab1ccaabc4252899772,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255OB,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,25,255Ob,255Ob,255Ob,explicit,false,exposition,255Ob,255Ob,819,822,819,822,29773,29918,31878,32034,1a10e80c44f603dd7651a230c4e0ca41ccc8fb0204ac8a84ef9b72770c05a414,e990d85c6783c72c123b567ebb99c600b330aa3a1c0aaee3bcd4e1f5f3e06b6c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255OC,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,26,255Oc,255Oc,255Oc,explicit,false,exposition,255Oc,255Oc,823,842,823,842,29918,30693,32034,32839,291b8453e6efb7349c218281956018b3007fbcb7f8f9bcf58462e7929dd69564,de8a67d13e14e4829b3e14d140bb3f6da485cfb243b936bc15c8a44dcebf3948,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255OD,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,27,255Od,255Od,255Od,explicit,false,exposition,255Od,255Od,843,851,843,851,30693,30979,32839,33125,72a52c5604d7e263f9b0573bb96a8fc5a982866dc4e084ec137efa49728181ab,cb52d86c49e127d6ba73b5f23065706058072d43262a0c035a741b4ed6889bdb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255OE,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,28,255Oe,255Oe,255Oe,explicit,false,exposition,255Oe,255Oe,852,858,852,858,30979,31350,33125,33538,04117aa807f23991e3dc9057b33e6b88332c683cbc810f48626553a9c8b67ee6,11f743d41688f6159fc8bb914e60da8da2110a8896ec8c6b9a27bd48fef5b7f4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255OF,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,29,255Of,255Of,255Of,explicit,false,exposition,255Of,255Of,859,866,859,866,31350,31706,33538,33916,252acfe47ebe23ddb46efaa80e8ab1e6de7e6211737d461c7aa6486dd7f36863,330c8a4cdd625017964259cb28363854b52c8cf0a39234644e7d5129aef6f2df,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255X,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,30,255X,255X,255X,explicit,false,exercise,255X,255X,867,873,867,873,31706,31940,33916,34192,5c7dffac09d8443d969039173c032153912b26d80e48cabb79fa60f1cc2cf807,adfefebd297f9e43ef0bb80b65fd1bbf4d96584592da0582f0d21bf40b0d9e67,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XA,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S255-SEG-255X,31,255X,255Xa,255Xa,implicit-subanchor,true,exercise,255Xa,255Xa,867,873,867,873,31706,31940,33916,34192,5c7dffac09d8443d969039173c032153912b26d80e48cabb79fa60f1cc2cf807,adfefebd297f9e43ef0bb80b65fd1bbf4d96584592da0582f0d21bf40b0d9e67,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XB,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,32,255Xb,255Xb,255Xb,explicit,false,exercise,255Xb,255Xb,874,880,874,880,31940,32237,34192,34542,58cd05d4fc39a9f8d63eab21206d090d42513a6d3ed820dc39ed34c26f46ea58,49a7ceaefa7c4c7b0193a3c20f4726314d0ae6b788ff3d85cbfa6458d2d323a3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XC,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,33,255Xc,255Xc,255Xc,explicit,false,exercise,255Xc,255Xc,881,886,881,886,32237,32484,34542,34851,1f6812ed7dc07502a7bbbc459df2d4d0dee210d97a3fa7e948afff6d47de981f,7648e06eab64b4adb109c62fd2305d7b15be630b92fa532d0d8efd2a1d1d5088,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XD,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,34,255Xd,255Xd,255Xd,explicit,false,exercise,255Xd,255Xd,887,893,887,893,32484,32744,34851,35153,3d25677204f48d1cb58e9d6e5a231b74c44c8544de8fb84639f30d32dff63bbb,63a0e76330984ab0e1f6208daa547f2e816dad33371cccb3e42865ee0c0148ba,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XE,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,35,255Xe,255Xe,255Xe,explicit,false,exercise,255Xe,255Xe,894,901,894,901,32744,33138,35153,35616,335fd69caae4ebddcc72adc90d49dc806af3a17060aa8c9e0dc3b2ac057db783,b13c0e02b0845bf4f9bbe9c28a6006cbf6b9264461b0ca554aa0f66598500ee0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XF,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,36,255Xf,255Xf,255Xf,explicit,false,exercise,255Xf,255Xf,902,919,902,919,33138,34063,35616,36663,5ec3abb7b8d9fb5e0d9dea0d4c4979ba113d5a70e2200dde9b2c14cdddb8ea8e,829a0275be1c09e063c9e83cde095e0d2cc0d0596f2ec4bb02f2336ca6c2032e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XG,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,37,255Xg,255Xg,255Xg,explicit,false,exercise,255Xg,255Xg,920,925,920,925,34063,34284,36663,36905,51ecbda11085dd1ab0a43dc6d56b72651bb474730e03287447c296bbb4facfe8,a768276d10a2963778cd6c9f744299a1dc275c71514979c5d898707e9291c088,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XH,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,38,255Xh,255Xh,255Xh,explicit,false,exercise,255Xh,255Xh,926,939,926,939,34284,34994,36905,37688,48508d31543362ba5f6732ca3f3fe56b617015acb3bf6d77a6d407788520d4d8,31ee7a3030b9fc83ddf3c8fa861b5a654040638ede520b316f1de1d089e55825,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XI,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,39,255Xi,255Xi,255Xi,explicit,false,exercise,255Xi,255Xi,940,946,940,946,34994,35271,37688,38011,28554c3e3b4e3ab85d930862af5664273c16ca76282de7d9b4f7fbfd4f897b63,2f59ffee208cafc38f2bfce06610e183c04c9f9cd303f91d8d5980ee0122dccb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XJ,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,40,255Xj,255Xj,255Xj,explicit,false,exercise,255Xj,255Xj,947,957,947,957,35271,35869,38011,38660,f54ca50d2db4bd774a7bc6e975fe4092b34adfda99a38bc063878bb0545842ca,ba40785baa52d17826c5b3cf8806ad526afb18dac32b5bc9fd621ecad99b389f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255XK,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,41,255Xk,255Xk,255Xk,explicit,false,exercise,255Xk,255Xk,958,980,958,980,35869,36815,38660,39636,6e1aa0f0c96627b63edfe737fefb05758c4fb1d47676135f336abcf067410634,6822b7fa847f8185cf4aa23bd6858e3d611e92b00fb7a4d9c4fda29dd42a5c7b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255Y,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,42,255Y,255Y,255Y,explicit,false,exercise,255Y,255Y,981,996,981,996,36815,37600,39636,40488,51a0cd3ac913998bbe0d84e4217110853accd02cd45ac7eee3ff1affb3d0cff2,40641547095b82644b180834dfcc781428c7a1273ba6c4490a3ac07821485983,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YA,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S255-SEG-255Y,43,255Y,255Ya,255Ya,implicit-subanchor,true,exercise,255Ya,255Ya,981,996,981,996,36815,37600,39636,40488,51a0cd3ac913998bbe0d84e4217110853accd02cd45ac7eee3ff1affb3d0cff2,40641547095b82644b180834dfcc781428c7a1273ba6c4490a3ac07821485983,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YB,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,44,255Yb,255Yb,255Yb,explicit,false,exercise,255Yb,255Yb,997,1010,997,1010,37600,38107,40488,41007,a5f496e4b0f92b3238a5a71e940d5c6abebda27e4671a03ec246af31b728f26b,cc4b3812f0eba579f21141419e8d34f2d8307146651f823f86841375cce570c6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YC,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,45,255Yc,255Yc,255Yc,explicit,false,exercise,255Yc,255Yc,1011,1017,1011,1017,38107,38357,41007,41289,314e2e635bddbc31ec9aca1c3bb5d163abe50940aec0ceb4e7dd8b51825a6d35,fe6ab1137f90aeb2d1a6845cc988df473caaa5136d2c018d4fb30708d54704dd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YD,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,46,255Yd,255Yd,255Yd,explicit,false,exercise,255Yd,255Yd,1018,1022,1018,1022,38357,38526,41289,41477,31e84f657318af490488f6733a5c2f76deb559d42ec8a658f2cf213e7508cfd2,0136051b9f31c008ad03829ac4dfd8c7a5f52d3fcc1bbeee41efe23beec806f3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YE,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,47,255Ye,255Ye,255Ye,explicit,false,exercise,255Ye,255Ye,1023,1030,1023,1030,38526,38900,41477,41874,2e6c73c798023ec4da0a5165cf8b71f8f35825dc40676ef1978a684aa19bb243,cbe69418958a73f948321f47d4fb32ecfb53852fc6feefc058f2f8f2ad0fef69,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YF,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,48,255Yf,255Yf,255Yf,explicit,false,exercise,255Yf,255Yf,1031,1037,1031,1037,38900,39174,41874,42154,402540da009fcb29da4b24fd7faca12384ab03298c9e5b1d04d3222ee2a4f9a3,e9ba64a7d82ec719f8a20d41c59fc5edebd57b229a3124fb5854dce105d3d28a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YG,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,49,255Yg,255Yg,255Yg,explicit,false,exercise,255Yg,255Yg,1038,1044,1038,1044,39174,39447,42154,42445,4fa03a7a49d2edd6ece95282765a353c82c632118b1196fcd641adf59edeef3b,80ee9bc0820178be1c09b95caae9c7c5e3fbb12aaa6d94f5001320c2f66b3521,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YH,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,50,255Yh,255Yh,255Yh,explicit,false,exercise,255Yh,255Yh,1045,1081,1045,1081,39447,40854,42445,43989,e1e46ce55b7a6eedea2956f4e79db1234ac072e5e5f97cbb8c468ef1f31fdfc8,267050b67693c35e8ff464ab747feed00a21c894742a7e27e38d43085d179222,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YI,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,51,255Yi,255Yi,255Yi,explicit,false,exercise,255Yi,255Yi,1082,1085,1082,1085,40854,40976,43989,44129,f55cce43cc750ce3cb247348bc7fefa245a1f27d8269aeccdea4c5a55da96770,f34ff10705a9f9b219ee1b706d50f36ed3f146b242d9b780163cc1b2c5b24884,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YJ,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,52,255Yj,255Yj,255Yj,explicit,false,exercise,255Yj,255Yj,1086,1094,1086,1094,40976,41368,44129,44551,0fbeed70cb4d17f5cfc199f9decb0e3917b7a1ab94a7d56fd1addfafaf7d7b40,65668d59cfc62520805a8be9bc22e7209d0e0d33dc54c87ae45d103dcfd36dba,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YK,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,53,255Yk,255Yk,255Yk,explicit,false,exercise,255Yk,255Yk,1095,1101,1095,1101,41368,41657,44551,44873,e00aea4bc344d63baf48966c5dd8f40e6b6496c966cc5c6bb679201fe5077285,1e18eb4c62553dacb57859599e827f9d1347af1a555902818e1f256301330ee0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S255-SEG-255YL,O007-FREMLIN-V2-S255,O007-RIGHTS-FREMLIN-DSL,,54,255Yl,255Yl,255Yl,explicit,false,exercise,255Yl,255Yl,1102,1121,1102,1121,41657,42604,44873,45905,e6e1ac67a93f58e3bf6663fc8101a4d9957fd827df3c31088fc1c68ac295f8d1,08992cfcfe930eb748da95a1c44fe2f9c05d1e7df082b4d4c915b6ea3b37025e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
