schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0001,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226-INTRO,precedes,O007-FREMLIN-V2-S226-SEG-226A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0002,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226A,precedes,O007-FREMLIN-V2-S226-SEG-226AA,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0003,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AA,precedes,O007-FREMLIN-V2-S226-SEG-226AB,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0004,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AB,precedes,O007-FREMLIN-V2-S226-SEG-226AC,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0005,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AC,precedes,O007-FREMLIN-V2-S226-SEG-226AD,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0006,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AD,precedes,O007-FREMLIN-V2-S226-SEG-226AE,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0007,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AE,precedes,O007-FREMLIN-V2-S226-SEG-226AF,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0008,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AF,precedes,O007-FREMLIN-V2-S226-SEG-226B,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0009,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226B,precedes,O007-FREMLIN-V2-S226-SEG-226BA,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0010,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226BA,precedes,O007-FREMLIN-V2-S226-SEG-226BB,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0011,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226BB,precedes,O007-FREMLIN-V2-S226-SEG-226BC,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S226-REL-0012,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226BC,precedes,O007-FREMLIN-V2-S226-SEG-226BD,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
