schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0001,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,1,226Aa,226Aa,22,21,738,741,782,785,I,I,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,$,,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0002,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,2,226Aa,226Aa,23,22,757,786,809,838,\langle a_i\rangle_{i\in I},\langle a_i\rangle_{i\in I},d5b58219777297bba05e812eaccb5f045e2295f6cfae499d82130972ea6c8419,d5b58219777297bba05e812eaccb5f045e2295f6cfae499d82130972ea6c8419,a5e23baeb5c71e9dd41e18e5df8e888b6a4ed1f889010d031a425a4106736ec0,$,,a5e23baeb5c71e9dd41e18e5df8e888b6a4ed1f889010d031a425a4106736ec0,a5e23baeb5c71e9dd41e18e5df8e888b6a4ed1f889010d031a425a4106736ec0,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0003,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,3,226Aa,226Aa,23,22,801,813,864,876,"[0,\infty]","[0,\infty]",202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,$,,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,202ebb10f9f694570d20c2ff877c1763641e4b53def0857497c44b8f8b15a882,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0004,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,4,226Aa,226Aa,25,25,835,912,905,993,"\sum_{i\in I}a_i
=\sup\{\sum_{i\in K}a_i:K\text{ is a finite subset of }I\}","\sum_{i\in I}a_i
=\sup\{\sum_{i\in K}a_i:K\text{ suatu subhimpunan berhingga dari }I\}",7795565a1398827b805f7d2fca33d94014e2ec4fa266e0b15b8ccb6a9e36b09a,4b5623e9b64d75eb9367b9f2e72ea9d78371b8c41904eb7800e72e3c112ef9fe,c5f232b5fe2e4bc6ad9f5082adf1b11c8c8822a707d2274ac2e15bdeb039a277,$,,c5f232b5fe2e4bc6ad9f5082adf1b11c8c8822a707d2274ac2e15bdeb039a277,c5f232b5fe2e4bc6ad9f5082adf1b11c8c8822a707d2274ac2e15bdeb039a277,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0005,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,5,226Aa,226Aa,28,28,951,978,1027,1054,\sum_{i\in\emptyset}a_i=0,\sum_{i\in\emptyset}a_i=0,f6c22b9f782108241ec64e91e2d0ccb29ac68ae5a33664c9cfc18273a1aeceb4,f6c22b9f782108241ec64e91e2d0ccb29ac68ae5a33664c9cfc18273a1aeceb4,f6c22b9f782108241ec64e91e2d0ccb29ac68ae5a33664c9cfc18273a1aeceb4,$,,f6c22b9f782108241ec64e91e2d0ccb29ac68ae5a33664c9cfc18273a1aeceb4,f6c22b9f782108241ec64e91e2d0ccb29ac68ae5a33664c9cfc18273a1aeceb4,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0006,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,6,226Aa,226Aa,29,29,1022,1046,1092,1116,"a_i\in[-\infty,\infty]","a_i\in[-\infty,\infty]",080805e21c915897c42cece97f862ec7e56a56556381c5783abcb2f305cd253b,080805e21c915897c42cece97f862ec7e56a56556381c5783abcb2f305cd253b,080805e21c915897c42cece97f862ec7e56a56556381c5783abcb2f305cd253b,$,,080805e21c915897c42cece97f862ec7e56a56556381c5783abcb2f305cd253b,080805e21c915897c42cece97f862ec7e56a56556381c5783abcb2f305cd253b,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0007,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,7,226Aa,226Aa,32,32,1072,1128,1158,1214,\sum_{i\in I}a_i=\sum_{i\in I}a_i^+-\sum_{i\in I}a_i^-,\sum_{i\in I}a_i=\sum_{i\in I}a_i^+-\sum_{i\in I}a_i^-,828049f99e0b8a84ea4a78ca8e266981b57ebbbeac2667402e0430f3125fee8f,828049f99e0b8a84ea4a78ca8e266981b57ebbbeac2667402e0430f3125fee8f,21c3b57fc388f2295d0ee3c786f62eddc200a5f7ce2047da72eb6b1d3c489092,$,,21c3b57fc388f2295d0ee3c786f62eddc200a5f7ce2047da72eb6b1d3c489092,21c3b57fc388f2295d0ee3c786f62eddc200a5f7ce2047da72eb6b1d3c489092,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0008,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,8,226Aa,226Aa,34,34,1163,1181,1259,1277,"[-\infty,\infty]","[-\infty,\infty]",b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,$,,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0009,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,9,226Aa,226Aa,35,35,1215,1235,1327,1347,\sum_{i\in I}a_i^+,\sum_{i\in I}a_i^+,e401375b601db51ab527f39edbd3d2c2bd7de9606cfa221166732929579ccd61,e401375b601db51ab527f39edbd3d2c2bd7de9606cfa221166732929579ccd61,27005630e8960f62186e58966ed3f694a388dda4486055d43ee640fc34b52386,$,,27005630e8960f62186e58966ed3f694a388dda4486055d43ee640fc34b52386,27005630e8960f62186e58966ed3f694a388dda4486055d43ee640fc34b52386,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S226-FORMULA-0010,O007-FREMLIN-V2-S226,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S226-SEG-226AA,10,226Aa,226Aa,35,36,1237,1257,1349,1369,\sum_{i\in I}a_i^-,\sum_{i\in I}a_i^-,796ed45f7726570134834652781263bbfdfa06bfe071b72bf6e8be9a2942b776,796ed45f7726570134834652781263bbfdfa06bfe071b72bf6e8be9a2942b776,fb4ab36eb562427dfb121a80436d1da68a181b016710c92817df0f57cd83a3c9,$,,fb4ab36eb562427dfb121a80436d1da68a181b016710c92817df0f57cd83a3c9,fb4ab36eb562427dfb121a80436d1da68a181b016710c92817df0f57cd83a3c9,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
