schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0001,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262-INTRO,precedes,O007-FREMLIN-V2-S262-SEG-262A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0002,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262A,precedes,O007-FREMLIN-V2-S262-SEG-262B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0003,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262B,precedes,O007-FREMLIN-V2-S262-SEG-262C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0004,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262C,precedes,O007-FREMLIN-V2-S262-SEG-262D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0005,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262D,precedes,O007-FREMLIN-V2-S262-SEG-262E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0006,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262E,precedes,O007-FREMLIN-V2-S262-SEG-262F,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0007,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262F,precedes,O007-FREMLIN-V2-S262-SEG-262FA,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0008,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262FA,precedes,O007-FREMLIN-V2-S262-SEG-262FB,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0009,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262FB,precedes,O007-FREMLIN-V2-S262-SEG-262G,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0010,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262G,precedes,O007-FREMLIN-V2-S262-SEG-262GB,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0011,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262GB,precedes,O007-FREMLIN-V2-S262-SEG-262GC,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0012,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262GC,precedes,O007-FREMLIN-V2-S262-SEG-262H,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0013,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262H,precedes,O007-FREMLIN-V2-S262-SEG-262HA,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0014,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262HA,precedes,O007-FREMLIN-V2-S262-SEG-262HB,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S262-REL-0015,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262HB,precedes,O007-FREMLIN-V2-S262-SEG-262I,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
