schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0001,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262-INTRO,source-reference,O007-FREMLIN-V2-S262-SEG-262I,1,262-intro,262I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:14,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0002,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262-INTRO,source-reference,O007-FREMLIN-V2-S262-SEG-262M,2,262-intro,262M,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0003,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262-INTRO,source-reference,O007-FREMLIN-V2-S262-SEG-262Q,3,262-intro,262Q,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0004,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262B,source-reference,O007-FREMLIN-XREF-225E,4,262B,225E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:142,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0005,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262D,source-reference,O007-FREMLIN-XREF-261F,5,262D,261F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:163,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0006,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262E,source-reference,O007-FREMLIN-XREF-134Fb,6,262E,134Fb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:230,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0007,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262E,source-reference,O007-FREMLIN-XREF-115G,7,262E,115G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:232,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0008,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262E,source-reference,O007-FREMLIN-V2-S262-SEG-262D,8,262E,262D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:233,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0009,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262G,source-reference,O007-FREMLIN-V2-S262-SEG-262FA,9,262G,262Fa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:281,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0010,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262G,source-reference,O007-FREMLIN-V2-S262-SEG-262FB,10,262G,262Fb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:296,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0011,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262GB,source-reference,O007-FREMLIN-V2-S262-SEG-262FA,11,262Gb,262Fa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:307,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0012,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262GB,source-reference,O007-FREMLIN-V2-S262-SEG-262,12,262Gb,262Id,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:310,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0013,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262GC,source-reference,O007-FREMLIN-V2-S262-SEG-262,13,262Gc,262Ic,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:334,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0014,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262HA,source-reference,O007-FREMLIN-V2-S262-SEG-262YB,14,262Ha,262Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:362,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0015,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262I,source-reference,O007-FREMLIN-V2-S262-SEG-262FB,15,262I,262Fb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt262.tex:390,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0016,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262K,source-reference,O007-FREMLIN-XREF-134H,16,262K,134H,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:553,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0017,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262K,source-reference,O007-FREMLIN-XREF-134I,17,262K,134I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:553,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0018,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262K,source-reference,O007-FREMLIN-XREF-134H,18,262K,134H,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:554,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S262-XREF-0019,O007-FREMLIN-V2-S262,O007-FREMLIN-V2-S262-SEG-262K,source-reference,O007-FREMLIN-XREF-134I,19,262K,134I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt262.tex:556,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
