schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0011,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6A,11,2A6A,2A6A,28,28,894,897,902,905,T,T,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,$,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0012,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6A,12,2A6A,2A6A,28,28,899,918,907,926,\det T\trs=\det T,\det T\trs=\det T,e01e6c885cbb208b57d8dc676d666108f22cfe5bd98a67f28ee94bee93e12d92,e01e6c885cbb208b57d8dc676d666108f22cfe5bd98a67f28ee94bee93e12d92,f864a2fa4b4d9709367953e3aeffa717935ac95c3a3d136945bf594cbcf22006,$,f864a2fa4b4d9709367953e3aeffa717935ac95c3a3d136945bf594cbcf22006,f864a2fa4b4d9709367953e3aeffa717935ac95c3a3d136945bf594cbcf22006,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0013,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6A,13,2A6A,2A6A,29,29,928,935,935,942,T\trs,T\trs,e36f0052457d55ff2dac77e6d4935d7d5665245fee242d456ab9818ea2ecd21d,e36f0052457d55ff2dac77e6d4935d7d5665245fee242d456ab9818ea2ecd21d,e36f0052457d55ff2dac77e6d4935d7d5665245fee242d456ab9818ea2ecd21d,$,e36f0052457d55ff2dac77e6d4935d7d5665245fee242d456ab9818ea2ecd21d,e36f0052457d55ff2dac77e6d4935d7d5665245fee242d456ab9818ea2ecd21d,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0014,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6A,14,2A6A,2A6A,29,29,956,959,957,960,T,T,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,$,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0015,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6A,15,2A6A,2A6A,31,31,976,984,975,983,\det T,\det T,851d938adb364165f7ec746566569f2e1742035ce5399c67ca0bf0a3054b2190,851d938adb364165f7ec746566569f2e1742035ce5399c67ca0bf0a3054b2190,49a612dd1d6ecd9b67b824631707eff8d8b9873bedc2bc3b4e9c539cb86a0a75,$,49a612dd1d6ecd9b67b824631707eff8d8b9873bedc2bc3b4e9c539cb86a0a75,49a612dd1d6ecd9b67b824631707eff8d8b9873bedc2bc3b4e9c539cb86a0a75,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0016,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6A,16,2A6A,2A6A,32,32,1034,1037,1034,1037,T,T,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,$,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,e632b7095b0bf32c260fa4c539e9fd7b852d0de454e9be26f24d0d6f91d069d3,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0017,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,17,2A6B,2A6B,40,40,1335,1359,1365,1389,"x=(\xi_1,\ldots,\xi_r)","x=(\xi_1,\ldots,\xi_r)",41d2baa1899db980733b70e1796cde44d7164cca407a209d88924d4b695283aa,41d2baa1899db980733b70e1796cde44d7164cca407a209d88924d4b695283aa,41d2baa1899db980733b70e1796cde44d7164cca407a209d88924d4b695283aa,$,41d2baa1899db980733b70e1796cde44d7164cca407a209d88924d4b695283aa,41d2baa1899db980733b70e1796cde44d7164cca407a209d88924d4b695283aa,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0018,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,18,2A6B,2A6B,41,41,1362,1398,1391,1427,"y=(\eta_1,\ldots,\eta_r)\in\BbbR^r","y=(\eta_1,\ldots,\eta_r)\in\BbbR^r",d4713849122bccf9bdc91c49fd0f85571645adaf147a2fb571765304bb57b4eb,d4713849122bccf9bdc91c49fd0f85571645adaf147a2fb571765304bb57b4eb,d4713849122bccf9bdc91c49fd0f85571645adaf147a2fb571765304bb57b4eb,$,d4713849122bccf9bdc91c49fd0f85571645adaf147a2fb571765304bb57b4eb,d4713849122bccf9bdc91c49fd0f85571645adaf147a2fb571765304bb57b4eb,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0019,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,19,2A6B,2A6B,41,41,1406,1447,1438,1478,"x\dotproduct 
y=\sum_{i=1}^r\xi_i\eta_i","x\dotproduct
y=\sum_{i=1}^r\xi_i\eta_i",8642b0384dfbfb3dcb08bacbe07c1a18805eef1d99a477f67690d0cdf0adb9ed,3d3642da84eb7772e93edb34a2893baf2d5ce6ee23fd313d5fe6840ec3804115,84e7a163038e0ff7263bc253fc9055cb96e3a5af6b3220bdcad0d82f5ccdd30a,$,84e7a163038e0ff7263bc253fc9055cb96e3a5af6b3220bdcad0d82f5ccdd30a,84e7a163038e0ff7263bc253fc9055cb96e3a5af6b3220bdcad0d82f5ccdd30a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0020,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,20,2A6B,2A6B,42,42,1467,1474,1499,1506,\|x\|,\|x\|,7e46c4de63862caa11b7b39f1bd9be65be785ea07e51f4e6620ca763ebe1f79a,7e46c4de63862caa11b7b39f1bd9be65be785ea07e51f4e6620ca763ebe1f79a,7e46c4de63862caa11b7b39f1bd9be65be785ea07e51f4e6620ca763ebe1f79a,$,7e46c4de63862caa11b7b39f1bd9be65be785ea07e51f4e6620ca763ebe1f79a,7e46c4de63862caa11b7b39f1bd9be65be785ea07e51f4e6620ca763ebe1f79a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0021,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,21,2A6B,2A6B,43,43,1508,1531,1561,1584,\sqrt{x\dotproduct x},\sqrt{x\dotproduct x},14301c18c51f1997329ba2a52cd41333add1896bb53f0231e4ce55fe97e2f218,14301c18c51f1997329ba2a52cd41333add1896bb53f0231e4ce55fe97e2f218,5ccdd3f4a35ae3b08b1757e69316cbdf6a556b615d33abc9ae590470b9bf34c9,$,5ccdd3f4a35ae3b08b1757e69316cbdf6a556b615d33abc9ae590470b9bf34c9,5ccdd3f4a35ae3b08b1757e69316cbdf6a556b615d33abc9ae590470b9bf34c9,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0022,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,22,2A6B,2A6B,44,44,1554,1570,1606,1622,"x_1,\ldots,x_k","x_1,\ldots,x_k",c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,$,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0023,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,23,2A6B,2A6B,45,45,1597,1620,1653,1675,"x_i\dotproduct 
x_j=0",x_i\dotproduct x_j=0,4a8521360bde32d9f0e960726778d74744244e24d7c46e38e2c8bf2b2e58a2d8,0cc497553b3e5c21115a1d80c5ae0396481c2ca7a736af41650943a58789d5e3,8f6f0a70bdaa9e99dbceed776225edfeb5d45d8dd01db0d920f62dbf3cdf34fe,$,8f6f0a70bdaa9e99dbceed776225edfeb5d45d8dd01db0d920f62dbf3cdf34fe,8f6f0a70bdaa9e99dbceed776225edfeb5d45d8dd01db0d920f62dbf3cdf34fe,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0024,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,24,2A6B,2A6B,46,45,1625,1633,1682,1690,i\ne j,i\ne j,29cd46d0d352c17a733770ae050345360f30737584045a31b76ed62973607ef6,29cd46d0d352c17a733770ae050345360f30737584045a31b76ed62973607ef6,413633b40bd37ec4786f696f898f9c819ac725eb9936a9c29ffce726d8abfaab,$,413633b40bd37ec4786f696f898f9c819ac725eb9936a9c29ffce726d8abfaab,413633b40bd37ec4786f696f898f9c819ac725eb9936a9c29ffce726d8abfaab,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0025,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,25,2A6B,2A6B,46,45,1635,1638,1696,1699,1,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,$,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0026,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,26,2A6B,2A6B,46,45,1643,1648,1706,1711,i=j,i=j,d442c6a85acb7cad237d77a30e095cd81d20037e58b4abd93a8c167f9dfd9f98,d442c6a85acb7cad237d77a30e095cd81d20037e58b4abd93a8c167f9dfd9f98,d442c6a85acb7cad237d77a30e095cd81d20037e58b4abd93a8c167f9dfd9f98,$,d442c6a85acb7cad237d77a30e095cd81d20037e58b4abd93a8c167f9dfd9f98,d442c6a85acb7cad237d77a30e095cd81d20037e58b4abd93a8c167f9dfd9f98,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0027,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,27,2A6B,2A6B,49,48,1708,1724,1785,1801,"x_1,\ldots,x_k","x_1,\ldots,x_k",c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,$,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,c1fcd78beb8330c608cba816bff7eb08b3447b6c99dddfbec7eedb391863b513,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0028,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,28,2A6B,2A6B,49,49,1752,1761,1843,1852,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0029,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,29,2A6B,2A6B,50,49,1770,1775,1861,1866,k<r,k<r,5d1935a73e710a390e3959c5bd5be305019a4e66605cca875b03972ab84449dc,5d1935a73e710a390e3959c5bd5be305019a4e66605cca875b03972ab84449dc,5d1935a73e710a390e3959c5bd5be305019a4e66605cca875b03972ab84449dc,$,5d1935a73e710a390e3959c5bd5be305019a4e66605cca875b03972ab84449dc,5d1935a73e710a390e3959c5bd5be305019a4e66605cca875b03972ab84449dc,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0030,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,30,2A6B,2A6B,50,49,1800,1820,1889,1909,"x_{k+1},\ldots,x_r","x_{k+1},\ldots,x_r",a5702cce60cb6b86bf8936f2da736210fee3690046d01c3c79323e8cd5e89158,a5702cce60cb6b86bf8936f2da736210fee3690046d01c3c79323e8cd5e89158,a5702cce60cb6b86bf8936f2da736210fee3690046d01c3c79323e8cd5e89158,$,a5702cce60cb6b86bf8936f2da736210fee3690046d01c3c79323e8cd5e89158,a5702cce60cb6b86bf8936f2da736210fee3690046d01c3c79323e8cd5e89158,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0031,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,31,2A6B,2A6B,50,50,1824,1833,1916,1925,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0032,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,32,2A6B,2A6B,51,50,1845,1861,1946,1962,"x_1,\ldots,x_r","x_1,\ldots,x_r",31cefca58a603fdf87358accfe627faffa76558f1981cd299ff1e79e5e8d85b9,31cefca58a603fdf87358accfe627faffa76558f1981cd299ff1e79e5e8d85b9,31cefca58a603fdf87358accfe627faffa76558f1981cd299ff1e79e5e8d85b9,$,31cefca58a603fdf87358accfe627faffa76558f1981cd299ff1e79e5e8d85b9,31cefca58a603fdf87358accfe627faffa76558f1981cd299ff1e79e5e8d85b9,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S2A6-FORMULA-0033,O007-FREMLIN-V2-S2A6,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S2A6-SEG-2A6B,33,2A6B,2A6B,53,52,1898,1909,1997,2008,r\times r,r\times r,9ee1ac0dea32efb0e12f4547c26a3ca0c1286f660c0d7814320dcca70fc8a3e5,9ee1ac0dea32efb0e12f4547c26a3ca0c1286f660c0d7814320dcca70fc8a3e5,0beaf518c84db75843bc5b6d53866f1a11b33be1bfee919b37481ebf013af9a1,$,0beaf518c84db75843bc5b6d53866f1a11b33be1bfee919b37481ebf013af9a1,0beaf518c84db75843bc5b6d53866f1a11b33be1bfee919b37481ebf013af9a1,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
