schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0011,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246G,source-reference,O007-FREMLIN-V2-S246-SEG-246,11,246G,246Ca,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:319,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0012,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246G,source-reference,O007-FREMLIN-XREF-225A,12,246G,225A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:381,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0013,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246G,source-reference,O007-FREMLIN-V2-S246-SEG-246F,13,246G,246F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:417,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0014,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246G,source-reference,O007-FREMLIN-XREF-215Ab,14,246G,215Ab,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:428,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0015,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246G,source-reference,O007-FREMLIN-XREF-215D,15,246G,215D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:435,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0016,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246HB,source-reference,O007-FREMLIN-V2-S246-SEG-246I,16,246Hb,246I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:489,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0017,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246HB,source-reference,O007-FREMLIN-V2-S246-SEG-246YD,17,246Hb,246Yd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:489,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0018,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246HB,source-reference,O007-FREMLIN-V2-S246-SEG-246YF,18,246Hb,246Yf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:489,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0019,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246HB,source-reference,O007-FREMLIN-XREF-247C,19,246Hb,247C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:490,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0020,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246I,source-reference,O007-FREMLIN-V2-S246-SEG-246,20,246I,246Ca,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:511,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0021,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-V2-S246-SEG-246,21,246J,246Ca,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:564,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0022,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-V2-S246-SEG-246,22,246J,246Cc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:570,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0023,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-V2-S246-SEG-246,23,246J,246Ce,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:570,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0024,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-XREF-245A,24,246J,245A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:596,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0025,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-V2-S246-SEG-246,25,246J,246Ca,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:654,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0026,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-XREF-245J,26,246J,245J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:655,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0027,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-XREF-245D,27,246J,245D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:661,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0028,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246J,source-reference,O007-FREMLIN-XREF-245J,28,246J,245J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:662,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0029,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246K,source-reference,O007-FREMLIN-V2-S246-SEG-246F,29,246K,246F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:672,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0030,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246K,source-reference,O007-FREMLIN-V2-S246-SEG-246YL,30,246K,246Yl,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:684,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0031,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246K,source-reference,O007-FREMLIN-XREF-252Yt,31,246K,252Yt,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:684,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0032,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246K,source-reference,O007-FREMLIN-V2-S246-SEG-246G,32,246K,246G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:685,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0033,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246XF,source-reference,O007-FREMLIN-V2-S246-SEG-246G,33,246Xf,246G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:735,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0034,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246XF,source-reference,O007-FREMLIN-V2-S246-SEG-246A,34,246Xf,246A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:736,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0035,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246XH,source-reference,O007-FREMLIN-XREF-245Xl,35,246Xh,245Xl,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:752,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0036,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246YC,source-reference,O007-FREMLIN-XREF-244Xm,36,246Yc,244Xm,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:796,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0037,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246YF,source-reference,O007-FREMLIN-V2-S246-SEG-246YD,37,246Yf,246Yd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:819,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0038,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246YF,source-reference,O007-FREMLIN-V2-S246-SEG-246YE,38,246Yf,246Ye,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:819,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0039,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246YH,source-reference,O007-FREMLIN-V2-S246-SEG-246YG,39,246Yh,246Yg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:844,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0040,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246YI,source-reference,O007-FREMLIN-V2-S246-SEG-246YG,40,246Yi,246Yg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:847,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0041,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246YK,source-reference,O007-FREMLIN-V2-S246-SEG-246G,41,246Yk,246G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:875,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0042,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246G,42,246,246G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:890,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0043,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YD,43,246,246Yd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:892,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0044,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YF,44,246,246Yf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:892,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0045,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YG,45,246,246Yg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:892,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0046,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YJ,46,246,246Yj,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:892,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0047,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-XREF-247C,47,246,247C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:894,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0048,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246A,48,246,246A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:898,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0049,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246G,49,246,246G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:900,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0050,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-XREF-242I,50,246,242I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:902,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0051,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YI,51,246,246Yi,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:902,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0052,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246G,52,246,246G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:904,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0053,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YD,53,246,246Yd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:908,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0054,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YF,54,246,246Yf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:908,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0055,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246XA,55,246,246Xa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:914,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0056,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246XA,56,246,246Xa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:917,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0057,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246,57,246,246Cd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:920,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0058,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246,58,246,246Ja,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:921,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0059,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246,59,246,246Jd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:923,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0060,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246D,60,246,246D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:925,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0061,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YC,61,246,246Yc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:925,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0062,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246YK,62,246,246Yk,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:929,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0063,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-XREF-244Ye,63,246,244Ye,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt246.tex:931,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0064,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246J,64,246,246J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:935,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S246-XREF-0065,O007-FREMLIN-V2-S246,O007-FREMLIN-V2-S246-SEG-246,source-reference,O007-FREMLIN-V2-S246-SEG-246XH,65,246,246Xh,resolved-in-unit,authority/fremlin/source/mt2.2016/mt246.tex:943,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
