schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0001,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246A,1,246A,246A,15,11,414,430,393,409,"(X,\Sigma,\mu)","(X,\Sigma,\mu)",05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,$,,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0002,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AA,2,246Aa,246Aa,17,13,476,504,457,485,A\subseteq{\eusm L}^1(\mu),A\subseteq{\eusm L}^1(\mu),def0e0ed43a74aab7961a6b75ea31b283a9cb565016af2376c3882680ff39e8c,def0e0ed43a74aab7961a6b75ea31b283a9cb565016af2376c3882680ff39e8c,b68b0b2b544172e270f25acfdf97c531b1b6428c3d680fd2f953f94fad868b5a,$,,b68b0b2b544172e270f25acfdf97c531b1b6428c3d680fd2f953f94fad868b5a,b68b0b2b544172e270f25acfdf97c531b1b6428c3d680fd2f953f94fad868b5a,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0003,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AA,3,246Aa,246Aa,19,14,548,560,541,553,\epsilon>0,\epsilon>0,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,$,,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0004,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AA,4,246Aa,246Aa,19,15,579,591,573,585,E\in\Sigma,E\in\Sigma,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,$,,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0005,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AA,5,246Aa,246Aa,20,16,619,627,623,631,M\ge 0,M\ge 0,5c32e69cf7f710a1130a542d04af6cb7b14accf15a2eef13eb07f7f1f6e6ca14,5c32e69cf7f710a1130a542d04af6cb7b14accf15a2eef13eb07f7f1f6e6ca14,b66f4687e61f2224003aa202ab4f8b3a7c4e1b8fff6c89f4a68a814bde8294dd,$,,b66f4687e61f2224003aa202ab4f8b3a7c4e1b8fff6c89f4a68a814bde8294dd,b66f4687e61f2224003aa202ab4f8b3a7c4e1b8fff6c89f4a68a814bde8294dd,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0006,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AA,6,246Aa,246Aa,22,18,651,683,665,697,\int(|f|-M\chi E)^+\le\epsilon,\int(|f|-M\chi E)^+\le\epsilon,620240dab0c1329067f9f0de8715c3464bed678cb37355e2b54e51020ee33452,620240dab0c1329067f9f0de8715c3464bed678cb37355e2b54e51020ee33452,55223720729dff948d097354844f142ccb2fb6c9d8193ef62298dd8006455231,$,,55223720729dff948d097354844f142ccb2fb6c9d8193ef62298dd8006455231,55223720729dff948d097354844f142ccb2fb6c9d8193ef62298dd8006455231,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0007,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AA,7,246Aa,246Aa,22,18,694,702,711,719,f\in A,f\in A,59c8f7f8f5853a8a3f9463d54aab5e02e7e7e1dc11c606440659241474420e7e,59c8f7f8f5853a8a3f9463d54aab5e02e7e7e1dc11c606440659241474420e7e,da6c87794dca93fac63546d7fccebfa9062bea8cd6a5f36b161d9a99f7a5d5c5,$,,da6c87794dca93fac63546d7fccebfa9062bea8cd6a5f36b161d9a99f7a5d5c5,da6c87794dca93fac63546d7fccebfa9062bea8cd6a5f36b161d9a99f7a5d5c5,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0008,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AB,8,246Ab,246Ab,24,20,730,751,750,771,A\subseteq L^1(\mu),A\subseteq L^1(\mu),f96ab5ecd6789289cecd2554f5f1ed9dd43a118ef05592b1c258120af48ac54b,f96ab5ecd6789289cecd2554f5f1ed9dd43a118ef05592b1c258120af48ac54b,1e69981013f70eb9b30f1c75334a921e378cc3c100c2745b47e42282a67f258a,$,,1e69981013f70eb9b30f1c75334a921e378cc3c100c2745b47e42282a67f258a,1e69981013f70eb9b30f1c75334a921e378cc3c100c2745b47e42282a67f258a,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0009,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AB,9,246Ab,246Ab,26,21,795,807,827,839,\epsilon>0,\epsilon>0,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,$,,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S246-FORMULA-0010,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S246-SEG-246AB,10,246Ab,246Ab,26,22,826,838,859,871,E\in\Sigma,E\in\Sigma,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,$,,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
