schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0011,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231YB,source-reference,O007-FREMLIN-V2-S231-SEG-231YA,11,231Yb,231Ya,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:384,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0012,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231YC,source-reference,O007-FREMLIN-V2-S231-SEG-231YB,12,231Yc,231Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:406,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0013,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231YH,source-reference,O007-FREMLIN-V2-S231-SEG-231YA,13,231Yh,231Ya,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:471,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0014,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231E,14,231,231E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:483,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0015,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231A,15,231,231A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:484,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0016,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231D,16,231,231D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:484,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0017,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231XF,17,231,231Xf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:488,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0018,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231F,18,231,231F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:493,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0019,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231YA,19,231,231Ya,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:498,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0020,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231XE,20,231,231Xe,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:499,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S231-XREF-0021,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231,source-reference,O007-FREMLIN-V2-S231-SEG-231Y,21,231,231Y,resolved-in-unit,authority/fremlin/source/mt2.2016/mt231.tex:500,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
