schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0001,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231-INTRO,precedes,O007-FREMLIN-V2-S231-SEG-231A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0002,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231A,precedes,O007-FREMLIN-V2-S231-SEG-231B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0003,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231B,precedes,O007-FREMLIN-V2-S231-SEG-231BA,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0004,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231BA,precedes,O007-FREMLIN-V2-S231-SEG-231BB,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0005,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231BB,precedes,O007-FREMLIN-V2-S231-SEG-231BC,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0006,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231BC,precedes,O007-FREMLIN-V2-S231-SEG-231C,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0007,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231C,precedes,O007-FREMLIN-V2-S231-SEG-231D,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0008,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231D,precedes,O007-FREMLIN-V2-S231-SEG-231DA,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0009,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231DA,precedes,O007-FREMLIN-V2-S231-SEG-231DB,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0010,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231DB,precedes,O007-FREMLIN-V2-S231-SEG-231DC,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0011,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231DC,precedes,O007-FREMLIN-V2-S231-SEG-231DD,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0012,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231DD,precedes,O007-FREMLIN-V2-S231-SEG-231DE,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0013,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231DE,precedes,O007-FREMLIN-V2-S231-SEG-231E,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0014,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231E,precedes,O007-FREMLIN-V2-S231-SEG-231F,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0015,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231F,precedes,O007-FREMLIN-V2-S231-SEG-231X,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0016,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231X,precedes,O007-FREMLIN-V2-S231-SEG-231XA,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0017,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231XA,precedes,O007-FREMLIN-V2-S231-SEG-231XB,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0018,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231XB,precedes,O007-FREMLIN-V2-S231-SEG-231XC,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S231-REL-0019,O007-FREMLIN-V2-S231,O007-FREMLIN-V2-S231-SEG-231XC,precedes,O007-FREMLIN-V2-S231-SEG-231XD,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
