schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0011,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,11,135A,135A,29,30,988,1006,1037,1055,(-\infty)+\infty,(-\infty)+\infty,abca9f637300c374ec06e5d6376d395a9f14940c11d4d703110de7a0a1c49c54,abca9f637300c374ec06e5d6376d395a9f14940c11d4d703110de7a0a1c49c54,abca9f637300c374ec06e5d6376d395a9f14940c11d4d703110de7a0a1c49c54,$,abca9f637300c374ec06e5d6376d395a9f14940c11d4d703110de7a0a1c49c54,abca9f637300c374ec06e5d6376d395a9f14940c11d4d703110de7a0a1c49c54,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0012,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,12,135A,135A,30,31,1058,1076,1130,1148,"[-\infty,\infty]","[-\infty,\infty]",b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,$,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0013,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,13,135A,135A,31,32,1109,1117,1189,1197,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0014,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,14,135A,135A,34,34,1176,1179,1266,1269,u,u,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,$,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0015,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,15,135A,135A,34,34,1181,1184,1271,1274,v,v,4c94485e0c21ae6c41ce1dfe7b6bfaceea5ab68e40a2476f50208e526f506080,4c94485e0c21ae6c41ce1dfe7b6bfaceea5ab68e40a2476f50208e526f506080,4c94485e0c21ae6c41ce1dfe7b6bfaceea5ab68e40a2476f50208e526f506080,$,4c94485e0c21ae6c41ce1dfe7b6bfaceea5ab68e40a2476f50208e526f506080,4c94485e0c21ae6c41ce1dfe7b6bfaceea5ab68e40a2476f50208e526f506080,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0016,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,16,135A,135A,34,34,1186,1208,1276,1298,"w\in[-\infty,\infty]","w\in[-\infty,\infty]",f3e2d6f33fd38d19b8ea299bc9bd884468631ca7a1a5d74b050278cdbb9000a8,f3e2d6f33fd38d19b8ea299bc9bd884468631ca7a1a5d74b050278cdbb9000a8,f3e2d6f33fd38d19b8ea299bc9bd884468631ca7a1a5d74b050278cdbb9000a8,$,f3e2d6f33fd38d19b8ea299bc9bd884468631ca7a1a5d74b050278cdbb9000a8,f3e2d6f33fd38d19b8ea299bc9bd884468631ca7a1a5d74b050278cdbb9000a8,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0017,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,17,135A,135A,34,35,1220,1229,1319,1328,u+(v+w),u+(v+w),475256c43cc7b5439475ba5c8f92d3ab03ae113f45eb4cac11ee395ab1328183,475256c43cc7b5439475ba5c8f92d3ab03ae113f45eb4cac11ee395ab1328183,475256c43cc7b5439475ba5c8f92d3ab03ae113f45eb4cac11ee395ab1328183,$,475256c43cc7b5439475ba5c8f92d3ab03ae113f45eb4cac11ee395ab1328183,475256c43cc7b5439475ba5c8f92d3ab03ae113f45eb4cac11ee395ab1328183,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0018,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,18,135A,135A,35,35,1231,1240,1330,1339,(u+v)+w,(u+v)+w,df21c80572af557f86e63d0168da2c926a9e59243920c0398a9f0a367994b4f5,df21c80572af557f86e63d0168da2c926a9e59243920c0398a9f0a367994b4f5,df21c80572af557f86e63d0168da2c926a9e59243920c0398a9f0a367994b4f5,$,df21c80572af557f86e63d0168da2c926a9e59243920c0398a9f0a367994b4f5,df21c80572af557f86e63d0168da2c926a9e59243920c0398a9f0a367994b4f5,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0019,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,19,135A,135A,39,40,1358,1361,1479,1482,u,u,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,$,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,0bfe935e70c321c7ca3afc75ce0d0ca2f98b5422e008bb31c00c6d7f1f1c0ad6,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0020,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,20,135A,135A,39,40,1363,1385,1484,1506,"v\in[-\infty,\infty]","v\in[-\infty,\infty]",36bfeafa49018aa200950aa46167c0799a80ba8999dfbce7810eba1569d3be5d,36bfeafa49018aa200950aa46167c0799a80ba8999dfbce7810eba1569d3be5d,36bfeafa49018aa200950aa46167c0799a80ba8999dfbce7810eba1569d3be5d,$,36bfeafa49018aa200950aa46167c0799a80ba8999dfbce7810eba1569d3be5d,36bfeafa49018aa200950aa46167c0799a80ba8999dfbce7810eba1569d3be5d,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0021,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,21,135A,135A,39,40,1397,1402,1527,1532,u+v,u+v,b8b9cb707259354fb16d32ea286074deb8d1cba08429d5cc9e1313f07569b7a0,b8b9cb707259354fb16d32ea286074deb8d1cba08429d5cc9e1313f07569b7a0,b8b9cb707259354fb16d32ea286074deb8d1cba08429d5cc9e1313f07569b7a0,$,b8b9cb707259354fb16d32ea286074deb8d1cba08429d5cc9e1313f07569b7a0,b8b9cb707259354fb16d32ea286074deb8d1cba08429d5cc9e1313f07569b7a0,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0022,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,22,135A,135A,39,40,1404,1409,1534,1539,v+u,v+u,565099a01fdf1f5a0ba71e4d5295501d24d94ec699ac6777f5c78e2fe9e22919,565099a01fdf1f5a0ba71e4d5295501d24d94ec699ac6777f5c78e2fe9e22919,565099a01fdf1f5a0ba71e4d5295501d24d94ec699ac6777f5c78e2fe9e22919,$,565099a01fdf1f5a0ba71e4d5295501d24d94ec699ac6777f5c78e2fe9e22919,565099a01fdf1f5a0ba71e4d5295501d24d94ec699ac6777f5c78e2fe9e22919,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0023,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,23,135A,135A,42,43,1501,1504,1664,1667,0,0,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,$,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0024,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,24,135A,135A,42,44,1515,1526,1688,1699,u+0=0+u=u,u+0=0+u=u,2d60f5e230a073ac34da2bf757d85dffc2d400e4b34b45af420ac081292d10bc,2d60f5e230a073ac34da2bf757d85dffc2d400e4b34b45af420ac081292d10bc,2d60f5e230a073ac34da2bf757d85dffc2d400e4b34b45af420ac081292d10bc,$,2d60f5e230a073ac34da2bf757d85dffc2d400e4b34b45af420ac081292d10bc,2d60f5e230a073ac34da2bf757d85dffc2d400e4b34b45af420ac081292d10bc,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0025,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,25,135A,135A,43,44,1537,1559,1713,1735,"u\in[-\infty,\infty]","u\in[-\infty,\infty]",bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,$,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0026,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,26,135A,135A,43,44,1566,1574,1744,1752,\infty,\infty,db8e84427c2e1e02f2b2c74d337ab8d69d80cbb28224cd7f85e0174f1f5ed5c7,db8e84427c2e1e02f2b2c74d337ab8d69d80cbb28224cd7f85e0174f1f5ed5c7,db8e84427c2e1e02f2b2c74d337ab8d69d80cbb28224cd7f85e0174f1f5ed5c7,$,db8e84427c2e1e02f2b2c74d337ab8d69d80cbb28224cd7f85e0174f1f5ed5c7,db8e84427c2e1e02f2b2c74d337ab8d69d80cbb28224cd7f85e0174f1f5ed5c7,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0027,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135A,27,135A,135A,43,45,1579,1588,1757,1766,-\infty,-\infty,8e982633ad234d60b2eff24e266dfc9161823a10381c1afd8505567a68a55b33,8e982633ad234d60b2eff24e266dfc9161823a10381c1afd8505567a68a55b33,8e982633ad234d60b2eff24e266dfc9161823a10381c1afd8505567a68a55b33,$,8e982633ad234d60b2eff24e266dfc9161823a10381c1afd8505567a68a55b33,8e982633ad234d60b2eff24e266dfc9161823a10381c1afd8505567a68a55b33,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0028,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135AB,28,135Ab,135Ab,47,49,1655,1690,1853,1888,a\cdot\infty=\infty\cdot a=\infty,a\cdot\infty=\infty\cdot a=\infty,fcfc532b6d73d4c205154ad44c453f71ce46ef441bae736e6e90121a0bc7faf9,fcfc532b6d73d4c205154ad44c453f71ce46ef441bae736e6e90121a0bc7faf9,796604f2164fad752e5c7241cd6ee0b3542142e2d3839ef750f7cb30725a6ad9,$,796604f2164fad752e5c7241cd6ee0b3542142e2d3839ef750f7cb30725a6ad9,796604f2164fad752e5c7241cd6ee0b3542142e2d3839ef750f7cb30725a6ad9,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0029,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135AB,29,135Ab,135Ab,48,50,1697,1739,1895,1937,a\cdot(-\infty)=(-\infty)\cdot a=-\infty,a\cdot(-\infty)=(-\infty)\cdot a=-\infty,e72c14bf432d6f27ec219e6b71491160f6173a93109bfa18a0b1e1cdd7994476,e72c14bf432d6f27ec219e6b71491160f6173a93109bfa18a0b1e1cdd7994476,fc444748906bf570a1498f9bab3089847baa4ccfd0cc87bc091a67a0626e6bb1,$,fc444748906bf570a1498f9bab3089847baa4ccfd0cc87bc091a67a0626e6bb1,fc444748906bf570a1498f9bab3089847baa4ccfd0cc87bc091a67a0626e6bb1,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0030,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135AB,30,135Ab,135Ab,50,52,1761,1766,1970,1975,a>0,a>0,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,$,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,b115af0d0023af60405fe0e2a219510e40ccdf9fd23ceb72e207f72b9dd84948,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0031,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135AB,31,135Ab,135Ab,52,54,1781,1817,1990,2026,a\cdot\infty=\infty\cdot a=-\infty,a\cdot\infty=\infty\cdot a=-\infty,c465358e029c1c93ba2f34abedd26ef1f13d28c43864a6fd4b7c257b67cc204f,c465358e029c1c93ba2f34abedd26ef1f13d28c43864a6fd4b7c257b67cc204f,52a77eb34cee2868cc70846e3500706d38858efbc0e22836bedab45cedf064aa,$,52a77eb34cee2868cc70846e3500706d38858efbc0e22836bedab45cedf064aa,52a77eb34cee2868cc70846e3500706d38858efbc0e22836bedab45cedf064aa,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0032,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135AB,32,135Ab,135Ab,53,55,1824,1865,2033,2074,a\cdot(-\infty)=(-\infty)\cdot a=\infty,a\cdot(-\infty)=(-\infty)\cdot a=\infty,8ac829c97dd93cadb5606e65ecfcf4291fda8b56f4331a5ea18545b5c3f4deee,8ac829c97dd93cadb5606e65ecfcf4291fda8b56f4331a5ea18545b5c3f4deee,90c9e1ab67167cd16e327ac60025112b3ca71a1ec02296bf890f503f2d6f0e48,$,90c9e1ab67167cd16e327ac60025112b3ca71a1ec02296bf890f503f2d6f0e48,90c9e1ab67167cd16e327ac60025112b3ca71a1ec02296bf890f503f2d6f0e48,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
