schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282-INTRO,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,1,282,282-intro,282-intro,unmarked-unit-introduction,false,exposition,282-intro,282-intro,11,17,11,17,184,572,183,603,5bcd52548a041324757fb01d90666e3f290dfabd6b0533540ac0e14b05d46863,38c173021fceb22e64a9c868431880dc0c7c7bb9753e3122eff91c63973316f4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282A,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,2,282A,282A,282A,explicit,false,exposition,282A,282A,18,20,18,20,572,704,603,766,a0ea6788f0b5fab74b8521aaec1464c25378f710d7763f2fdae86cfa72eff2a0,d74b9af609807d29c313a142deffbb9e6bf6e3317943b24bfb44fe97ef562c0f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282AA,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,3,282Aa,282Aa,282Aa,explicit,false,exposition,282Aa,282Aa,21,27,21,26,704,874,766,934,bd4e99c66dd74afd1c6b93454b85189490926d979bb734278bf6de97ab4cba5e,a7ae09aa72d328dfd766534dbd08c557155d5da34f9520b2150517781aaa6e99,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282AB,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,4,282Ab,282Ab,282Ab,explicit,false,exposition,282Ab,282Ab,28,33,27,32,874,1036,934,1101,5024de1ca6f06c076de57cc0f1bcf3203dec447c737891c620711fc769296914,5416701b69a10d451e21034235a39ed6c9ac8333783c9fe080f9fec1355b7c25,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282AC,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,5,282Ac,282Ac,282Ac,explicit,false,exposition,282Ac,282Ac,34,39,33,38,1036,1288,1101,1343,379cb05a9819120617478886e68c09fb52508dcf9447895816a624c8fd3c5961,4d75d93738eeacd3b165ace130a4292b6bf45d54ed78dbfc3a98c9fccfe154b9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282AD,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,6,282Ad,282Ad,282Ad,explicit,false,exposition,282Ad,282Ad,40,45,39,44,1288,1432,1343,1492,d68d4812c83ecc098ed3a007057b05f4a5c1cc2b44319f17c42445d13e848ba8,5916abda2de33586ee8b53b3178cccd8f7427f356d2d9a525238c3d6e7183b23,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282AE,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,7,282Ae,282Ae,282Ae,explicit,false,exposition,282Ae,282Ae,46,53,45,52,1432,1784,1492,1849,1ee9d979cd853478e666fae6af978383af77d653672232ebfc175c72e0cb4d7f,64356eea42b226f41be9f6cabefe6ab59d02230b001e09cac3569e27101bfcd8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282B,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,8,282B,282B,282B,explicit,false,exposition,282B,282B,54,56,53,54,1784,1861,1849,1950,f31612424e0024e9346272969ed6a59948991d8414a5147aa564224de45893e8,6587e09158117fef687cb49bd5784284791d7022a85b98751df6048ebdf06689,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282BA,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,9,282Ba,282Ba,282Ba,explicit,false,exposition,282Ba,282Ba,57,93,55,90,1861,3279,1950,3376,6ecd30f923ce61f9059877edbe031825a9e23d04b39853072fb30070dadf3fca,3f3b0c8bb2227bdfeaf002aab779cc8fe51d1327d91f1ba3e4a443399f3fb4f5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282BB,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,10,282Bb,282Bb,282Bb,explicit,false,exposition,282Bb,282Bb,94,111,91,108,3279,4062,3376,4179,7725906275f524320467935a263231c91635cd01affa47a27c44c615509f50f0,107cd88fda5b8aae0dac0a81d0beabe0b225149eafefa48d1505f8b73aa502d5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282BC,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,11,282Bc,282Bc,282Bc,explicit,false,exposition,282Bc,282Bc,112,114,109,111,4062,4143,4179,4263,8f6547170d0516e3fcdc5fff15d05574e93f40ed3ff70f5bbf216e6d41b0e638,5ccb2a4e5c70c6aa311fd726eed0502e5182e76efd1ba634f4d7f3610bf2f282,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282BD,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,12,282Bd,282Bd,282Bd,explicit,false,exposition,282Bd,282Bd,115,126,112,123,4143,4842,4263,4964,c300e07adb2a1db6d4f9a676b6ee5bafe2de65e79e3343ac920c10d940bab84b,45693056ebb2e6cb78e5651b9f855e7348379b6bebfb7eb81513c86aa044e619,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282C,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,13,282C,282C,282C,explicit,false,exposition,282C,282C,127,130,124,126,4842,5006,4964,5119,ae9169562bff7237b1be6a12fdb81670576af24759d4b2b2df656a4ce0173124,0434f4e56e28c2bbc18d40067365f55b37661b5081649a7cd68c3d0d65dce8a5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282CB,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,14,282Cb,282Cb,282Cb,explicit,false,exposition,282Cb,282Cb,131,162,127,154,5006,6592,5119,6794,e4e1f3398259d63f09dde1207b66285f62562322d12c7a95ae7c8fdae25cbd47,39caa4a1bf34e073860837284b1fabe537654d44388ee4d6f4defb6436b84e6e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282D,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,15,282D,282D,282D,explicit,false,exposition,282D,282D,163,393,155,385,6592,13935,6794,14235,01c7ae21ed230b23e321d7f2c69d1074d153b07799fad67e8a359f369b75eac9,ef21bf6f99eaa05d63a686765b8ae28190ce52a28c745b206103f84bbc0699aa,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282E,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,16,282E,282E,282E,explicit,false,exposition,282E,282E,394,442,386,434,13935,15356,14235,15701,fea89de947530a330fae2e959916ed17f3210cd622484568ee28a752ac538a86,a02149a82341ad148e29e3b8233e2ef693fd7e1a037d4db7363481fcb99815e4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282F,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,17,282F,282F,282F,explicit,false,exposition,282F,282F,443,470,435,462,15356,16123,15701,16507,31444a877314590f950a48e820660359a854639d33d420d9859f5340535f30ee,9a58d4c4195ecafb853ed3a44d16c8acd56834422ed1176a7ecd80d82884598c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282G,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,18,282G,282G,282G,explicit,false,exposition,282G,282G,471,524,463,516,16123,18184,16507,18674,44cf303841c6eaeb47b94f9454836a45cbbf94c41395fcf77f9c37715e80864d,04de22f22d3211623a59a5b1a5e3bf425a75a7b956c38f070bc0e84344373b5d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282H,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,19,282H,282H,282H,explicit,false,exposition,282H,282H,525,630,517,622,18184,21629,18674,22267,3855f33511185e2929fa629d72fb7a8f84005ef812c6333752db69151b743016,3183f73e49a96791bd36e9a0451e653e37fb6b50d958e899cd5b0aa4212f0350,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282I,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,20,282I,282I,282I,explicit,false,exposition,282I,282I,631,725,623,716,21629,24433,22267,25211,44584add77ee0d3324951eef8bae6e4278a1f1546ad874ff7ef6da4716b380e3,464648fda02a2a175b96edd7ed1287ab718c778496704df7e9b6c89513252c73,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282J,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,21,282J,282J,282J,explicit,false,exposition,282J,282J,726,834,717,824,24433,27946,25211,28893,9051f07e8b2ef4019cc77df73ed948088a14d8360ec9ee24f1251d7184c14f9c,338c36deec9bafa86eec19c8aa1ee558430cd7b46a1a459bd2906422e7f131cb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282K,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,22,282K,282K,282K,explicit,false,exposition,282K,282K,835,1008,825,995,27946,34260,28893,35463,ad731ce3874582db0fdc278f1dc34c9ebb9dea6bb3d85ab6f8d4be85bfce202c,930e27d59ae5a6ec1ff43bc017c24c7d17daea7ad7c833018e21f10fab85efa3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282L,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,23,282L,282L,282L,explicit,false,exposition,282L,282L,1009,1081,996,1068,34260,36274,35463,37555,6566b6f9c5a478fbeb06cc16b24681c8739abf906f60d50be90f73afb63ff4e5,87bb1d4cc307fbd347dcf518eb3ee8d67ee05edc82e16cc07a4b8682d149210d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282M,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,24,282M,282M,282M,explicit,false,exposition,282M,282M,1082,1103,1069,1090,36274,36936,37555,38240,f98b27a6cc9bcf28e0b650591318e192c8806ac58952d7abb88bf1f6cc9f1fdc,a9fc4d76e963fb8cc9ceaa62d749635de9b69f63df8f5c99321573fdc47ae683,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282N,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,25,282N,282N,282N,explicit,false,exposition,282N,282N,1104,1175,1091,1162,36936,38932,38240,40274,83436b4f772ba3c31f45290d2f90b395c172ba18f08e6921745eab602ee84153,136ad3caf948a0fdc56b8e4f806ce5315dad7e016eea65906832a6771d68c440,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282O,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,26,282O,282O,282O,explicit,false,exposition,282O,282O,1176,1250,1163,1236,38932,41631,40274,43142,458d4a812bc766e1e5f4f249fac6ed455fed4da3a09d034471726f5b3ea31dec,ac9ae3ebe97730f1e47d40d31289a658839ef252f7b821f3f0cf697edd773d8e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282P,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,27,282P,282P,282P,explicit,false,exposition,282P,282P,1251,1292,1237,1277,41631,43338,43142,44947,ff9c141e998717f3555dc950db23e62b2d9b4515a328e2b57e554012c3acfdd2,a5dcd123376418aeff545ed0602bcea7a862e044b09d2ba499ef6ce3916f3bad,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282Q,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,28,282Q,282Q,282Q,explicit,false,exposition,282Q,282Q,1293,1321,1278,1306,43338,44354,44947,46003,716f71ea8c8caafffca42d3c763be19038e858eb065a26df452e52cf0f1f4855,efe62a80620bb54c9fa8ba4e04381812d59a500b71916a1d54fcb6a5b1c8f114,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282R,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,29,*282R,*282R,*282R,explicit,false,exposition,*282R,*282R,1322,1384,1307,1369,44354,46601,46003,48312,d14513620eab8cf984bea3c7088756d27b0437e18e97c2ec11264917c50684c6,643f598d89eb499faf413ee08f893eb3ee8fba59fa947c154bb57a66c93dc9e7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282X,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,30,282X,282X,282X,explicit,false,exercise,282X,282X,1385,1393,1370,1378,46601,46954,48312,48655,58ce1d97ffaf032ce19b1a628044d32c0246843d85ad773bf32a455d3db21cc0,096850db6ff0d3b1338b6399eeb60e6cdcf397defa0af9436c7fb552c9df5de3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XA,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282X,31,282X,282Xa,282Xa,implicit-subanchor,true,exercise,282Xa,282Xa,1385,1393,1370,1378,46601,46954,48312,48655,58ce1d97ffaf032ce19b1a628044d32c0246843d85ad773bf32a455d3db21cc0,096850db6ff0d3b1338b6399eeb60e6cdcf397defa0af9436c7fb552c9df5de3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XC,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,32,282Xc,282Xc,282Xc,explicit,false,exercise,282Xc,282Xc,1394,1406,1379,1391,46954,47464,48655,49224,bb77309a142a16919f704daaa0e4a44bdd817f5711ef5476fb7776721aab65f8,fbb2b91cbfdf661add53ee588682a469043d249b8f938cb6027cfe5cd5cf74f2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XD,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,33,282Xd,282Xd,282Xd,explicit,false,exercise,282Xd,282Xd,1407,1409,1392,1394,47464,47535,49224,49293,82e57f9687ef264f5a34b1b06c4dc70ce8e4f68476e220f2f585cf16b6288b52,bd6429b77893ecdd6c0593f9a4273e7ace117d519d5839f5ec29d64e2cc7dba7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XE,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,34,282Xe,282Xe,282Xe,explicit,false,exercise,282Xe,282Xe,1410,1413,1395,1398,47535,47660,49293,49416,8650ec10ea43b4fff88845f0f20f040a0c77761324c9d771bdafa12dc43bd5a3,c35b52d03f715fa9ecb57ad7031ea5f5d98f0015c09aabc6fee059d6b93eafd3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XF,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,35,282Xf,282Xf,282Xf,explicit,false,exercise,282Xf,282Xf,1414,1420,1399,1405,47660,47906,49416,49695,c51367c12162e525f45cea9a6e8da4e0c9c94a85550382f9c6d41ab0a24d38b5,43e2eba4bbafbe1f5fc98022b12f5e7087f3611428a642150f6fcca0a740dce4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XG,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,36,282Xg,282Xg,282Xg,explicit,false,exercise,282Xg,282Xg,1421,1435,1406,1420,47906,48560,49695,50409,1b840057b3564cf36209d483c7abbef4c66fd2714d6897cc54bceb303340474f,eb2816d0a517e3ff5c278643d2ad55711cd7035a3647739058c7c93ce34430eb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XH,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,37,282Xh,282Xh,282Xh,explicit,false,exercise,282Xh,282Xh,1436,1442,1421,1427,48560,48856,50409,50699,e3f1bd5a13d5c9b8d06171acb78f273e79116da531cafbdc9543f55db43560b5,3231345d97e40d99b5b78e10dd3f1099b1ae07ca0fd3ef8d69c21c785f0fb488,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XI,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,38,282Xi,282Xi,282Xi,explicit,false,exercise,282Xi,282Xi,1443,1451,1428,1435,48856,49294,50699,51184,db62546103d2bb8f84b69ae292995c37fe0e6366e88781fac493dd3ea4072bdb,fe58ee1836f17a46a9eefac874d78b1edb28ea5fb3803c4befc57cac338e685f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XJ,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,39,282Xj,282Xj,282Xj,explicit,false,exercise,282Xj,282Xj,1452,1459,1436,1443,49294,49652,51184,51563,65cec6e7924358944076a51b70285e4caf747e48223ac65b38980e0c938c6f07,6bdade7a2037246447e14c22a6736e3b221b3ddd438330e7ad9b437ad10321ab,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XK,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,40,282Xk,282Xk,282Xk,explicit,false,exercise,282Xk,282Xk,1460,1464,1444,1448,49652,49843,51563,51757,e90bdb71a137a7a264729bcc70f82b52ac96e8b87cc9b50ea74bda6c252ec741,951911bcd0ecb9f52cd00354edc578bf7a8ed309e27beaf9fab890380ff3654f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XL,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,41,282Xl,282Xl,282Xl,explicit,false,exercise,282Xl,282Xl,1465,1469,1449,1453,49843,50013,51757,51947,10640b1d1f9bee0649f03dcc33c1708aeb8d3b68dabc96056c88ae984221c2db,b6e0b7b748fd4f5dd6d52bad106d962a841be38b7e388480668cc13d1b49796a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XM,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,42,282Xm,282Xm,282Xm,explicit,false,exercise,282Xm,282Xm,1470,1475,1454,1459,50013,50246,51947,52195,ed8a0d3f06905ef27cf986778f935e4add7eb8e5328838ef9f70a350629d6b01,376bc0294652436d5a3b20d55e46d9d2cec91b5aabdaf58fa003dcddc57763c8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XN,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,43,282Xn,282Xn,282Xn,explicit,false,exercise,282Xn,282Xn,1476,1484,1460,1468,50246,50516,52195,52487,1d8f72dd9fcb34140e86f542f91361153bb23ab7e4fcdab1499f135093ab340b,aaf437e7bc07e6a60635ef741ba5147515ad0afda53a2b74326a25f784dde47d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XO,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,44,282Xo,282Xo,282Xo,explicit,false,exercise,282Xo,282Xo,1485,1489,1469,1473,50516,50637,52487,52614,87cece5a283285bb08a59bc267ace365d93ce8ac2fa41ba542bad8a036716c58,8296f8f973931e1fbef3c615a098ec8e89a5593f74e85224d67adc6abd0b62cb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XP,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,45,282Xp,282Xp,282Xp,explicit,false,exercise,282Xp,282Xp,1490,1516,1474,1500,50637,51509,52614,53541,660a26f4c56731a9e97c10536fd04675170369bb2d57df69ece97eb62d471a5a,75dcb7537178293e74c79cef741f121377f31edf39ea9b42463a382693b0515e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XQ,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,46,282Xq,282Xq,282Xq,explicit,false,exercise,282Xq,282Xq,1517,1528,1501,1511,51509,52007,53541,54067,1c242fd29b73262d14325fb1055d90ec8da67b2789dfffcc39f4374158e1dfc7,60eb1c5d76c0c88ce64c424a195ecf2cc271bc2392383bd9eef3a509ebe2088f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XR,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,47,282Xr,282Xr,282Xr,explicit,false,exercise,282Xr,282Xr,1529,1531,1512,1514,52007,52077,54067,54143,ec0921874bc8e75e2e6cb821ff7d39a502f8d3581afc9c7c3e9278a96abd84dc,e33f7ec0d16c0ff98525be3c987c10cbbe25125b5aff61c0db79b892bc4c8952,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XS,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,48,282Xs,282Xs,282Xs,explicit,false,exercise,282Xs,282Xs,1532,1538,1515,1521,52077,52374,54143,54438,7e4c7270705a7812bc2eb9d9e4ced614242cf4d7b8798ab0f01f88e17608d6c5,a892f94d7499c08151fa14ceeffa895370ce459f9c8174c65cc4b661953c497d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282XT,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,49,282Xt,282Xt,282Xt,explicit,false,exercise,282Xt,282Xt,1539,1550,1522,1532,52374,52949,54438,55116,800514c610116c0391855be8c292d3d3ef7d9ff4c6946f76e612d6ea04201204,1fd4e1f9af957ce55aa320e52c043f9290235150c29f7a04ff0db52a187e6b37,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282Y,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,50,282Y,282Y,282Y,explicit,false,exercise,282Y,282Y,1551,1562,1533,1544,52949,53295,55116,55500,79372f093ce9c0f3c2749687f60ea8989b923c06258d8e68e86353eb5aa09901,be6bdfd6bb61ed813c70a5db5b7a9002bb7438f0ea8713b23a1b07262fb6c7d0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282YA,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S282-SEG-282Y,51,282Y,282Ya,282Ya,implicit-subanchor,true,exercise,282Ya,282Ya,1551,1562,1533,1544,52949,53295,55116,55500,79372f093ce9c0f3c2749687f60ea8989b923c06258d8e68e86353eb5aa09901,be6bdfd6bb61ed813c70a5db5b7a9002bb7438f0ea8713b23a1b07262fb6c7d0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282YB,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,52,282Yb,282Yb,282Yb,explicit,false,exercise,282Yb,282Yb,1563,1572,1545,1554,53295,53783,55500,56022,ec556437c709ce754903e459b54ee6b4c4704ed1a9c04efc4db32cd91cec61de,da8de89dfa1ec9c4ce554faed9fee066ddb90057cf8bf01a02324672f47ac210,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S282-SEG-282YC,O007-FREMLIN-V2-S282,O007-RIGHTS-FREMLIN-DSL,,53,282Yc,282Yc,282Yc,explicit,false,exercise,282Yc,282Yc,1573,1581,1555,1563,53783,54148,56022,56426,ab885122320f4faf27a1fedd61d63a68521074dc30dc5e63e604d957739e3773,5cb808dfdbf06559bedfa9b1f80bd76e9d61ce3a9a8cb6829bfda70cbd1dbb51,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
