schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0001,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286-INTRO,source-reference,O007-FREMLIN-V2-S286-SEG-286J,1,286-intro,286J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:27,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0002,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286-INTRO,source-reference,O007-FREMLIN-V2-S286-SEG-286L,2,286-intro,286L,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:27,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0003,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286-INTRO,source-reference,O007-FREMLIN-V2-S286-SEG-286A,3,286-intro,286A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:33,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0004,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286-INTRO,source-reference,O007-FREMLIN-V2-S286-SEG-286B,4,286-intro,286B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:36,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0005,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286-INTRO,source-reference,O007-FREMLIN-V2-S286-SEG-286D,5,286-intro,286D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:36,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0006,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286-INTRO,source-reference,O007-FREMLIN-V2-S286-SEG-286W,6,286-intro,286W,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:46,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0007,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286A,source-reference,O007-FREMLIN-XREF-244P,7,286A,244P,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:61,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0008,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286A,source-reference,O007-FREMLIN-XREF-244Eb,8,286A,244Eb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:76,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0009,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286A,source-reference,O007-FREMLIN-XREF-225A,9,286A,225A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:97,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0010,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286A,source-reference,O007-FREMLIN-XREF-252O,10,286A,252O,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:174,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0011,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286A,source-reference,O007-FREMLIN-XREF-252B,11,286A,252B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:182,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0012,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286B,source-reference,O007-FREMLIN-XREF-224J,12,286B,224J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:244,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0013,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286CD,source-reference,O007-FREMLIN-XREF-283Cc,13,286Cd,283Cc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:283,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0014,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286CD,source-reference,O007-FREMLIN-XREF-283Ce,14,286Cd,283Ce,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:283,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0015,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286CG,source-reference,O007-FREMLIN-XREF-284A,15,286Cg,284A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:300,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0016,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286D,source-reference,O007-FREMLIN-XREF-225F,16,286D,225F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:325,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0017,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286EB,source-reference,O007-FREMLIN-XREF-284G,17,286Eb,284G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:364,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0018,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286EB,source-reference,O007-FREMLIN-XREF-284C,18,286Eb,284C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:373,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0019,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286EB,source-reference,O007-FREMLIN-XREF-284Ob,19,286Eb,284Ob,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:416,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0020,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286FC,source-reference,O007-FREMLIN-V2-S286-SEG-286E,20,286Fc,286E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:479,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0021,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286G,source-reference,O007-FREMLIN-V2-S286-SEG-286EC,21,286G,286Ec,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:526,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0022,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286G,source-reference,O007-FREMLIN-V2-S286-SEG-286CE,22,286G,286Ce,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:527,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0023,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286G,source-reference,O007-FREMLIN-XREF-233Ib,23,286G,233Ib,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:534,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0024,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286G,source-reference,O007-FREMLIN-V2-S286-SEG-286E,24,286G,286E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:677,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0025,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286I,source-reference,O007-FREMLIN-XREF-244Eb,25,286I,244Eb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt286.tex:792,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0026,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286I,source-reference,O007-FREMLIN-V2-S286-SEG-286,26,286I,286Gg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:814,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0027,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286J,source-reference,O007-FREMLIN-V2-S286-SEG-286FB,27,286J,286Fb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:830,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0028,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286K,source-reference,O007-FREMLIN-V2-S286-SEG-286,28,286K,286Ia,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:1041,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0029,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286K,source-reference,O007-FREMLIN-V2-S286-SEG-286E,29,286K,286E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:1061,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S286-XREF-0030,O007-FREMLIN-V2-S286,O007-FREMLIN-V2-S286-SEG-286K,source-reference,O007-FREMLIN-V2-S286-SEG-286,30,286K,286Ib,resolved-in-unit,authority/fremlin/source/mt2.2016/mt286.tex:1072,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
