schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0035,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243X,source-reference,O007-FREMLIN-XREF-212C,35,243X,212C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:678,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0036,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243X,source-reference,O007-FREMLIN-XREF-241Xb,36,243X,241Xb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:678,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0037,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243XE,source-reference,O007-FREMLIN-XREF-214L,37,243Xe,214L,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:712,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0038,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243XE,source-reference,O007-FREMLIN-XREF-241Xd,38,243Xe,241Xd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:713,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0039,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243XI,source-reference,O007-FREMLIN-V2-S243-SEG-243G,39,243Xi,243G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:741,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0040,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243XN,source-reference,O007-FREMLIN-XREF-241Xg,40,243Xn,241Xg,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:780,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0041,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243Y,source-reference,O007-FREMLIN-XREF-241Yg,41,243Y,241Yg,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:806,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0042,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243DF,42,243,243Df,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:818,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0043,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243XO,43,243,243Xo,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:819,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0044,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243A,44,243,243A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:826,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0045,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243,45,243,243Bc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:829,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0046,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243DC,46,243,243Dc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:830,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0047,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243XB,47,243,243Xb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:836,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0048,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243G,48,243,243G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:838,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0049,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243,49,243,243Gb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:841,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0050,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243XI,50,243,243Xi,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:844,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0051,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243FC,51,243,243Fc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:847,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0052,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-V2-S243-SEG-243G,52,243,243G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt243.tex:850,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0053,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-XREF-242Jb,53,243,242Jb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:856,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S243-XREF-0054,O007-FREMLIN-V2-S243,O007-FREMLIN-V2-S243-SEG-243,source-reference,O007-FREMLIN-XREF-242L,54,243,242L,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt243.tex:873,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
