schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274-INTRO,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,1,274,274-intro,274-intro,unmarked-unit-introduction,false,exposition,274-intro,274-intro,10,18,10,18,167,704,161,737,d8ff8cc1993c07a31d6a71179cdda958f478daa1f741328b8d67c21d14d5efef,507b03180763471f21e548256347379830fff9d3a46ff13f3e705e1a65ff1bee,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274A,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,2,274A,274A,274A,explicit,false,exposition,274A,274A,19,48,19,48,704,1730,737,1850,84a637667559a460a0e27ac9dc5810efdc693cc3d215eb5081e88c3b0c589f5b,db9fa88aa75359e405376017f502354c931a570367c3c058c688c832825d6fc6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274AB,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,3,274Ab,274Ab,274Ab,explicit,false,exposition,274Ab,274Ab,49,55,49,55,1730,2126,1850,2254,ae678eee47cd1d477ff7f938f5c448aa70059718816602685e65eb7094888aaa,7167c956a351c8fa10322782caafce3c4f2668871d0539c665b3043ec7830d22,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274AC,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,4,274Ac,274Ac,274Ac,explicit,false,exposition,274Ac,274Ac,56,68,56,67,2126,2413,2254,2548,a4f466562423368d7ce34d8ebe5d19c30e9525ca569204b0cde3b716fb675c3b,1fa208f741f68ddd5727e72d27cdf73862c5b8790d77ab748b2ed07dbd9fd025,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274AD,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,5,274Ad,274Ad,274Ad,explicit,false,exposition,274Ad,274Ad,69,96,68,93,2413,3388,2548,3571,c2069e47a3694a5d0533004aebaffcd7087166a04ad99ed4b6946e44ac10c613,953e5ffc3b1cb5b8367d4815d57ec32cba6109c4bcaafe6237ed6f2a5576e241,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274AE,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,6,274Ae,274Ae,274Ae,explicit,false,exposition,274Ae,274Ae,97,107,94,104,3388,3780,3571,3996,173800acce8761babedbe4436e4f326a60c8011986dfec6b20aeeea36e059845,e4e9d2484a7107c2119ccb80bb0a41c22bbe9479808f25383823570c45604b11,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274B,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,7,274B,274B,274B,explicit,false,exposition,274B,274B,108,173,105,170,3780,5983,3996,6320,69d559431672e14de332bda9e60ebf041f38cd4f66a9f55ea73eff8f6df1ffd8,6c6aefd3e05b9424dc02ccf2efec7001ca569a39595db64961dc31aa33f042e9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274C,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,8,274C,274C,274C,explicit,false,exposition,274C,274C,174,221,171,219,5983,8068,6320,8486,ed933544d259db6aff937df802a11b409abf28ac43cb6e9ded0ce1d399dc6919,acfae6dccfde43a04b7ea6ce1146f6e7d28777e66247a3fde879a77616e3f6db,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274D,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,9,274D,274D,274D,explicit,false,exposition,274D,274D,222,289,220,288,8068,10489,8486,11036,df8143320c3bc98512dec6448e8b956ab692a06d9bfe59d9fa2be4ad585c4b9a,2615e7b0cff3baad00123a8ba991634e850f06ba81f088d84298ea45731c9c3c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S274-SEG-274E,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,,10,274E,274E,274E,explicit,false,exposition,274E,274E,290,313,289,314,10489,11235,11036,11987,e05a5f9f81f516e37ccbf1043bc96176975c063faa4b4a853e053070633f2abb,9d85949a6202e015f3f72efbbe4529f5c0da1ccaf2b957a3c35c48e543870a3d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
