schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0001,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223-INTRO,source-reference,O007-FREMLIN-XREF-222E,1,223-intro,222E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt223.tex:12,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0002,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223A,source-reference,O007-FREMLIN-XREF-222G,2,223A,222G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt223.tex:37,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0003,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223B,source-reference,O007-FREMLIN-V2-S223-SEG-223A,3,223B,223A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:60,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0004,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223C,source-reference,O007-FREMLIN-V2-S223-SEG-223B,4,223C,223B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:106,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0005,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223D,source-reference,O007-FREMLIN-V2-S223-SEG-223A,5,223D,223A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:161,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0006,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223E,source-reference,O007-FREMLIN-V2-S223-SEG-223A,6,223E,223A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:218,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0007,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223E,source-reference,O007-FREMLIN-V2-S223-SEG-223C,7,223E,223C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:218,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0008,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223E,source-reference,O007-FREMLIN-V2-S223-SEG-223D,8,223E,223D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:218,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0009,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XB,source-reference,O007-FREMLIN-V2-S223-SEG-223B,9,223Xb,223B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:257,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0010,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XE,source-reference,O007-FREMLIN-V2-S223-SEG-223C,10,223Xe,223C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:277,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0011,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XE,source-reference,O007-FREMLIN-V2-S223-SEG-223XB,11,223Xe,223Xb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:277,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0012,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XE,source-reference,O007-FREMLIN-V2-S223-SEG-223B,12,223Xe,223B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:277,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0013,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XG,source-reference,O007-FREMLIN-XREF-134Ya,13,223Xg,134Ya,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt223.tex:292,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0014,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XG,source-reference,O007-FREMLIN-XREF-263A,14,223Xg,263A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt223.tex:292,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0015,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XG,source-reference,O007-FREMLIN-V2-S223-SEG-223YA,15,223Xg,223Ya,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:298,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S223-XREF-0016,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223Y,source-reference,O007-FREMLIN-V2-S223-SEG-223XG,16,223Y,223Xg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt223.tex:328,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
