schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XA,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S223-SEG-223X,11,223X,223Xa,223Xa,implicit-subanchor,true,exercise,223Xa,223Xa,249,254,250,255,8808,9043,8630,8865,998b369b14d6e63d2cb874c9ea218bbc1a0edbd532cc1cd1f2699b2257445d75,a3dc08ba5bcf37326209112f17ce73dcd8f8cdc237881a89e9f8f35b0c0182b2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XB,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,12,223Xb,223Xb,223Xb,explicit,false,exercise,223Xb,223Xb,255,260,256,261,9043,9264,8865,9102,37e305a26c16a9e6d8ef3c79cecfa729ba09805cd498d16fa2ab56bb69cc6c88,232eb12acad11b731ca8b7bee081fb4c354e5f3377dc33af9f6ec15e7555e85b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XC,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,13,223Xc,223Xc,223Xc,explicit,false,exercise,223Xc,223Xc,261,265,262,266,9264,9453,9102,9314,75dd53ac1a9c3440bf48f6c2ec794cf5f783fd68d9552d19c1782fbaa0278485,7dfda3853524dbd1e6877fe5675b2dc76f2a1f12f9664fea8fd45b4863cf1a38,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XD,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,14,223Xd,223Xd,223Xd,explicit,false,exercise,223Xd,223Xd,266,272,267,274,9453,9829,9314,9715,ebbece93d99ab9e4bd9e751483d94cf3e5550e8898c6550ef2e0b5364bdd6037,19c5856e747811094cd823c567a8d3d64fc9f16b1b4dda857045f6c79822129b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XE,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,15,223Xe,223Xe,223Xe,explicit,false,exercise,223Xe,223Xe,273,279,275,281,9829,10143,9715,10055,11ca751fef09addd07736e471b69fbdd1e310c204481a2ac53f2785e62e32703,7de950f88b45c706bf5f746913b9ed022877c878d41cc7cf49c1b58240b1ea0e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XF,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,16,223Xf,223Xf,223Xf,explicit,false,exercise,223Xf,223Xf,280,285,282,287,10143,10383,10055,10296,427fa0452b1e36bd115b80ca46fa95585ae3c79eeb5f1db177f596ee205d8bf2,987269ab5fa0eded1e288ccd8db07931ba467be357e1235209a123749150b630,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XG,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,17,223Xg,223Xg,223Xg,explicit,false,exercise,223Xg,223Xg,286,300,288,302,10383,10965,10296,10896,590cc8061b527359be30915291de8a7e600e12de3205c5970d3763089b651a90,bf92f335200f79dcf714514b9cea5402f6c27f4b538e2ca4e4535fdbb1f0138c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XH,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,18,223Xh,223Xh,223Xh,explicit,false,exercise,223Xh,223Xh,301,306,303,308,10965,11223,10896,11155,dc1fb28d4e3fa3f47a36ad34dc59ec8373a26a92bc53cc15859b591432e0f6a6,554391f889dc1d90a2eb49191fba2158dd73318bbf794c5db86f30d30bc88045,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XI,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,19,223Xi,223Xi,223Xi,explicit,false,exercise,223Xi,223Xi,307,312,309,315,11223,11490,11155,11457,a548177aad1e10c1a04df31d4c5242a895dc52a11bc2ea587df85503a2f95b39,0792abd2c90c0e167cdb7debb8b9189b16474576825e01379915b2b23c96d067,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223XJ,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,20,223Xj,223Xj,223Xj,explicit,false,exercise,223Xj,223Xj,313,320,316,323,11490,11853,11457,11863,a7892ca075e71aa42b3f7adf062fc68103725f53caed5928ba9fa92a6bfc4bc4,74f6b17546f29326b8d30802728c2c9cbaf703c10405b13e8e6d6920362bbc15,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223Y,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,21,223Y,223Y,223Y,explicit,false,exercise,223Y,223Y,321,330,324,334,11853,12248,11863,12278,ad90400caac104cdb7348684d6d0190b0a946db2ecead2973f98a374a4c268f7,a3e9bde78c3cb46e486533cc2dfbcdbbbf93ad17ad7da0304e513301feeb950a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YA,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S223-SEG-223Y,22,223Y,223Ya,223Ya,implicit-subanchor,true,exercise,223Ya,223Ya,321,330,324,334,11853,12248,11863,12278,ad90400caac104cdb7348684d6d0190b0a946db2ecead2973f98a374a4c268f7,a3e9bde78c3cb46e486533cc2dfbcdbbbf93ad17ad7da0304e513301feeb950a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YB,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,23,223Yb,223Yb,223Yb,explicit,false,exercise,223Yb,223Yb,331,347,335,352,12248,13070,12278,13163,f711efd6cdebe8a714d55ee66ef61a9bed13329775b44b6e40763ff183c1b08c,10d2a1297bfe9125900b0993f75416f20ec621df8a0d4958fc53b52db5504a50,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YC,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,24,223Yc,223Yc,223Yc,explicit,false,exercise,223Yc,223Yc,348,352,353,357,13070,13269,13163,13363,02ea4d6e329069ec6cd226aa0a22581a457e59119903e577fe68120e6c34f52c,7e1983f48f924f5be6d3333ba926b8fcffb84888aec93f30ae17b2fe10139faf,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YD,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,25,223Yd,223Yd,223Yd,explicit,false,exercise,223Yd,223Yd,353,359,358,364,13269,13523,13363,13628,d161c61554c1a0c32f83ed8b77004f1c8c0d4e80097bfe20e2b6d75577532828,c9c6ed5dac04e60069d51272ffd83fb932386d38d35c425cbf6878ad3d5e447a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YE,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,26,223Ye,223Ye,223Ye,explicit,false,exercise,223Ye,223Ye,360,365,365,371,13523,13815,13628,13935,1836b7b41b3b236b41f89f2e383ecd8212526f5e1953f9daf2eb71b05575aa8d,d4b61cd86ac5c156d001ea8fc1cc86cd012f25e0fb80235fe5055c74acdd0541,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YF,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,27,223Yf,223Yf,223Yf,explicit,false,exercise,223Yf,223Yf,366,376,372,382,13815,14323,13935,14485,371ee7b39a543d057c88f4575c28cc5b4d212512ae6a837c7775a8de87b3a022,e4ce293aef145bad159fecffbeccba0c30f85469e82a707ac365ea1a3f5aea3e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YG,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,28,223Yg,223Yg,223Yg,explicit,false,exercise,223Yg,223Yg,377,389,383,396,14323,14988,14485,15199,2a9c96fca22ef0ff1b9871524f16280d22d758913926f81a3fd30ed21167cea9,12d34aff0d6247709d219aa135c133bed2f94fef4437f260f31449697f2a9470,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YH,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,29,223Yh,223Yh,223Yh,explicit,false,exercise,223Yh,223Yh,390,395,397,402,14988,15235,15199,15498,3b9690a687ef2dbf84e7a457436e36ecdd960c20344e454ffef87a0772599b9d,03747007bc9eb7c34ecfc748a921424b48e736acbedb89c698f40a61b69de8d2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223YI,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,30,223Yi,223Yi,223Yi,explicit,false,exercise,223Yi,223Yi,396,402,403,410,15235,15442,15498,15702,499bc4d08d6f48835940a9ad6ebf840b60aad2e8113856143c3443bd18e847d1,f049d3fcaa0280c686fe1ffcaffbd15d72dd95dd51d31bdc23d6081d4cbd5a4d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S223-SEG-223,O007-FREMLIN-V2-S223,O007-RIGHTS-FREMLIN-DSL,,31,223,223,223,explicit,false,endnotes,223,223,403,418,411,426,15442,16245,15702,16559,1a26bcefa12c5eeae5f71d25259f5678778635f4dd531b9d6fe522a5b68e94aa,fc6d64cf413a41204f038792461d6c9643b4ecd1dbe5311e1202523e232f0667,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
