schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0001,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223-INTRO,precedes,O007-FREMLIN-V2-S223-SEG-223A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0002,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223A,precedes,O007-FREMLIN-V2-S223-SEG-223B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0003,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223B,precedes,O007-FREMLIN-V2-S223-SEG-223C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0004,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223C,precedes,O007-FREMLIN-V2-S223-SEG-223D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0005,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223D,precedes,O007-FREMLIN-V2-S223-SEG-223E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0006,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223E,precedes,O007-FREMLIN-V2-S223-SEG-223EA,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0007,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223EA,precedes,O007-FREMLIN-V2-S223-SEG-223EB,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0008,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223EB,precedes,O007-FREMLIN-V2-S223-SEG-223EC,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0009,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223EC,precedes,O007-FREMLIN-V2-S223-SEG-223X,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0010,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223X,precedes,O007-FREMLIN-V2-S223-SEG-223XA,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0011,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XA,precedes,O007-FREMLIN-V2-S223-SEG-223XB,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0012,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XB,precedes,O007-FREMLIN-V2-S223-SEG-223XC,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0013,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XC,precedes,O007-FREMLIN-V2-S223-SEG-223XD,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0014,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XD,precedes,O007-FREMLIN-V2-S223-SEG-223XE,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0015,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XE,precedes,O007-FREMLIN-V2-S223-SEG-223XF,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0016,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XF,precedes,O007-FREMLIN-V2-S223-SEG-223XG,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0017,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XG,precedes,O007-FREMLIN-V2-S223-SEG-223XH,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0018,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XH,precedes,O007-FREMLIN-V2-S223-SEG-223XI,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0019,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XI,precedes,O007-FREMLIN-V2-S223-SEG-223XJ,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0020,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223XJ,precedes,O007-FREMLIN-V2-S223-SEG-223Y,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0021,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223Y,precedes,O007-FREMLIN-V2-S223-SEG-223YA,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0022,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223YA,precedes,O007-FREMLIN-V2-S223-SEG-223YB,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0023,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223YB,precedes,O007-FREMLIN-V2-S223-SEG-223YC,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0024,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223YC,precedes,O007-FREMLIN-V2-S223-SEG-223YD,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0025,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223YD,precedes,O007-FREMLIN-V2-S223-SEG-223YE,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S223-REL-0026,O007-FREMLIN-V2-S223,O007-FREMLIN-V2-S223-SEG-223YE,precedes,O007-FREMLIN-V2-S223-SEG-223YF,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
