schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0001,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251-INTRO,precedes,O007-FREMLIN-V2-S251-SEG-251A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0002,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251A,precedes,O007-FREMLIN-V2-S251-SEG-251B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0003,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251B,precedes,O007-FREMLIN-V2-S251-SEG-251C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0004,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251C,precedes,O007-FREMLIN-V2-S251-SEG-251D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0005,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251D,precedes,O007-FREMLIN-V2-S251-SEG-251E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0006,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251E,precedes,O007-FREMLIN-V2-S251-SEG-251F,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0007,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251F,precedes,O007-FREMLIN-V2-S251-SEG-251G,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0008,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251G,precedes,O007-FREMLIN-V2-S251-SEG-251H,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0009,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251H,precedes,O007-FREMLIN-V2-S251-SEG-251I,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0010,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251I,precedes,O007-FREMLIN-V2-S251-SEG-251J,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0011,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251J,precedes,O007-FREMLIN-V2-S251-SEG-251K,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0012,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251K,precedes,O007-FREMLIN-V2-S251-SEG-251L,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0013,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251L,precedes,O007-FREMLIN-V2-S251-SEG-251M,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0014,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251M,precedes,O007-FREMLIN-V2-S251-SEG-251N,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0015,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251N,precedes,O007-FREMLIN-V2-S251-SEG-251O,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0016,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251O,precedes,O007-FREMLIN-V2-S251-SEG-251P,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0017,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251P,precedes,O007-FREMLIN-V2-S251-SEG-251Q,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0018,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251Q,precedes,O007-FREMLIN-V2-S251-SEG-251R,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0019,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251R,precedes,O007-FREMLIN-V2-S251-SEG-251S,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0020,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251S,precedes,O007-FREMLIN-V2-S251-SEG-251T,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0021,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251T,precedes,O007-FREMLIN-V2-S251-SEG-251U,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0022,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251U,precedes,O007-FREMLIN-V2-S251-SEG-251W,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0023,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251W,precedes,O007-FREMLIN-V2-S251-SEG-251WA,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0024,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WA,precedes,O007-FREMLIN-V2-S251-SEG-251WB,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0025,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WB,precedes,O007-FREMLIN-V2-S251-SEG-251WC,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0026,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WC,precedes,O007-FREMLIN-V2-S251-SEG-251WD,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0027,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WD,precedes,O007-FREMLIN-V2-S251-SEG-251WE,27,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0028,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WE,precedes,O007-FREMLIN-V2-S251-SEG-251WF,28,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0029,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WF,precedes,O007-FREMLIN-V2-S251-SEG-251WG,29,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0030,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WG,precedes,O007-FREMLIN-V2-S251-SEG-251WH,30,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0031,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WH,precedes,O007-FREMLIN-V2-S251-SEG-251WI,31,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0032,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WI,precedes,O007-FREMLIN-V2-S251-SEG-251WJ,32,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0033,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WJ,precedes,O007-FREMLIN-V2-S251-SEG-251WK,33,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0034,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WK,precedes,O007-FREMLIN-V2-S251-SEG-251WL,34,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0035,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WL,precedes,O007-FREMLIN-V2-S251-SEG-251WM,35,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0036,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WM,precedes,O007-FREMLIN-V2-S251-SEG-251WN,36,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0037,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WN,precedes,O007-FREMLIN-V2-S251-SEG-251WO,37,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0038,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WO,precedes,O007-FREMLIN-V2-S251-SEG-251WP,38,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0039,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251WP,precedes,O007-FREMLIN-V2-S251-SEG-251X,39,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0040,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251X,precedes,O007-FREMLIN-V2-S251-SEG-251XA,40,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0041,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XA,precedes,O007-FREMLIN-V2-S251-SEG-251XB,41,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0042,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XB,precedes,O007-FREMLIN-V2-S251-SEG-251XC,42,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0043,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XC,precedes,O007-FREMLIN-V2-S251-SEG-251XD,43,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0044,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XD,precedes,O007-FREMLIN-V2-S251-SEG-251XE,44,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0045,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XE,precedes,O007-FREMLIN-V2-S251-SEG-251XF,45,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0046,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XF,precedes,O007-FREMLIN-V2-S251-SEG-251XG,46,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0047,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XG,precedes,O007-FREMLIN-V2-S251-SEG-251XH,47,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0048,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XH,precedes,O007-FREMLIN-V2-S251-SEG-251XI,48,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0049,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XI,precedes,O007-FREMLIN-V2-S251-SEG-251XJ,49,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0050,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XJ,precedes,O007-FREMLIN-V2-S251-SEG-251XK,50,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0051,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XK,precedes,O007-FREMLIN-V2-S251-SEG-251XL,51,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0052,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XL,precedes,O007-FREMLIN-V2-S251-SEG-251XM,52,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S251-REL-0053,O007-FREMLIN-V2-S251,O007-FREMLIN-V2-S251-SEG-251XM,precedes,O007-FREMLIN-V2-S251-SEG-251XN,53,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
