schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0001,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283-INTRO,precedes,O007-FREMLIN-V2-S283-SEG-283A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0002,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283A,precedes,O007-FREMLIN-V2-S283-SEG-283AA,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0003,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283AA,precedes,O007-FREMLIN-V2-S283-SEG-283AB,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0004,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283AB,precedes,O007-FREMLIN-V2-S283-SEG-283B,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0005,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283B,precedes,O007-FREMLIN-V2-S283-SEG-283BB,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0006,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283BB,precedes,O007-FREMLIN-V2-S283-SEG-283BC,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0007,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283BC,precedes,O007-FREMLIN-V2-S283-SEG-283C,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0008,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283C,precedes,O007-FREMLIN-V2-S283-SEG-283D,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0009,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283D,precedes,O007-FREMLIN-V2-S283-SEG-283E,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0010,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283E,precedes,O007-FREMLIN-V2-S283-SEG-283F,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0011,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283F,precedes,O007-FREMLIN-V2-S283-SEG-283G,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0012,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283G,precedes,O007-FREMLIN-V2-S283-SEG-283H,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0013,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283H,precedes,O007-FREMLIN-V2-S283-SEG-283I,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0014,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283I,precedes,O007-FREMLIN-V2-S283-SEG-283J,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0015,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283J,precedes,O007-FREMLIN-V2-S283-SEG-283K,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0016,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283K,precedes,O007-FREMLIN-V2-S283-SEG-283L,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0017,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283L,precedes,O007-FREMLIN-V2-S283-SEG-283M,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0018,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283M,precedes,O007-FREMLIN-V2-S283-SEG-283N,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0019,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283N,precedes,O007-FREMLIN-V2-S283-SEG-283O,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0020,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283O,precedes,O007-FREMLIN-V2-S283-SEG-283W,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0021,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283W,precedes,O007-FREMLIN-V2-S283-SEG-283WA,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0022,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WA,precedes,O007-FREMLIN-V2-S283-SEG-283WB,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0023,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WB,precedes,O007-FREMLIN-V2-S283-SEG-283WC,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0024,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WC,precedes,O007-FREMLIN-V2-S283-SEG-283WD,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0025,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WD,precedes,O007-FREMLIN-V2-S283-SEG-283WE,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0026,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WE,precedes,O007-FREMLIN-V2-S283-SEG-283WF,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0027,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WF,precedes,O007-FREMLIN-V2-S283-SEG-283WG,27,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0028,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WG,precedes,O007-FREMLIN-V2-S283-SEG-283WH,28,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0029,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WH,precedes,O007-FREMLIN-V2-S283-SEG-283WI,29,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0030,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WI,precedes,O007-FREMLIN-V2-S283-SEG-283WJ,30,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0031,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WJ,precedes,O007-FREMLIN-V2-S283-SEG-283WK,31,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0032,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WK,precedes,O007-FREMLIN-V2-S283-SEG-283WL,32,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0033,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WL,precedes,O007-FREMLIN-V2-S283-SEG-283WM,33,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0034,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283WM,precedes,O007-FREMLIN-V2-S283-SEG-283X,34,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0035,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283X,precedes,O007-FREMLIN-V2-S283-SEG-283XA,35,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0036,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XA,precedes,O007-FREMLIN-V2-S283-SEG-283XB,36,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0037,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XB,precedes,O007-FREMLIN-V2-S283-SEG-283XC,37,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0038,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XC,precedes,O007-FREMLIN-V2-S283-SEG-283XD,38,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0039,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XD,precedes,O007-FREMLIN-V2-S283-SEG-283XE,39,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0040,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XE,precedes,O007-FREMLIN-V2-S283-SEG-283XF,40,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0041,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XF,precedes,O007-FREMLIN-V2-S283-SEG-283XG,41,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0042,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XG,precedes,O007-FREMLIN-V2-S283-SEG-283XH,42,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0043,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XH,precedes,O007-FREMLIN-V2-S283-SEG-283XI,43,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0044,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XI,precedes,O007-FREMLIN-V2-S283-SEG-283XJ,44,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0045,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XJ,precedes,O007-FREMLIN-V2-S283-SEG-283XK,45,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0046,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XK,precedes,O007-FREMLIN-V2-S283-SEG-283XL,46,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0047,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XL,precedes,O007-FREMLIN-V2-S283-SEG-283XM,47,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S283-REL-0048,O007-FREMLIN-V2-S283,O007-FREMLIN-V2-S283-SEG-283XM,precedes,O007-FREMLIN-V2-S283-SEG-283XN,48,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
