schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0011,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283AB,11,283Ab,283Ab,41,40,1555,1583,1564,1592,\varcheckf:\Bbb R\to\Bbb C,\varcheckf:\Bbb R\to\Bbb C,bc06bd4a6a91d69f7c6ac96998ce5cc906c2cc6d4e037c694050322ec1de7d51,bc06bd4a6a91d69f7c6ac96998ce5cc906c2cc6d4e037c694050322ec1de7d51,9f6cd788004a3d7096d5a590767437817f051eedbb3d9b81a1567fdd32d78f0e,$,9f6cd788004a3d7096d5a590767437817f051eedbb3d9b81a1567fdd32d78f0e,9f6cd788004a3d7096d5a590767437817f051eedbb3d9b81a1567fdd32d78f0e,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0012,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283AB,12,283Ab,283Ab,43,42,1616,1689,1627,1700,"\varcheckf(y)=\Bover1{\sqrt{2\pi}}\int_{-\infty}^{\infty}
e^{iyx}f(x)dx","\varcheckf(y)=\Bover1{\sqrt{2\pi}}\int_{-\infty}^{\infty}
e^{iyx}f(x)dx",cd099d081ba9aa86c580d1dfda98c77836852234390a3813ff0d64015638e875,cd099d081ba9aa86c580d1dfda98c77836852234390a3813ff0d64015638e875,3a428fc24837e944097927d97c682e28816042d821881aaef837da701c97a695,$,3a428fc24837e944097927d97c682e28816042d821881aaef837da701c97a695,3a428fc24837e944097927d97c682e28816042d821881aaef837da701c97a695,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0013,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283AB,13,283Ab,283Ab,46,45,1712,1724,1726,1738,y\in\Bbb R,y\in\Bbb R,9375fd696e48938299626c1488e412774751f5821318a8ca2e1dd5b28240793e,9375fd696e48938299626c1488e412774751f5821318a8ca2e1dd5b28240793e,e4864627324935f9a6754eeffe3f00d2186398331f1a78d6af98e68ad63df69d,$,e4864627324935f9a6754eeffe3f00d2186398331f1a78d6af98e68ad63df69d,e4864627324935f9a6754eeffe3f00d2186398331f1a78d6af98e68ad63df69d,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0014,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283B,14,283B,283B,55,54,1999,2074,2050,2125,"\varhatf(y)=\Bover1{\sqrt{2\pi}}\int_{-\infty}^{\infty}
e^{\mp iyx}f(x)dx","\varhatf(y)=\Bover1{\sqrt{2\pi}}\int_{-\infty}^{\infty}
e^{\mp iyx}f(x)dx",49218a158442de04be23203936bbc95c3b3d26fb1efb373990f9488d8ec9e7a1,49218a158442de04be23203936bbc95c3b3d26fb1efb373990f9488d8ec9e7a1,5d6b8e2881e71c0e918df083985cd50fbd54fe8f6a37192fe4807057db99910e,$,5d6b8e2881e71c0e918df083985cd50fbd54fe8f6a37192fe4807057db99910e,5d6b8e2881e71c0e918df083985cd50fbd54fe8f6a37192fe4807057db99910e,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0015,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283B,15,283B,283B,58,57,2090,2145,2141,2196,"\varhatf(y)=\int_{-\infty}^{\infty}
e^{\mp iyx}f(x)dx","\varhatf(y)=\int_{-\infty}^{\infty}
e^{\mp iyx}f(x)dx",6ee3485d64500a04836049275d34b606b8ce2bd0f30f52996aa3c8f9578208c3,6ee3485d64500a04836049275d34b606b8ce2bd0f30f52996aa3c8f9578208c3,70489ebe9397a5b82b827bc2f5cd44f10de82469726e228868db6a49ea7a44e5,$,70489ebe9397a5b82b827bc2f5cd44f10de82469726e228868db6a49ea7a44e5,70489ebe9397a5b82b827bc2f5cd44f10de82469726e228868db6a49ea7a44e5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0016,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283B,16,283B,283B,61,60,2161,2221,2212,2272,"\varhatf(y)=\int_{-\infty}^{\infty}
e^{\mp 2\pi iyx}f(x)dx","\varhatf(y)=\int_{-\infty}^{\infty}
e^{\mp 2\pi iyx}f(x)dx",1828746927e96f51e1ef88e12d9efe1ffcda393e70cd2f436fa46e542b7548e1,1828746927e96f51e1ef88e12d9efe1ffcda393e70cd2f436fa46e542b7548e1,2123f4c9e2f5abdb9c237399e7fec20f1a9391c289046d7a352b0196b943c16c,$,2123f4c9e2f5abdb9c237399e7fec20f1a9391c289046d7a352b0196b943c16c,2123f4c9e2f5abdb9c237399e7fec20f1a9391c289046d7a352b0196b943c16c,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0017,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283B,17,283B,283B,66,65,2284,2361,2341,2418,"\varcheckf(y)=\Bover1{\sqrt{2\pi}}\int_{-\infty}^{\infty}
e^{\pm iyx}f(x)dx","\varcheckf(y)=\Bover1{\sqrt{2\pi}}\int_{-\infty}^{\infty}
e^{\pm iyx}f(x)dx",dfb01ca2568fb90a04b83350b230be5a7e32e10062cf03a9c34fd295bcb15791,dfb01ca2568fb90a04b83350b230be5a7e32e10062cf03a9c34fd295bcb15791,232b90ea4540c8182ab06c208c2287e39148cccd089a9bc083b73c1cc9be4c6b,$,232b90ea4540c8182ab06c208c2287e39148cccd089a9bc083b73c1cc9be4c6b,232b90ea4540c8182ab06c208c2287e39148cccd089a9bc083b73c1cc9be4c6b,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0018,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283B,18,283B,283B,69,68,2377,2449,2434,2506,"\varcheckf(y)=\Bover1{{2\pi}}\int_{-\infty}^{\infty}
e^{\pm iyx}f(x)dx","\varcheckf(y)=\Bover1{{2\pi}}\int_{-\infty}^{\infty}
e^{\pm iyx}f(x)dx",b028c67e903907713639c044871ec245174db3fecd553423dfe6403c4328e811,b028c67e903907713639c044871ec245174db3fecd553423dfe6403c4328e811,87cf3208ee90e58b124f34e4fdd31ae621fca78b4a88a421297568468f56beef,$,87cf3208ee90e58b124f34e4fdd31ae621fca78b4a88a421297568468f56beef,87cf3208ee90e58b124f34e4fdd31ae621fca78b4a88a421297568468f56beef,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0019,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283B,19,283B,283B,72,71,2465,2527,2522,2584,"\varcheckf(y)=\int_{-\infty}^{\infty}
e^{\pm 2\pi iyx}f(x)dx","\varcheckf(y)=\int_{-\infty}^{\infty}
e^{\pm 2\pi iyx}f(x)dx",bc021ce0fb3f29d204408c9497ca73a21c78ea8c6188410ea1f357944622e8be,bc021ce0fb3f29d204408c9497ca73a21c78ea8c6188410ea1f357944622e8be,d902035cae063aa81979476305f2e4781cd24f5e75c0d3f3d88fa265032aac95,$,d902035cae063aa81979476305f2e4781cd24f5e75c0d3f3d88fa265032aac95,d902035cae063aa81979476305f2e4781cd24f5e75c0d3f3d88fa265032aac95,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0020,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BB,20,283Bb,283Bb,80,79,2803,2826,2906,2929,(\varhatf)\varspcheck,(\varhatf)\varspcheck,850d6ae3c141f2f1060fc3425a5ffca1e057e1b7dab80acb241579d0248d5459,850d6ae3c141f2f1060fc3425a5ffca1e057e1b7dab80acb241579d0248d5459,850d6ae3c141f2f1060fc3425a5ffca1e057e1b7dab80acb241579d0248d5459,$,850d6ae3c141f2f1060fc3425a5ffca1e057e1b7dab80acb241579d0248d5459,850d6ae3c141f2f1060fc3425a5ffca1e057e1b7dab80acb241579d0248d5459,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0021,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BB,21,283Bb,283Bb,81,80,2845,2848,2953,2956,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0022,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BB,22,283Bb,283Bb,82,81,2921,2924,3035,3038,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0023,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,23,283Bc,283Bc,87,85,3152,3162,3234,3244,\varhatf,\varhatf,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,$,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0024,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,24,283Bc,283Bc,87,85,3167,3179,3249,3261,\varcheckf,\varcheckf,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,$,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0025,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,25,283Bc,283Bc,89,87,3252,3280,3335,3363,\varcheckf(y)=\varhatf(-y),\varcheckf(y)=\varhatf(-y),3193dfd85f4ac37aad0a76746b3320a4e288439de22e4a65cf23fa5aeb8f38d6,3193dfd85f4ac37aad0a76746b3320a4e288439de22e4a65cf23fa5aeb8f38d6,3193dfd85f4ac37aad0a76746b3320a4e288439de22e4a65cf23fa5aeb8f38d6,$,3193dfd85f4ac37aad0a76746b3320a4e288439de22e4a65cf23fa5aeb8f38d6,3193dfd85f4ac37aad0a76746b3320a4e288439de22e4a65cf23fa5aeb8f38d6,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0026,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,26,283Bc,283Bc,89,87,3291,3294,3377,3380,y,y,a1fce4363854ff888cff4b8e7875d600c2682390412a8cf79b37d0b11148b0fa,a1fce4363854ff888cff4b8e7875d600c2682390412a8cf79b37d0b11148b0fa,a1fce4363854ff888cff4b8e7875d600c2682390412a8cf79b37d0b11148b0fa,$,a1fce4363854ff888cff4b8e7875d600c2682390412a8cf79b37d0b11148b0fa,a1fce4363854ff888cff4b8e7875d600c2682390412a8cf79b37d0b11148b0fa,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0027,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,27,283Bc,283Bc,89,87,3304,3316,3391,3403,\varcheckf,\varcheckf,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,$,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,fe6d20c284af546a55f1f8dc7b2f5ab1c94b75a4cd0a2fcdb35a8ebdf747882a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0028,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,28,283Bc,283Bc,90,88,3321,3331,3408,3418,\varhatf,\varhatf,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,$,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0029,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,29,283Bc,283Bc,92,90,3468,3481,3563,3576,\varspcheck,\varspcheck,63bf7d8893393ce9e0092f2f5c4300a26a10bd7db73d56445186550867881b35,63bf7d8893393ce9e0092f2f5c4300a26a10bd7db73d56445186550867881b35,63bf7d8893393ce9e0092f2f5c4300a26a10bd7db73d56445186550867881b35,$,63bf7d8893393ce9e0092f2f5c4300a26a10bd7db73d56445186550867881b35,63bf7d8893393ce9e0092f2f5c4300a26a10bd7db73d56445186550867881b35,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0030,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283BC,30,283Bc,283Bc,92,90,3494,3505,3587,3598,\varsphat,\varsphat,b4a9150fb403378d7c17cc48770fa6dfc88a7bf452abcb6f0fd81b8984f68265,b4a9150fb403378d7c17cc48770fa6dfc88a7bf452abcb6f0fd81b8984f68265,b4a9150fb403378d7c17cc48770fa6dfc88a7bf452abcb6f0fd81b8984f68265,$,b4a9150fb403378d7c17cc48770fa6dfc88a7bf452abcb6f0fd81b8984f68265,b4a9150fb403378d7c17cc48770fa6dfc88a7bf452abcb6f0fd81b8984f68265,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0031,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283C,31,283C,283C,96,94,3623,3626,3739,3742,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0032,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283C,32,283C,283C,96,94,3631,3634,3747,3750,g,g,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,$,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S283-FORMULA-0033,O007-FREMLIN-V2-S283,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S283-SEG-283C,33,283C,283C,97,95,3689,3697,3813,3821,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
