schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244L,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,16,244L,244L,244L,explicit,false,exposition,244L,244L,754,787,773,811,26186,27578,28105,29632,87f6c3c1120d54a37520e15b843e8ada07cea470424f49859adaece3448705ec,3512ecf1b279e3ee5e1e3bc0fd27149ba0b917aeccf0ddd5fc44b897d1b4ebf1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244M,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,17,244M,244M,244M,explicit,false,exposition,244M,244M,788,829,812,855,27578,29429,29632,31625,75dc274e4a3ea09e8bdba764da688eabb37e7ae823c5294b56fc24e15bb50a39,90e25a329ba3ebb2b0872057eaf49782024a68c8b2dadb1ee262a31e8baa1930,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244N,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,18,244N,244N,244N,explicit,false,exposition,244N,244N,830,859,856,883,29429,30592,31625,32860,e00ddacff3e59d1b8123819fa03bbee89cc6a083aeed1cb95e171b99380c0cfe,d24046952546965ea31fb6ec6c9a50569a2c283b91060d1068940e946dc68fb7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244NB,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,19,244Nb,244Nb,244Nb,explicit,false,exposition,244Nb,244Nb,860,891,884,917,30592,32063,32860,34481,66aec6e4d00c5d0dd78c56245693b8caa70431b5dc619ac0df6394280eed68d1,46ac878e9d9cbc35626ea0a4ca24810c7c6922a370a6c734837d944ad78786f6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244O,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,20,*244O,*244O,*244O,explicit,false,exposition,*244O,*244O,892,1117,918,1147,32063,38923,34481,41647,cb4c24d2ebbe93cf52431cfce46445b010e77abf97be7ff6d9dcc63c596b97d7,bfcaabc07f37f26d04619eb22ff6a51e6aa4beab4cc823dabe08a265b40230f1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244P,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,21,244P,244P,244P,explicit,false,exposition,244P,244P,1118,1120,1148,1150,38923,39016,41647,41745,c9a1314f2b1263bbac5a444a0b5179b5264270d49f029fb3a08ce9e411ed9e78,2bb0e0b39f755f371c8b3650e2693f2eed2233d2baad7c87cd45d144e7d5f07c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244PA,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,22,244Pa,244Pa,244Pa,explicit,false,exposition,244Pa,244Pa,1121,1134,1151,1165,39016,39574,41745,42330,cd8c98c625e6f5a8a9f45b0adb95639e01f9a3dd543d1ef197f090a248752bc5,7e84156edabd0938acdb80ecbf08ef673cff3adcb3449a148286a98d2d183447,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244PB,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,23,244Pb,244Pb,244Pb,explicit,false,exposition,244Pb,244Pb,1135,1163,1166,1194,39574,40839,42330,43734,74703e9f15a5930430082250aa32035bf5f51e83fbfc8f24b25fb6ba27526d44,34c504e86c16c24b8b35b74d90cebbb211c74442d81b61b4ecd5ef4f9bd4ff7c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244PC,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,24,244Pc,244Pc,244Pc,explicit,false,exposition,244Pc,244Pc,1164,1170,1195,1201,40839,41180,43734,44117,f428aed71da06810977a3d2da2e0afac301e72af95afd57408705edaf4e966cc,fa48c02c0faaacaf2f053e484075de83c9a2d81949ea55e7986fb0673772ffcf,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244PD,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,25,244Pd,244Pd,244Pd,explicit,false,exposition,244Pd,244Pd,1171,1186,1202,1215,41180,41799,44117,44784,72c3fcfd340163d56af0af3ce96b8dab5a0604cfd9dad83323d5c08653d93c3a,8e8979873c3ac4919e937eec4146c9d0f7917bd86035b04e720f8b9d71a5fc2a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244PE,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,26,244Pe,244Pe,244Pe,explicit,false,exposition,244Pe,244Pe,1187,1197,1216,1226,41799,42177,44784,45189,301eba127a5c27ccf17a71499b46d56bffc56646246bf3517a06877f859c0354,d5ed8a07cff2b357faf319df45d79b6ebfa7d3346b4c92361aceff7f9e2e65a3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244X,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,27,244X,244X,244X,explicit,false,exercise,244X,244X,1198,1204,1227,1234,42177,42448,45189,45468,045b823b975a0b1a8e83458fd316c608d91effa5d8a986f87cbf613e902c2882,acd0b9ebcddc342baebb9ecc5870cbd1cb16d4feab25fb94324f2f5d6b918918,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XA,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244X,28,244X,244Xa,244Xa,implicit-subanchor,true,exercise,244Xa,244Xa,1198,1204,1227,1234,42177,42448,45189,45468,045b823b975a0b1a8e83458fd316c608d91effa5d8a986f87cbf613e902c2882,acd0b9ebcddc342baebb9ecc5870cbd1cb16d4feab25fb94324f2f5d6b918918,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XB,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,29,244Xb,244Xb,244Xb,explicit,false,exercise,244Xb,244Xb,1205,1210,1235,1240,42448,42666,45468,45693,19a22bec4f08c85bd5e8b23a76c32594cff575e30f6aea58bea9f0d5d8daff7e,a884d68573dfe3887b27c82b6926fd214a79961b9319eeedd2f9bdb0ae53d4e7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XC,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,30,244Xc,244Xc,244Xc,explicit,false,exercise,244Xc,244Xc,1211,1219,1241,1249,42666,43064,45693,46113,7eadc311c51fcb89c4410becc28362f9ec3ebb976d6a4ac2dce3cdd459b4f6a4,94c8825efe848359fad6c0c433bfc2f54b31cb6e2473763fa67a0f0d31ed2240,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XD,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,31,244Xd,244Xd,244Xd,explicit,false,exercise,244Xd,244Xd,1220,1232,1250,1263,43064,43721,46113,46834,d2611cb98d5e8d55cc0aeb721a968e364dc1d3a62f44ec01ad1e4e6c0e5c13c1,53d3c84b182eb5ed20d0432a78cb48cf28aa64dbe3636bd8f9c0183bf6522214,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XE,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,32,244Xe,244Xe,244Xe,explicit,false,exercise,244Xe,244Xe,1233,1243,1264,1276,43721,44258,46834,47434,8dc0d883b31669ce8f6c823c91682dfa61fd34673d695fcf4e2641a68b43e3c1,a7483bd91182aba8679682423e5851fe1a30c7686913f425744db8476a93cc89,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XF,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,33,244Xf,244Xf,244Xf,explicit,false,exercise,244Xf,244Xf,1244,1255,1277,1289,44258,44744,47434,47930,805aada25a2e1f00c311f3bc187fd467b50915c6b26745ca2ee0ca81df7f4409,1277892867c1cddf4975515eefbe985c26330a8400a690894a1ea629f9bfecbb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XG,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,34,244Xg,244Xg,244Xg,explicit,false,exercise,244Xg,244Xg,1256,1263,1290,1297,44744,45122,47930,48321,174a466d822a00fd6f59d4103cca8cbf58a8da094818815b1cca481b8236db3d,a16356a6b070eec425e94d297f1cccc2e36bbaf7cb394919575b0dc2635ddc03,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XH,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,35,244Xh,244Xh,244Xh,explicit,false,exercise,244Xh,244Xh,1264,1270,1298,1304,45122,45413,48321,48631,4a6e19ac27855e32c209e6c93d9837dc62f15fb2f05f158dfd3912dac5d2a514,e9b1ab85ba29ec9de2fa8cbc1e8f36eb81724079b4d4adef0467a4e26f79f18e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XI,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,36,244Xi,244Xi,244Xi,explicit,false,exercise,244Xi,244Xi,1271,1276,1305,1311,45413,45691,48631,48922,249f2f2e0b80084ff959ab9ee896b0481e2172e9ae8322b13aee5668d6a82c23,a244cede23c0bd04acf157005a8ddebce7b8559a4371d1b53549575b24226801,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XJ,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,37,244Xj,244Xj,244Xj,explicit,false,exercise,244Xj,244Xj,1277,1281,1312,1315,45691,45830,48922,49065,aa658adf96fd65ddab293f6e1e785ace5298b45072e9f4efaa941464aa26c662,37861b48a841c6df4365a0327007a9045941a5cae3b8ff3d1245985831aca4c5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XK,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,38,244Xk,244Xk,244Xk,explicit,false,exercise,244Xk,244Xk,1282,1294,1316,1328,45830,46443,49065,49734,1e2014d5e704e8923b508338f53b79f318e442e6d3947178b35c85420dba2064,0f57ac7788e07d287eed892a20c6acd726aabec8c3ad913489e99ae07bc0cb2c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XL,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,39,244Xl,244Xl,244Xl,explicit,false,exercise,244Xl,244Xl,1295,1302,1329,1338,46443,46859,49734,50179,bdca72e91310c07dd217acd1f7163e808602dd98ce6ccc4303a38ce905bf815a,87b60987ecada091469ec52596a6a43da09170d710ad143eef2106e05244316a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XM,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,40,244Xm,244Xm,244Xm,explicit,false,exercise,244Xm,244Xm,1303,1319,1339,1357,46859,47752,50179,51156,151b323b395534db561ffc434cb7e017d1f54e3bf2afce2525a8dd17da5e9771,7c0628b91fb44edac45c1809b6d258a48d74e86ce823c9daaf85fab80af49f3e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XN,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,41,244Xn,244Xn,244Xn,explicit,false,exercise,244Xn,244Xn,1320,1328,1358,1365,47752,48155,51156,51595,a78e9616d732d9a28ea55355e39b1f8f987470b59e7a1c40386806e78da62fba,e6cbb29c275c294d1f0de02c0424386359e44d719b5bae7e7be53d092cc63938,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244XO,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,42,244Xo,244Xo,244Xo,explicit,false,exercise,244Xo,244Xo,1329,1336,1366,1373,48155,48549,51595,52022,ad0ca287daad762a53e91b7ca413e63a082c29ef16e63337fc221f8e27f0470d,3f6e9d5624b7725d9358edb605ae7c533eb6cece88af53a20458f03ac8a77603,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244Y,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,43,244Y,244Y,244Y,explicit,false,exercise,244Y,244Y,1337,1346,1374,1382,48549,48899,52022,52383,abd1e3447522311fb778f2e3fc0525d506f485203dbc4b3982d906dc21e77f86,9f31bd01571cf3f0d7a8b778b772323057c26d7a385b8fec4f8e13411689f38a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YA,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244Y,44,244Y,244Ya,244Ya,implicit-subanchor,true,exercise,244Ya,244Ya,1337,1346,1374,1382,48549,48899,52022,52383,abd1e3447522311fb778f2e3fc0525d506f485203dbc4b3982d906dc21e77f86,9f31bd01571cf3f0d7a8b778b772323057c26d7a385b8fec4f8e13411689f38a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YB,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,45,244Yb,244Yb,244Yb,explicit,false,exercise,244Yb,244Yb,1347,1351,1383,1387,48899,49086,52383,52575,b073e81e22062bbf2c3ff4a045c5963bc7a2b2b8a666e307b46ba11b73321d94,549e891f7c9758a9bb46de8f22a17fd94e83b1e90f1244d3fb1a597bb541e179,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YC,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,46,244Yc,244Yc,244Yc,explicit,false,exercise,244Yc,244Yc,1352,1371,1388,1406,49086,49732,52575,53253,5b442574b01328740067a79fa6312e5cc56a4ee8fbfca03dee3244ec17e93541,983508d2f24c7162a72e449ddc7900cb475f60e711ce0190f440764b6dae0634,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YD,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,47,244Yd,244Yd,244Yd,explicit,false,exercise,244Yd,244Yd,1372,1385,1407,1420,49732,50456,53253,54004,da37e359d59410a0b6faf3c6215f94124295722db8f434544bbb2aaa30901990,e49956e67b8383960f66ba590f164fdbdc4ef00abb38e133318ea55867a9e6a4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YE,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,48,244Ye,244Ye,244Ye,explicit,false,exercise,244Ye,244Ye,1386,1391,1421,1426,50456,50662,54004,54206,0a5afad8c671c34ef87a543542f1e239b8ae5adb4a49c73a1d4a641f025742ea,84274f9fea82486bb6a8232d2ef4550e038def0e1cfb351508e744808d42a12f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YF,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,49,244Yf,244Yf,244Yf,explicit,false,exercise,244Yf,244Yf,1392,1398,1427,1432,50662,50888,54206,54449,1142c80b9c85b7ace3bd420db064d6cf9619d357757350d43ed9b3b8541c6396,8f853bd478d1312380280bbd7caf218e5ac5e2fc933dc35d7c9f45d47a54fbb0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YG,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,50,244Yg,244Yg,244Yg,explicit,false,exercise,244Yg,244Yg,1399,1406,1433,1440,50888,51193,54449,54779,66b4b51f9716a7f35d8b924582eba03c20e332d587605cf7ff6fe05cf0d50e63,d991f01e08d504db2d9614d40fe91b5eeddd913094b9d6450f2efdf42f02100d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YH,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,51,244Yh,244Yh,244Yh,explicit,false,exercise,244Yh,244Yh,1407,1418,1441,1453,51193,51719,54779,55374,af1be879f21d58f53945c1eef92ace63dfefa61ad6afb118a4c3d4c88436cdf4,b67e0cbc52dda858121cbba6bf1d413afa870a13ce72ebb3d114ef4ce6e99762,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YI,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,52,244Yi,244Yi,244Yi,explicit,false,exercise,244Yi,244Yi,1419,1440,1454,1477,51719,52830,55374,56531,234c35a24ea348ac403ee2132671404219896dbb888575f996a680e0ba7a28ae,6874195329aeb54e475e55157ea8fe5e11405662c0733a705936151e0a5d4f1e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S244-SEG-244YJ,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,,53,244Yj,244Yj,244Yj,explicit,false,exercise,244Yj,244Yj,1441,1451,1478,1488,52830,53259,56531,57019,c6fa071bdb8dfca9b61a8813f10f22382128ace1eaf544b017ecdd13e4172c7c,2ca4ecefc2cfe21f32f9371d91c466d815d797d1c067dfa16b4f0b402aa3cecc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
