schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0001,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253-INTRO,precedes,O007-FREMLIN-V2-S253-SEG-253A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0002,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253A,precedes,O007-FREMLIN-V2-S253-SEG-253AB,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0003,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253AB,precedes,O007-FREMLIN-V2-S253-SEG-253B,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0004,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253B,precedes,O007-FREMLIN-V2-S253-SEG-253C,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0005,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253C,precedes,O007-FREMLIN-V2-S253-SEG-253D,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0006,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253D,precedes,O007-FREMLIN-V2-S253-SEG-253E,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0007,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253E,precedes,O007-FREMLIN-V2-S253-SEG-253F,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0008,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253F,precedes,O007-FREMLIN-V2-S253-SEG-253G,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0009,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253G,precedes,O007-FREMLIN-V2-S253-SEG-253H,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0010,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253H,precedes,O007-FREMLIN-V2-S253-SEG-253I,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0011,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253I,precedes,O007-FREMLIN-V2-S253-SEG-253J,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0012,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253J,precedes,O007-FREMLIN-V2-S253-SEG-253K,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0013,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253K,precedes,O007-FREMLIN-V2-S253-SEG-253L,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0014,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253L,precedes,O007-FREMLIN-V2-S253-SEG-253LA,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0015,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253LA,precedes,O007-FREMLIN-V2-S253-SEG-253LB,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0016,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253LB,precedes,O007-FREMLIN-V2-S253-SEG-253LC,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0017,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253LC,precedes,O007-FREMLIN-V2-S253-SEG-253LD,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0018,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253LD,precedes,O007-FREMLIN-V2-S253-SEG-253LE,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0019,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253LE,precedes,O007-FREMLIN-V2-S253-SEG-253X,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0020,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253X,precedes,O007-FREMLIN-V2-S253-SEG-253XA,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0021,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253XA,precedes,O007-FREMLIN-V2-S253-SEG-253XB,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S253-REL-0022,O007-FREMLIN-V2-S253,O007-FREMLIN-V2-S253-SEG-253XB,precedes,O007-FREMLIN-V2-S253-SEG-253XC,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
