schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0001,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252B,1,252-intro,252B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0002,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252G,2,252-intro,252G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0003,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252C,3,252-intro,252C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0004,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252H,4,252-intro,252H,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0005,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252N,5,252-intro,252N,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:18,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0006,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252Q,6,252-intro,252Q,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:20,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0007,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252XI,7,252-intro,252Xi,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:20,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0008,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252K,8,252-intro,252K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:23,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0009,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252L,9,252-intro,252L,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:23,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S252-XREF-0010,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,source-reference,O007-FREMLIN-V2-S252-SEG-252XF,10,252-intro,252Xf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt252.tex:23,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
