schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0001,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252-INTRO,precedes,O007-FREMLIN-V2-S252-SEG-252A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0002,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252A,precedes,O007-FREMLIN-V2-S252-SEG-252B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0003,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252B,precedes,O007-FREMLIN-V2-S252-SEG-252C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0004,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252C,precedes,O007-FREMLIN-V2-S252-SEG-252D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0005,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252D,precedes,O007-FREMLIN-V2-S252-SEG-252E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0006,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252E,precedes,O007-FREMLIN-V2-S252-SEG-252F,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0007,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252F,precedes,O007-FREMLIN-V2-S252-SEG-252G,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0008,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252G,precedes,O007-FREMLIN-V2-S252-SEG-252H,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0009,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252H,precedes,O007-FREMLIN-V2-S252-SEG-252I,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0010,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252I,precedes,O007-FREMLIN-V2-S252-SEG-252J,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0011,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252J,precedes,O007-FREMLIN-V2-S252-SEG-252K,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0012,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252K,precedes,O007-FREMLIN-V2-S252-SEG-252KA,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0013,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252KA,precedes,O007-FREMLIN-V2-S252-SEG-252KB,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0014,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252KB,precedes,O007-FREMLIN-V2-S252-SEG-252KC,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0015,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252KC,precedes,O007-FREMLIN-V2-S252-SEG-252L,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0016,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252L,precedes,O007-FREMLIN-V2-S252-SEG-252M,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0017,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252M,precedes,O007-FREMLIN-V2-S252-SEG-252N,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0018,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252N,precedes,O007-FREMLIN-V2-S252-SEG-252O,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0019,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252O,precedes,O007-FREMLIN-V2-S252-SEG-252P,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0020,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252P,precedes,O007-FREMLIN-V2-S252-SEG-252Q,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0021,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252Q,precedes,O007-FREMLIN-V2-S252-SEG-252QA,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0022,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252QA,precedes,O007-FREMLIN-V2-S252-SEG-252QB,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0023,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252QB,precedes,O007-FREMLIN-V2-S252-SEG-252QC,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0024,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252QC,precedes,O007-FREMLIN-V2-S252-SEG-252QD,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0025,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252QD,precedes,O007-FREMLIN-V2-S252-SEG-252QE,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0026,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252QE,precedes,O007-FREMLIN-V2-S252-SEG-252R,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0027,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252R,precedes,O007-FREMLIN-V2-S252-SEG-252RB,27,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0028,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252RB,precedes,O007-FREMLIN-V2-S252-SEG-252RC,28,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0029,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252RC,precedes,O007-FREMLIN-V2-S252-SEG-252X,29,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0030,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252X,precedes,O007-FREMLIN-V2-S252-SEG-252XA,30,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0031,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XA,precedes,O007-FREMLIN-V2-S252-SEG-252XB,31,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0032,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XB,precedes,O007-FREMLIN-V2-S252-SEG-252XC,32,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0033,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XC,precedes,O007-FREMLIN-V2-S252-SEG-252XD,33,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0034,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XD,precedes,O007-FREMLIN-V2-S252-SEG-252XE,34,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0035,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XE,precedes,O007-FREMLIN-V2-S252-SEG-252XF,35,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0036,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XF,precedes,O007-FREMLIN-V2-S252-SEG-252XG,36,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0037,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XG,precedes,O007-FREMLIN-V2-S252-SEG-252XH,37,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0038,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XH,precedes,O007-FREMLIN-V2-S252-SEG-252XI,38,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0039,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252XI,precedes,O007-FREMLIN-V2-S252-SEG-252Y,39,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0040,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252Y,precedes,O007-FREMLIN-V2-S252-SEG-252YA,40,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S252-REL-0041,O007-FREMLIN-V2-S252,O007-FREMLIN-V2-S252-SEG-252YA,precedes,O007-FREMLIN-V2-S252-SEG-252YB,41,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
