schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0011,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,11,134A,134A,31,31,1301,1321,1344,1364,\mu^*(A+x)=\mu^* A,\mu^*(A+x)=\mu^* A,00abcc22447a3814f0950ab2e6fcae5f9c5d38a42a8993b90b42a420038eb5dd,00abcc22447a3814f0950ab2e6fcae5f9c5d38a42a8993b90b42a420038eb5dd,4296243d35b8e92fdff1691133c164b6080c099f083d712f8d923b5c11d1e1d1,$,,4296243d35b8e92fdff1691133c164b6080c099f083d712f8d923b5c11d1e1d1,4296243d35b8e92fdff1691133c164b6080c099f083d712f8d923b5c11d1e1d1,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0012,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,12,134A,134A,31,31,1332,1351,1378,1397,A\subseteq\BbbR^r,A\subseteq\BbbR^r,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,$,,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0013,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,13,134A,134A,31,32,1353,1366,1399,1412,x\in\BbbR^r,x\in\BbbR^r,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,$,,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0014,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,14,134A,134A,33,34,1389,1408,1424,1443,E\subseteq\BbbR^r,E\subseteq\BbbR^r,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,$,,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,954f89af45ec4ad029bc32837e86fb50d51a2e1ff828eb481146f1fdb42adb99,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0015,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,15,134A,134A,33,34,1427,1440,1456,1469,x\in\BbbR^r,x\in\BbbR^r,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,$,,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0016,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,16,134A,134A,34,34,1448,1453,1476,1481,E+x,E+x,791577378e5c338ca1bc88bcd53e91f7468e6cd7b0eb4a26632dc0d492c48a63,791577378e5c338ca1bc88bcd53e91f7468e6cd7b0eb4a26632dc0d492c48a63,791577378e5c338ca1bc88bcd53e91f7468e6cd7b0eb4a26632dc0d492c48a63,$,,791577378e5c338ca1bc88bcd53e91f7468e6cd7b0eb4a26632dc0d492c48a63,791577378e5c338ca1bc88bcd53e91f7468e6cd7b0eb4a26632dc0d492c48a63,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0017,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,17,134A,134A,34,35,1474,1490,1498,1514,\mu(E+x)=\mu E,\mu(E+x)=\mu E,6e6c200c6cc135d195099845e2ed4c7cd2a079b9231770a408a01ac1ab556b65,6e6c200c6cc135d195099845e2ed4c7cd2a079b9231770a408a01ac1ab556b65,2158e82abfc5f9a28f98a89e7522fb4c72e95a1b24fe3d26e8997e70c4199d41,$,,2158e82abfc5f9a28f98a89e7522fb4c72e95a1b24fe3d26e8997e70c4199d41,2158e82abfc5f9a28f98a89e7522fb4c72e95a1b24fe3d26e8997e70c4199d41,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0018,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,18,134A,134A,36,37,1529,1548,1551,1570,I\subseteq\BbbR^r,I\subseteq\BbbR^r,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,$,,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0019,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,19,134A,134A,37,38,1613,1618,1658,1663,I+x,I+x,c42c6bfd57d3a3860527c83891abe1f778b2bc921aad9e429625a37260b1472d,c42c6bfd57d3a3860527c83891abe1f778b2bc921aad9e429625a37260b1472d,c42c6bfd57d3a3860527c83891abe1f778b2bc921aad9e429625a37260b1472d,$,,c42c6bfd57d3a3860527c83891abe1f778b2bc921aad9e429625a37260b1472d,c42c6bfd57d3a3860527c83891abe1f778b2bc921aad9e429625a37260b1472d,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0020,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,20,134A,134A,38,39,1625,1649,1683,1707,\lambda(I+x)=\lambda I,\lambda(I+x)=\lambda I,d1357f73d36e6f9e689eda25d6bb8f42033906dfd988e2265a57904c28e4ce53,d1357f73d36e6f9e689eda25d6bb8f42033906dfd988e2265a57904c28e4ce53,f9186ef9d7a211b896ba41ac89b986e5b624c04edfa4a7cc1b7378ac89334984,$,,f9186ef9d7a211b896ba41ac89b986e5b624c04edfa4a7cc1b7378ac89334984,f9186ef9d7a211b896ba41ac89b986e5b624c04edfa4a7cc1b7378ac89334984,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0021,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,21,134A,134A,39,39,1661,1674,1721,1734,x\in\BbbR^r,x\in\BbbR^r,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,$,,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0022,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,22,134A,134A,39,40,1682,1691,1743,1752,\lambda,\lambda,583cf6290785d72cc1b71808962dd4bd72ca369f004fb5cb587694fc1b26149f,583cf6290785d72cc1b71808962dd4bd72ca369f004fb5cb587694fc1b26149f,583cf6290785d72cc1b71808962dd4bd72ca369f004fb5cb587694fc1b26149f,$,,583cf6290785d72cc1b71808962dd4bd72ca369f004fb5cb587694fc1b26149f,583cf6290785d72cc1b71808962dd4bd72ca369f004fb5cb587694fc1b26149f,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0023,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,23,134A,134A,41,42,1769,1800,1838,1869,"\coint{a,b}+x=\coint{a+x,b+x}","\coint{a,b}+x=\coint{a+x,b+x}",d67eb06c0fe147a630aeffeaa761a1fbd44aae57abf6fbfab5cdae9dfc54483b,d67eb06c0fe147a630aeffeaa761a1fbd44aae57abf6fbfab5cdae9dfc54483b,d67eb06c0fe147a630aeffeaa761a1fbd44aae57abf6fbfab5cdae9dfc54483b,$,,d67eb06c0fe147a630aeffeaa761a1fbd44aae57abf6fbfab5cdae9dfc54483b,d67eb06c0fe147a630aeffeaa761a1fbd44aae57abf6fbfab5cdae9dfc54483b,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0024,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,24,134A,134A,45,46,1840,1859,1897,1916,A\subseteq\BbbR^r,A\subseteq\BbbR^r,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,$,,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0025,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,25,134A,134A,45,46,1864,1877,1918,1931,x\in\BbbR^r,x\in\BbbR^r,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,$,,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,28a5c24eff3f773cb7f1b8cb06abe0257fd7f24074f24012e181e6e939b1a5cc,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0026,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,26,134A,134A,45,46,1882,1894,1937,1949,\epsilon>0,\epsilon>0,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,$,,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0027,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,27,134A,134A,47,47,1921,1954,1980,2013,\langle I_j\rangle_{j\in\Bbb N},\langle I_j\rangle_{j\in\Bbb N},9cddec3d57957164c9022b5b4606b6a9279c3c76e67aa2444c3a5fa3556ff4c1,9cddec3d57957164c9022b5b4606b6a9279c3c76e67aa2444c3a5fa3556ff4c1,852e702b0c7f42c03d17df5ec647afd0edd8760a365f1aad9383cb496565f629,$,,852e702b0c7f42c03d17df5ec647afd0edd8760a365f1aad9383cb496565f629,852e702b0c7f42c03d17df5ec647afd0edd8760a365f1aad9383cb496565f629,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0028,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,28,134A,134A,48,48,1989,2024,2060,2095,A\subseteq\bigcup_{j\in\Bbb N}I_j,A\subseteq\bigcup_{j\in\Bbb N}I_j,316b0b159ac12eb9f8f8b48bdbfbf150df09717f3fd4561dc13c18e6f91bc1ce,316b0b159ac12eb9f8f8b48bdbfbf150df09717f3fd4561dc13c18e6f91bc1ce,368d67c9a3fd8392705123aa501345d86b9c8c965fb28e3de6311e56cccf6aa2,$,,368d67c9a3fd8392705123aa501345d86b9c8c965fb28e3de6311e56cccf6aa2,368d67c9a3fd8392705123aa501345d86b9c8c965fb28e3de6311e56cccf6aa2,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0029,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,29,134A,134A,49,49,2030,2081,2100,2151,\sum_{j=0}^{\infty}\lambda I_j\le\mu^* A+\epsilon,\sum_{j=0}^{\infty}\lambda I_j\le\mu^* A+\epsilon,c78a21886824c440ad116616fc3000c85734ed2dc99f98fe51415b0371ad3ad5,c78a21886824c440ad116616fc3000c85734ed2dc99f98fe51415b0371ad3ad5,e9acefef95a17b8c754e27c6b4f224dc6028faba5933b794598bbdb1c97c2d79,$,,e9acefef95a17b8c754e27c6b4f224dc6028faba5933b794598bbdb1c97c2d79,e9acefef95a17b8c754e27c6b4f224dc6028faba5933b794598bbdb1c97c2d79,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0030,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,30,134A,134A,50,50,2090,2131,2162,2203,A+x\subseteq\bigcup_{j\in\Bbb N}(I_j+x),A+x\subseteq\bigcup_{j\in\Bbb N}(I_j+x),dc1c30679427241fc3871a3f1a62709b4486d69590d114bb29717647733e56a0,dc1c30679427241fc3871a3f1a62709b4486d69590d114bb29717647733e56a0,3cad0dba28236933f5dbcdd20b199f1b10e8d82069dd0ad970606b10502fdfea,$,,3cad0dba28236933f5dbcdd20b199f1b10e8d82069dd0ad970606b10502fdfea,3cad0dba28236933f5dbcdd20b199f1b10e8d82069dd0ad970606b10502fdfea,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0031,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,31,134A,134A,53,53,2162,2262,2228,2327,"\mu^*(A+x)\le\sum_{j=0}^{\infty}\lambda
(I_j+x)=\sum_{j=0}^{\infty}\lambda I_j\le\mu^* A+\epsilon","\mu^*(A+x)\le\sum_{j=0}^{\infty}\lambda
(I_j+x)=\sum_{j=0}^{\infty}\lambda I_j\le\mu^* A+\epsilon",bc8d8b7d6f1b0d3c4d10f20058009fcbf856cf8d82c8518fa1ea36e5a7a8364e,4e90792f7bb76b71a3b3c733c146a1c47710aeb073f4c95b03aa86a052e3ba0b,e322409916439061d16f4565e9bb1c9e2e410f8b5b566d1a140c0b1ad0983466,$,,e322409916439061d16f4565e9bb1c9e2e410f8b5b566d1a140c0b1ad0983466,e322409916439061d16f4565e9bb1c9e2e410f8b5b566d1a140c0b1ad0983466,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S134-FORMULA-0032,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134A,32,134A,134A,57,56,2289,2299,2348,2358,\epsilon,\epsilon,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,$,,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
