schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0001,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273-INTRO,precedes,O007-FREMLIN-V2-S273-SEG-273A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0002,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273A,precedes,O007-FREMLIN-V2-S273-SEG-273B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0003,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273B,precedes,O007-FREMLIN-V2-S273-SEG-273C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0004,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273C,precedes,O007-FREMLIN-V2-S273-SEG-273D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0005,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273D,precedes,O007-FREMLIN-V2-S273-SEG-273E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0006,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273E,precedes,O007-FREMLIN-V2-S273-SEG-273F,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0007,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273F,precedes,O007-FREMLIN-V2-S273-SEG-273G,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0008,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273G,precedes,O007-FREMLIN-V2-S273-SEG-273H,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0009,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273H,precedes,O007-FREMLIN-V2-S273-SEG-273I,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S273-REL-0010,O007-FREMLIN-V2-S273,O007-FREMLIN-V2-S273-SEG-273I,precedes,O007-FREMLIN-V2-S273-SEG-273J,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
