schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0020,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216YC,source-reference,O007-FREMLIN-V2-S216-SEG-216C,20,216Yc,216C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt216.tex:585,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0021,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216YC,source-reference,O007-FREMLIN-V2-S216-SEG-216D,21,216Yc,216D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt216.tex:585,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0022,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-V2-S216-SEG-216C,22,216,216C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt216.tex:629,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0023,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-V2-S216-SEG-216E,23,216,216E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt216.tex:629,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0024,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-XREF-211A,24,216,211A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt216.tex:633,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0025,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-XREF-211K,25,216,211K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt216.tex:633,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0026,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-XREF-213I,26,216,213I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt216.tex:639,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0027,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-XREF-213Xl,27,216,213Xl,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt216.tex:641,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0028,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-XREF-211L,28,216,211L,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt216.tex:641,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S216-XREF-0029,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216,source-reference,O007-FREMLIN-V2-S216-SEG-216YB,29,216,216Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt216.tex:641,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
