schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0013,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216YB,precedes,O007-FREMLIN-V2-S216-SEG-216YC,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0014,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216YC,precedes,O007-FREMLIN-V2-S216-SEG-216YD,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0015,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216YD,precedes,O007-FREMLIN-V2-S216-SEG-216YE,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0016,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216YE,precedes,O007-FREMLIN-V2-S216-SEG-216,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0017,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216XA,semantic-child-of,O007-FREMLIN-V2-S216-SEG-216X,17,"{""basis"":""implicit Xa or Ya source identity"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0018,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-SEG-216YA,semantic-child-of,O007-FREMLIN-V2-S216-SEG-216Y,18,"{""basis"":""implicit Xa or Ya source identity"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0019,O007-FREMLIN-V2-S216,O007-FREMLIN-V2-S216-HINT-216YE-01,hint-for,O007-FREMLIN-V2-S216-EXERCISE-216YE,19,"{""basis"":""active Hint macro association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0020,O007-FREMLIN-V2-S216,O007-CORR-0088,corrects,O007-FREMLIN-V2-S216,20,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0021,O007-FREMLIN-V2-S216,O007-CORR-0089,corrects,O007-FREMLIN-V2-S216,21,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S216-REL-0022,O007-FREMLIN-V2-S216,O007-CORR-0090,corrects,O007-FREMLIN-V2-S216,22,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
