schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265XA,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S265-SEG-265X,11,265X,265Xa,265Xa,implicit-subanchor,true,exercise,265Xa,265Xa,736,742,746,751,25723,25975,27130,27423,04472c8a58e15f4b16dd067e7e419eead5dcf3548432bbab9955e069cae7548a,8caa36d8d333c36e3fc78d5587cd8a2e8bc20d99eae6464dd7b4dc74623de409,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265XB,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,12,265Xb,265Xb,265Xb,explicit,false,exercise,265Xb,265Xb,743,751,752,760,25975,26302,27423,27772,c9e45addfb8761f1ef9c523c6bde13e6820f2022f8cebefcfd0e80b89ce1aba3,79e60e35911722a01cb0685d25f481e371cf3d28d8f5a0c1c356e01c486bb4d0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265XC,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,13,265Xc,265Xc,265Xc,explicit,false,exercise,265Xc,265Xc,752,758,761,768,26302,26581,27772,28061,7fdd8708495bde99a579bf6230c868af0d20df7633412852861aa854b0c37273,4fae0693268d7cc3ab397830bb911d66293fd72459588f207a94862d022109b5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265XD,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,14,265Xd,265Xd,265Xd,explicit,false,exercise,265Xd,265Xd,759,763,769,773,26581,26795,28061,28297,79a910dff40a791bf184a4f83f8d9d15c2af5ff9d2fac254164cb1e2bc79ce2c,0699138d34824460fb91e66d49f0d3ec154e7a42d7cbbdfb894d33ac5a11d60f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265XE,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,15,265Xe,265Xe,265Xe,explicit,false,exercise,265Xe,265Xe,764,790,774,803,26795,28000,28297,29590,985bfcf284c03b5e4dd25515aca68bb5e7eb0540971b56871320150ea2816a15,e879601a0f7fa7e86f1ad7dac7f15fbe5d98e5f9be38bebd0fb962cdccf11663,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265XF,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,16,265Xf,265Xf,265Xf,explicit,false,exercise,265Xf,265Xf,791,802,804,816,28000,28418,29590,30021,36d82cdf00da41e3bfce22ada4a283bf8a4d2709617d4f6d1bbccac1c5ddad6a,7347714ef0008c870af29de9655d92b26d5751d8b303246353d13bc90021846f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265Y,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,17,265Y,265Y,265Y,explicit,false,exercise,265Y,265Y,803,820,817,833,28418,29259,30021,30876,53517a11861ee7b961f2ee0a960610448552b2aa3d11c3141f22979b77c22665,a0649cf0fdc6bbbdedfec341264650f31502261138de0d8a7f6661437f5ac80b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265YA,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S265-SEG-265Y,18,265Y,265Ya,265Ya,implicit-subanchor,true,exercise,265Ya,265Ya,803,820,817,833,28418,29259,30021,30876,53517a11861ee7b961f2ee0a960610448552b2aa3d11c3141f22979b77c22665,a0649cf0fdc6bbbdedfec341264650f31502261138de0d8a7f6661437f5ac80b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265YB,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,19,265Yb,265Yb,265Yb,explicit,false,exercise,265Yb,265Yb,821,828,834,842,29259,29565,30876,31177,38575d929dbdcd99167f154a9f3375be42ffb7ba348228f8e8dd45289610ec25,f880f67ad2db6a4e1429b1be5f9d322dc0522a898c1b6163d6b0d700238233fc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S265-SEG-265,O007-FREMLIN-V2-S265,O007-RIGHTS-FREMLIN-DSL,,20,265,265,265,explicit,false,endnotes,265,265,829,881,843,887,29565,32003,31177,33615,7d6f17cccbc79a8851fe787dadce2fa7916ba5be2517aea0bcdbfc265ce8bb81,97b7564816cf14b9be567358d255e227ccf772e345709df6b64665a77563b143,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
