schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0011,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271AD,source-reference,O007-FREMLIN-V2-S271-SEG-271C,11,271Ad,271C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:124,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0012,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271AD,source-reference,O007-FREMLIN-V2-S271-SEG-271,12,271Ad,271Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:135,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0013,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-131B,13,271B,131B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:160,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0014,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-214B,14,271B,214B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:160,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0015,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-234D,15,271B,234D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:161,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0016,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-121J,16,271B,121J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:172,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0017,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-256C,17,271B,256C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:175,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0018,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-136C,18,271B,136C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:207,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0019,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-121J,19,271B,121J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:209,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0020,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271B,source-reference,O007-FREMLIN-XREF-256D,20,271B,256D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:209,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0021,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271C,source-reference,O007-FREMLIN-V2-S271-SEG-271B,21,271C,271B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:216,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0022,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271D,source-reference,O007-FREMLIN-XREF-272G,22,271D,272G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:227,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0023,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271DD,source-reference,O007-FREMLIN-V2-S271-SEG-271B,23,271Dd,271B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:243,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0024,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271DD,source-reference,O007-FREMLIN-V2-S271-SEG-271K,24,271Dd,271K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:247,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0025,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271DD,source-reference,O007-FREMLIN-XREF-272G,25,271Dd,272G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:247,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0026,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271E,source-reference,O007-FREMLIN-V2-S271-SEG-271,26,271E,271Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:312,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0027,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271E,source-reference,O007-FREMLIN-XREF-256G,27,271E,256G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:332,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0028,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271E,source-reference,O007-FREMLIN-XREF-256D,28,271E,256D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:347,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0029,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271E,source-reference,O007-FREMLIN-XREF-235E,29,271E,235E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:351,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0030,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271E,source-reference,O007-FREMLIN-V2-S271-SEG-271,30,271E,271Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:357,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0031,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271E,source-reference,O007-FREMLIN-XREF-235Eb,31,271E,235Eb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:359,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0032,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271G,source-reference,O007-FREMLIN-V2-S271-SEG-271,32,271G,271Ba,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:406,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0033,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271GB,source-reference,O007-FREMLIN-V2-S271-SEG-271B,33,271Gb,271B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:419,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0034,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271H,source-reference,O007-FREMLIN-XREF-256J,34,271H,256J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:433,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0035,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271I,source-reference,O007-FREMLIN-XREF-256J,35,271I,256J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:460,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0036,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271I,source-reference,O007-FREMLIN-XREF-256E,36,271I,256E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:478,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0037,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271I,source-reference,O007-FREMLIN-V2-S271-SEG-271,37,271I,271Ba,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:481,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0038,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271I,source-reference,O007-FREMLIN-XREF-256E,38,271I,256E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:491,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0039,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271I,source-reference,O007-FREMLIN-XREF-235K,39,271I,235K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:497,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0040,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271I,source-reference,O007-FREMLIN-XREF-234La,40,271I,234La,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:498,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0041,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271I,source-reference,O007-FREMLIN-V2-S271-SEG-271E,41,271I,271E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:501,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0042,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271J,source-reference,O007-FREMLIN-XREF-262Ia,42,271J,262Ia,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:526,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0043,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271J,source-reference,O007-FREMLIN-XREF-263D,43,271J,263D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:530,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0044,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271J,source-reference,O007-FREMLIN-XREF-263D,44,271J,263D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:531,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0045,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271J,source-reference,O007-FREMLIN-XREF-263D,45,271J,263D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:533,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0046,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271J,source-reference,O007-FREMLIN-XREF-123A,46,271J,123A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:549,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0047,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271J,source-reference,O007-FREMLIN-XREF-123Xa,47,271J,123Xa,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:549,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0048,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271K,source-reference,O007-FREMLIN-XREF-252B,48,271K,252B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:592,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0049,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271K,source-reference,O007-FREMLIN-XREF-252C,49,271K,252C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:592,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0050,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271K,source-reference,O007-FREMLIN-V2-S271-SEG-271,50,271K,271Ib,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:594,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0051,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271L,source-reference,O007-FREMLIN-XREF-245A,51,*271L,245A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:606,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0052,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271L,source-reference,O007-FREMLIN-XREF-245F,52,*271L,245F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:621,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0053,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271L,source-reference,O007-FREMLIN-V2-S271-SEG-271,53,*271L,271Ga,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:636,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0054,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271XB,source-reference,O007-FREMLIN-XREF-114Xa,54,271Xb,114Xa,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:675,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0055,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271XF,source-reference,O007-FREMLIN-V2-S271-SEG-271K,55,271Xf,271K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:706,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0056,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271Y,source-reference,O007-FREMLIN-XREF-256Yf,56,271Y,256Yf,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:720,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0057,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271Y,source-reference,O007-FREMLIN-XREF-256Yf,57,271Y,256Yf,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:749,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0058,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271YB,source-reference,O007-FREMLIN-XREF-115B,58,271Yb,115B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:772,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0059,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271YB,source-reference,O007-FREMLIN-XREF-115F,59,271Yb,115F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:772,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0060,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271YE,source-reference,O007-FREMLIN-XREF-252Yo,60,271Ye,252Yo,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:793,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0061,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271E,61,271,271E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:802,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0062,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271I,62,271,271I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:804,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0063,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271XB,63,271,271Xb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:807,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0064,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271YB,64,271,271Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:808,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0065,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271YC,65,271,271Yc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:808,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0066,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271YA,66,271,271Ya,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:809,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0067,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271J,67,271,271J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:813,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0068,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271XC,68,271,271Xc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:816,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0069,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-XREF-263Xd,69,271,263Xd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt271.tex:816,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0070,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271K,70,271,271K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:816,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0071,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271K,71,271,271K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:821,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S271-XREF-0072,O007-FREMLIN-V2-S271,O007-FREMLIN-V2-S271-SEG-271,source-reference,O007-FREMLIN-V2-S271-SEG-271XF,72,271,271Xf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt271.tex:822,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
