schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271DD,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,11,271Dd,271Dd,271Dd,explicit,false,exposition,271Dd,271Dd,241,278,240,276,10527,12075,11339,12926,3f7c032b3eea51b3e634b08d402f620d867635b5467cdb18d342443302436b6d,94f6943d35f69121bcb4f825447149402d6ac23dfd8661145e9bc9e544c7dbed,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271E,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,12,271E,271E,271E,explicit,false,exposition,271E,271E,279,367,277,367,12075,15141,12926,16301,92b5387085818be8362047115ab9ca34b307c749c84eda94c8197ba2dd7f2f83,9e36ed6499094f8ec8b98b1de446c4c927963ab795e9b279df28ed7bce643f9b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271F,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,13,271F,271F,271F,explicit,false,exposition,271F,271F,368,395,368,395,15141,16228,16301,17440,c39de14d9f2207e8212f8a936369d476d034a2a8bc0e21100af1e62a95ec912c,afcfb211c62d59d0866ed92009c0b05318c2d8ddad5beea3a411700abd204159,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271G,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,14,271G,271G,271G,explicit,false,exposition,271G,271G,396,408,396,409,16228,16805,17440,18069,0151b584e43bfd9f50570f5864cdfc560bb69d90e8608438b7cc8b89af3f6f1b,d8b07dd9d231e953c7cd86cb68ee3019f9f7881b88f3f56a8d966266f4f8fb9d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271GB,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,15,271Gb,271Gb,271Gb,explicit,false,exposition,271Gb,271Gb,409,420,410,421,16805,17287,18069,18594,61f3e4a8dbfc227ef3668e97fbb87076e720477c138855b9aff1e643aa64276c,c813abd6ccb78fb326d5533b327aa88351de59d54ff014914e926555fd958162,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271H,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,16,271H,271H,271H,explicit,false,exposition,271H,271H,421,435,422,434,17287,17862,18594,19194,707edd9624089c362f57b78c525e8947a81ee3a1308a0d3ea08b097179e5a4c5,a16c612e0592a602061cae6c3406f310d24cd7f2391e8076d8965582d661497d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271I,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,17,271I,271I,271I,explicit,false,exposition,271I,271I,436,503,435,504,17862,20070,19194,21697,0a2b63236f5a7155eda857b03ca8ee034608f5e863fd989fa8dd38f6ef796fd5,bf16c3bd3b0224e4bb738752f427990aaa987dc65b354984db3f251ef00f9563,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271J,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,18,271J,271J,271J,explicit,false,exposition,271J,271J,504,561,505,561,20070,22329,21697,24138,d564b0f44be618ddba47a6fc008f5186713bd3d5ebbc42779c2c0216ee3110b8,0e55f44a4aa0a3bf1eacdc86f422761a46f38a60cddfcce9b8ff2f1a071fed60,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271K,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,19,271K,271K,271K,explicit,false,exposition,271K,271K,562,597,562,597,22329,23610,24138,25532,3c02303ece4dd291bfe308613dece689afbb1098ee2c53dff29e67f44cbd4cc4,3efa54567cc73f85d7195a2ff840bef4fc8a8057b21988e0669db2b78c9cf36d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271L,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,20,*271L,*271L,*271L,explicit,false,exposition,*271L,*271L,598,660,598,659,23610,25522,25532,27518,7e7d9cafbc2222c7c43782681dafc14a700f5249962286250c10f146be9ab9a1,260a9aafcd664f390f1b1c59b40c7ef741eeedba62cbcf1da32090497611aa39,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271X,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,21,271X,271X,271X,explicit,false,exercise,271X,271X,661,668,660,667,25522,25787,27518,27794,eb979d4773d23181ac9208ae70c36285a1640bc8095fbc19fa0fee74c4c7eccf,c2e1ef2199858b7f86749d78dbe32084f9c6a4c8ea5ae21de9f4a895fa2b4718,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271XA,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S271-SEG-271X,22,271X,271Xa,271Xa,implicit-subanchor,true,exercise,271Xa,271Xa,661,668,660,667,25522,25787,27518,27794,eb979d4773d23181ac9208ae70c36285a1640bc8095fbc19fa0fee74c4c7eccf,c2e1ef2199858b7f86749d78dbe32084f9c6a4c8ea5ae21de9f4a895fa2b4718,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271XB,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,23,271Xb,271Xb,271Xb,explicit,false,exercise,271Xb,271Xb,669,678,668,677,25787,26224,27794,28271,9ff59415e26542e13a370713a66ee6cc9eb766977de9018bd571c9a685f77ae2,032be33da6efe6fda9280f57fe35e6c3e41b314775cdaf3d5a0e779bcf0bbcfc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271XC,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,24,271Xc,271Xc,271Xc,explicit,false,exercise,271Xc,271Xc,679,694,678,691,26224,26917,28271,29060,b9890c7e61dacce9adfa468223893e0118d77fc311a328ae9a419410f36d3fcb,cb7b77c10a921ffcabae1761c880e7b68ee3e2cedb6ffd3f4a667e93ca71c055,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271XD,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,25,271Xd,271Xd,271Xd,explicit,false,exercise,271Xd,271Xd,695,699,692,696,26917,27124,29060,29290,da4620102d8097f9c1cc07d988dd5721b3004f4eec3c628624202fba0c5bda20,efe2fa5ac7d53c996523476e2f5ab8277f54224d65435864f4da31c3e1a8d362,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271XE,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,26,271Xe,271Xe,271Xe,explicit,false,exercise,271Xe,271Xe,700,705,697,701,27124,27329,29290,29518,662c1728caa12a31124f150137484cc300e9d6e817711cce00d6852a23be61d4,db46e288505dd77dbe0d4e4eb70a999e1263b8e9cb262c789614fd56c4b03a38,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271XF,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,27,271Xf,271Xf,271Xf,explicit,false,exercise,271Xf,271Xf,706,715,702,711,27329,27619,29518,29833,324cc97a3f41ceb3a131bd202ca7035a7b7344a30a7611abae2ee40c7ceb9068,da3807ab59d833dc727e3a96f57400eed30af3a7af3bfeafba3d25451bf3fc67,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271Y,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,28,271Y,271Y,271Y,explicit,false,exercise,271Y,271Y,716,753,712,750,27619,29516,29833,31853,57dbad2b16fe4f8fd1433abce2f6dbad2e9c8367be64790977b2f303b207d166,a8a54d4ca19fe2c3c92e923994c569ee63891a06f315a74b7110e7c1c73f2517,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271YA,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S271-SEG-271Y,29,271Y,271Ya,271Ya,implicit-subanchor,true,exercise,271Ya,271Ya,716,753,712,750,27619,29516,29833,31853,57dbad2b16fe4f8fd1433abce2f6dbad2e9c8367be64790977b2f303b207d166,a8a54d4ca19fe2c3c92e923994c569ee63891a06f315a74b7110e7c1c73f2517,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271YB,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,30,271Yb,271Yb,271Yb,explicit,false,exercise,271Yb,271Yb,754,773,751,770,29516,30478,31853,32868,805e5eda8454de3d7efa6f9d5ecca7218d3f9419376c61a5dc4618a5e495cb45,77189c00b524414911eff70ed2074cf85f7e628c914bd9667eaa38cd9d26792c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271YC,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,31,271Yc,271Yc,271Yc,explicit,false,exercise,271Yc,271Yc,774,776,771,774,30478,30619,32868,33024,a7b2f2bc70ffc87edd1e44865f5015de5d768816f508f51418db680d1256fbe7,7b8c6a6087b2766853660937be184bec90805ce3edd85154b60feb30a427980e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271YD,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,32,271Yd,271Yd,271Yd,explicit,false,exercise,271Yd,271Yd,777,788,775,786,30619,31031,33024,33469,bac44e74919c2301e1d3f1a4d899fce39ed7e85ad7ecc64e608145602d45b1f5,c5d10dc04bd3970f1af2f5ee8475fa96daeb46a5c34ad98d300bfb57888bd041,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271YE,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,33,271Ye,271Ye,271Ye,explicit,false,exercise,271Ye,271Ye,789,796,787,794,31031,31357,33469,33799,94ccd61e8c9f05da8561638520a80c2b9a9748074ca2968813b5b496edd4b0f5,f5b115fd8af32984159fc3ff17925ddbd6171668b0b6e66c5fdd87ad09c3e21b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S271-SEG-271,O007-FREMLIN-V2-S271,O007-RIGHTS-FREMLIN-DSL,,34,271,271,271,explicit,false,endnotes,271,271,797,824,795,822,31357,32995,33799,35467,ff7890b00cd3260cea48ec03f8d87fcc2c9bb2ede3aad39572bb7312808992a6,2842560b35fdd98b47b9e7cabeafd8a6a315cf5e4e2022f85c7286f768098863,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
