schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254G,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,11,254G,254G,254G,explicit,false,exposition,254G,254G,412,487,412,487,16266,18688,17528,20128,62c8de0399b76e34b721a04f64a0e6d965ea78cd0d4446a3a9267ff2d1e01576,fa053877973059cf23c22d74a093fa7997e5427baf90f4cff7be0d2ee50d24b6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254H,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,12,254H,254H,254H,explicit,false,exposition,254H,254H,488,510,488,510,18688,19470,20128,20952,8f45dc374f75a7fdfbf706367055cc0c079240635b842ae09772e8391d4359af,c47471e6cc27be0d50aa676af4ba3d6de7f5836353e4286593738ab4bf6f63b4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254I,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,13,254I,254I,254I,explicit,false,exposition,254I,254I,511,543,511,543,19470,20888,20952,22503,c39acbf26e0e4b311e81abb8e7fb9e635b6a764a586e2316b0a8674c971cae8a,892697b79d13be1200d76599798f3d7f578a07c7fcd0f325543bc12d501d0d9e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254J,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,14,254J,254J,254J,explicit,false,exposition,254J,254J,544,566,544,566,20888,21853,22503,23563,f878b95d8e98cdcdf58442fc1384901408ff7507a4d828fbf4f6c4d13e19335b,bf259d82c4b81fb1af5c41567d4cae50663f13dd1b90dad84b7886ed250ce8fb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254JB,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,15,254Jb,254Jb,254Jb,explicit,false,exposition,254Jb,254Jb,567,575,567,575,21853,22302,23563,24059,f27b972624e6def6a4b61ee79e80aabf7ba65b57eebe29c5a7a697a9f5538caa,96d66bde31d7e95e1dd05c432985e6491cc22066922b6f66f129cf160f42ff41,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254JC,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,16,254Jc,254Jc,254Jc,explicit,false,exposition,254Jc,254Jc,576,586,576,586,22302,22747,24059,24541,5eb229cc3d06c21ca08e7e5551028e0e194b31994c49ebca55eaf546436d9d31,92b9d85a5cf15e8de4924d48d65016820d6fc810bb2523be7adc46b0b6b8c70e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254JD,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,17,254Jd,254Jd,254Jd,explicit,false,exposition,254Jd,254Jd,587,609,587,609,22747,23574,24541,25437,8a8326dfcd1e9a9733fbae0d7fa6cecc6075fe2f2e5fe6f3f94cfd97c7906bbc,329e260d66517ea2a2734d0b4e3e81c7f066fe08e39e7413579bd8806b8290a1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254JE,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,18,254Je,254Je,254Je,explicit,false,exposition,254Je,254Je,610,624,610,624,23574,24242,25437,26115,3bfcdd4ff90c7892fe9e346af64efddc8468dd2627872880b15863508b3bc498,6964cb6ffcab25dc2843f76542d82dff1a2193956ff46058af543af53f0c20bf,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254K,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,19,254K,254K,254K,explicit,false,exposition,254K,254K,625,794,625,794,24242,30286,26115,32591,6e2b7f183cf195a4a08e64620695e770c365434b8977a30f7ce3beecadc97694,a26c656a45ac0106fb92d0b51051150221053371781b932a1cfadfa410b424b8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254L,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,20,254L,254L,254L,explicit,false,exposition,254L,254L,795,907,795,907,30286,34607,32591,37302,c10e12e5ac56bda4a46e565066a5b1f7261b1cab3bc45b2155b957a90c05c33c,2fb84297dab828256435344f00f983d2451775f3df769962f1234324e396d752,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254M,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,21,254M,254M,254M,explicit,false,exposition,254M,254M,908,913,908,913,34607,34865,37302,37600,e940b23e3068f84b05b6058a1363f828743c2d99d1fb49c9b56669596a767b0c,94fef923cdccbe336652082f8f98e4fcfe4dd5af586b807ccdc19ec63c38dcce,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254MA,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,22,254Ma,254Ma,254Ma,explicit,false,exposition,254Ma,254Ma,914,948,914,948,34865,36222,37600,39035,241d53633c6fb1eae5a7fb6a4c145b75d1a44727955b0c7443557c1523e7cd7d,6027a2fc085557a9a7443ddc3953048e495d280ceb1053e55802fba6ae1eb5af,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254MB,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,23,254Mb,254Mb,254Mb,explicit,false,exposition,254Mb,254Mb,949,974,949,973,36222,37243,39035,40180,647dc3ad6df5c3111d3baa0dfc458fec63bb588e601226df18f4f715716f8d6c,3b37e300db431b3b1c03525da7f93a4cdbecc7a2a20bd4d808d56db160e0bb4b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254MC,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,24,254Mc,254Mc,254Mc,explicit,false,exposition,254Mc,254Mc,975,984,974,983,37243,37718,40180,40697,800b2c8ab34bed19c8679c2996cc7eae71b043efa6f640d71991a0cf207e78ec,842427c8f2b1cc6418fbde63ade8cb89ed72ddb56cdb2de62d9544d685ae263f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254N,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,25,254N,254N,254N,explicit,false,exposition,254N,254N,985,1085,984,1084,37718,41728,40697,44957,21957881c9eef98d13148b93411b3b5dcaa4d9863a0c13ac61ffdfd0bf64a2b0,63e4eff640cf01b72a642ba463cff54ae40044d9e452f4d93301f687f25ba269,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254O,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,26,254O,254O,254O,explicit,false,exposition,254O,254O,1086,1197,1085,1196,41728,46273,44957,49960,d19327d5f2c6932522e7f0ac9a5f28c49de10c0f34e4efc57d8ce741b8c3f790,bf672c5b7ca9325da5ee7c1c08b777f40d441ebf57681a56bbea55ca7ff9aa88,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254P,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,27,254P,254P,254P,explicit,false,exposition,254P,254P,1198,1277,1197,1276,46273,49871,49960,54112,406c28a81aaa8c502f82ad1da166da71ba50275865ad0ada377aecd86938b8d5,26313899adadda17c23b1ffc82451dffbea5101d2a527e5212a2d279e4478ee4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254Q,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,28,254Q,254Q,254Q,explicit,false,exposition,254Q,254Q,1278,1362,1277,1361,49871,53759,54112,58570,0243aaceb7b876988ca3ed4bddc32f9bca3edd6f59678262297e4bab18b3fc0c,0243a8e624aa5ea28e83a767b8477f8eb4827d362744405b37e0a1f82516c9f2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254R,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,29,254R,254R,254R,explicit,false,exposition,254R,254R,1363,1577,1362,1576,53759,62290,58570,68157,da6dd241b123d356572970fd3f9643ecc936fdd0075d7fbb0631afeed059cd25,bae7e4bcbf23188327c6dc7d4c6ea8ac86fa6c6df902f135acaadddf5782e894,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254S,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,30,254S,254S,254S,explicit,false,exposition,254S,254S,1578,1666,1577,1665,62290,66142,68157,72264,30faa5e684a354ec4c1f6622d72399f65759db878675bb10cb8e2597d709e8db,3ed3c2c51b370197a959750680bcadd5e328376e2f3c8f83b84b228fb1a56b0e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254T,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,31,254T,254T,254T,explicit,false,exposition,254T,254T,1667,1672,1666,1671,66142,66405,72264,72568,c5522e0d04e2ed194911178a3accf90e93b25c816226b3f916ce41f97a38693e,ff708886045c2ebf23a3bd4ccf398973f6c85a47ff7370f4a1689c679e7eeb66,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254TA,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,32,254Ta,254Ta,254Ta,explicit,false,exposition,254Ta,254Ta,1673,1691,1672,1690,66405,67474,72568,73731,acee841ed9eb1f22f9f186422cb22e3b1ccf9a03b213beefe437f9cf267fd1c9,eeb51818b064ecd71a1099da4c6979c29b57a68219cb8e5b989edcfb9218928b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254TB,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,33,254Tb,254Tb,254Tb,explicit,false,exposition,254Tb,254Tb,1692,1707,1691,1706,67474,67999,73731,74279,aebe2e3b028f2d13968a393f5d34c258534fd0d50ca6eb04674f78b6e0d9fac7,98f3424f509de2891ea0b4aa6ff8348593f4e5f318d34b4f81f544bb8e3aaeec,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254U,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,34,*254U,*254U,*254U,explicit,false,exposition,*254U,*254U,1708,1800,1707,1799,67999,71974,74279,78622,c3b38ae567837d01d0582a97e69e5c881b428d14267cfe99d1b394d6f6f15984,86fc8f7810fe14d37354547413594ad521d83e0e8098eb00d34e6e283ff5bd20,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254V,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,35,*254V,*254V,*254V,explicit,false,exposition,*254V,*254V,1801,1822,1800,1821,71974,72919,78622,79629,8987593555d62b57606a06e65aaf4598ba7f776e0f5a3f299255b022fff38eee,4b1e666e43a55193fb1da64f08c03034376f8fbafc933e2235cd17b2bf517f5f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254X,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,36,254X,254X,254X,explicit,false,exercise,254X,254X,1823,1846,1822,1845,72919,74167,79629,81074,f823221247ae6228b84fd7889606e9df99afaa4e175f7015f9c1fed75c273ffc,5e6970f2590347102029e6961d2b0675b5545ccf81a5ae965acb200c140230a7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XA,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254X,37,254X,254Xa,254Xa,implicit-subanchor,true,exercise,254Xa,254Xa,1823,1846,1822,1845,72919,74167,79629,81074,f823221247ae6228b84fd7889606e9df99afaa4e175f7015f9c1fed75c273ffc,5e6970f2590347102029e6961d2b0675b5545ccf81a5ae965acb200c140230a7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XB,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,38,254Xb,254Xb,254Xb,explicit,false,exercise,254Xb,254Xb,1847,1853,1846,1852,74167,74465,81074,81402,b4fff0077b5d8d77b02b7b07b6e43b7dc156b67de36031c2b1ecf2585bd7b029,8a78bacb309a96fcdcda356d8a0f7d777278b04a5f184416bf5cfa3d9cc2aa73,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XC,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,39,254Xc,254Xc,254Xc,explicit,false,exercise,254Xc,254Xc,1854,1866,1853,1865,74465,75134,81402,82121,31deaaa8f2dc3ca1051966db5be160a43fcb1a3a8c1333889353949a816d6b83,ea28affd7fb968a0f31d620a027a0c05972d16d92c63c829ad5159e985461c39,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XD,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,40,254Xd,254Xd,254Xd,explicit,false,exercise,254Xd,254Xd,1867,1873,1866,1872,75134,75414,82121,82446,8ba424ad368893cc7f59e131336dadadf6e0b514dbe862360a27ed42f911e1a7,babf8152dc439bf6049efdab11c95bf25b1233003be689151d29dfbc20be63fc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XE,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,41,254Xe,254Xe,254Xe,explicit,false,exercise,254Xe,254Xe,1874,1879,1873,1878,75414,75652,82446,82717,d1bd208b070eaca44731125ee36d28cf2375c0e3134ada95c55a9a4581548210,5532e9aea4767753d63c23f2aa27a8b58758b6cbbacc3648d73c45fde770bf7b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XF,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,42,254Xf,254Xf,254Xf,explicit,false,exercise,254Xf,254Xf,1880,1887,1879,1886,75652,75980,82717,83086,0488458f356e11fd223c1dc996ebd095abac3198972d7bb9d3d586af5ec12710,55255e520149e583fa16ffa60ca220a4fd78b7840dd6e0f6c3341770114a0793,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XG,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,43,254Xg,254Xg,254Xg,explicit,false,exercise,254Xg,254Xg,1888,1892,1887,1891,75980,76172,83086,83318,117a50eff6bf341621ced7457422ba151bd3df88e81e38aa3623b39857c9b667,6eeb061d390d689c37303dd5de646afe2c2d9aeb7724ad0d6343acc657c1fe1f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XH,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,44,254Xh,254Xh,254Xh,explicit,false,exercise,254Xh,254Xh,1893,1900,1892,1899,76172,76547,83318,83719,9a3bb92984d99f5afbd1091d0d3cb3ad9b95679f449a92422de72f9479c0f15f,8e727f3643d2ce57066bae4b2d08984cac765b32016828a5cc5b7ea71dfa818f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XI,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,45,254Xi,254Xi,254Xi,explicit,false,exercise,254Xi,254Xi,1901,1907,1900,1906,76547,76853,83719,84069,18e2e9a285eac35ea0ae10a3fd83e30fc805a2dac969db5580eae684a3f91561,3e141911d99e170312796c006752896b6a92f161c759d4d037440d24b9dd34e7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XJ,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,46,254Xj,254Xj,254Xj,explicit,false,exercise,254Xj,254Xj,1908,1917,1907,1916,76853,77272,84069,84551,cfb6c9b97e79da88e04c261023da3c197086d74e46eb40cb1de10791e7d865da,dde7df36fd20953e893ac2b8143b2c1287e441469e989376b070a496c6298208,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XK,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,47,254Xk,254Xk,254Xk,explicit,false,exercise,254Xk,254Xk,1918,1926,1917,1925,77272,77716,84551,85049,1ab66e67bfde3efb104523a1e91ebbc3e7e9ec6b36915f6a088c22114d2437e9,1bf761909166c09dfa81537138aea21babce59da818c6b4f4b2aeeec2bea87e1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XL,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,48,254Xl,254Xl,254Xl,explicit,false,exercise,254Xl,254Xl,1927,1935,1926,1934,77716,78124,85049,85509,4c2ad8cf1255affabed9fa6e65bca598c81261bce61ea086c996d9b2f7558be0,3d111b2b7e17fafe717d5850cb6ff8ac11eeef92e1126fbd6403e48070dfadd3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XM,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,49,254Xm,254Xm,254Xm,explicit,false,exercise,254Xm,254Xm,1936,1940,1935,1939,78124,78322,85509,85705,f5b00ec0d36700bf3a34427ac5bb4433498af24856b9fdab05840c22c8556997,dda239ea8fb4299c2a1c8c3d52ba308760acadb95f8e7a5ac173ba1c2c5e185a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XN,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,50,254Xn,254Xn,254Xn,explicit,false,exercise,254Xn,254Xn,1941,1950,1940,1949,78322,78803,85705,86216,a835342309cc9a1d61c5bcb645d00a3ed3a33c15ff1aa8ccdb013f3f2ffac92f,e3ce85f2cc968fea188fbb5d77f821bc3096670b3dbd382f29953ab9147d801e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XO,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,51,254Xo,254Xo,254Xo,explicit,false,exercise,254Xo,254Xo,1951,1964,1950,1963,78803,79408,86216,86855,937352542da002927b398a895f004d32dc95e439830dcc42f17edb42c476a854,e6c3c830e690b135925445df10e33d87cb8b88e2cd0050a407b33b0b8bfbb263,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XP,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,52,254Xp,254Xp,254Xp,explicit,false,exercise,254Xp,254Xp,1965,1972,1964,1971,79408,79753,86855,87217,1bdaaa8c4783613766962836efaafc1a574cf9b6c01bc724d455d3f97641e6aa,75d6e5d322964774b04dd50cba06ae461ee5826fe05797b11fdb1429d1f93523,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XQ,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,53,254Xq,254Xq,254Xq,explicit,false,exercise,254Xq,254Xq,1973,1985,1972,1984,79753,80393,87217,87883,7bcfd152b15b176b894170a6ab34bbe04607e2ca913e782a1a5b503660f0c8b7,b0d8faf41a0497836e25a86c2be792b3f4b8b48cb62ed710473c16d092a4b1c8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XR,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,54,254Xr,254Xr,254Xr,explicit,false,exercise,254Xr,254Xr,1986,1998,1985,1997,80393,81006,87883,88545,5d6d62f41559ac10731b3ce1739ac6a3778c1cca786b05fa25fdfdb22a43f96a,73240152b55737dcf6347cbd8176261afbaddbf7999cceae404b94c42f2dd1a1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
