schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0001,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266-INTRO,precedes,O007-FREMLIN-V2-S266-SEG-266A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0002,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266A,precedes,O007-FREMLIN-V2-S266-SEG-266B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0003,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266B,precedes,O007-FREMLIN-V2-S266-SEG-266C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0004,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266C,precedes,O007-FREMLIN-V2-S266-SEG-266X,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0005,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266X,precedes,O007-FREMLIN-V2-S266-SEG-266XA,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0006,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266XA,precedes,O007-FREMLIN-V2-S266-SEG-266XB,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0007,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266XB,precedes,O007-FREMLIN-V2-S266-SEG-266XC,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0008,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266XC,precedes,O007-FREMLIN-V2-S266-SEG-266,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0009,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-SEG-266XA,semantic-child-of,O007-FREMLIN-V2-S266-SEG-266X,9,"{""basis"":""implicit Xa or Ya source identity"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0010,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-PROOF-266A,proof-of,O007-FREMLIN-V2-S266-RESULT-266A,10,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0011,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-PROOF-266B,proof-of,O007-FREMLIN-V2-S266-RESULT-266B,11,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0012,O007-FREMLIN-V2-S266,O007-FREMLIN-V2-S266-PROOF-266C,proof-of,O007-FREMLIN-V2-S266-RESULT-266C,12,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0013,O007-FREMLIN-V2-S266,O007-CORR-0245,corrects,O007-FREMLIN-V2-S266,13,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0014,O007-FREMLIN-V2-S266,O007-CORR-0246,corrects,O007-FREMLIN-V2-S266,14,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0015,O007-FREMLIN-V2-S266,O007-CORR-0247,corrects,O007-FREMLIN-V2-S266,15,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0016,O007-FREMLIN-V2-S266,O007-CORR-0248,corrects,O007-FREMLIN-V2-S266,16,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0017,O007-FREMLIN-V2-S266,O007-CORR-0249,corrects,O007-FREMLIN-V2-S266,17,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S266-REL-0018,O007-FREMLIN-V2-S266,O007-CORR-0250,corrects,O007-FREMLIN-V2-S266,18,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
