schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0001,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214-INTRO,1,214-intro,214-intro,18,18,646,654,669,677,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0002,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,2,214A,214A,40,40,1763,1779,1875,1891,"(X,\Sigma,\mu)","(X,\Sigma,\mu)",05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,$,,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0003,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,3,214A,214A,41,41,1804,1807,1914,1917,Y,Y,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,$,,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0004,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,4,214A,214A,41,41,1822,1825,1949,1952,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0005,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,5,214A,214A,41,41,1833,1840,1965,1972,\mu^*,\mu^*,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,$,,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0006,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,6,214A,214A,42,42,1875,1880,2009,2014,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0007,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,7,214A,214A,42,43,1910,1943,2049,2082,\Sigma_Y=\{E\cap Y:E\in\Sigma\},\Sigma_Y=\{E\cap Y:E\in\Sigma\},bd572a70c22cdfe775cd5463aa2535307757b746af8f499482a23e5e98912260,bd572a70c22cdfe775cd5463aa2535307757b746af8f499482a23e5e98912260,ea4de7979a1774352718d83f146befa996b5e6128fdf1088dee4473b2a19d614,$,,ea4de7979a1774352718d83f146befa996b5e6128fdf1088dee4473b2a19d614,ea4de7979a1774352718d83f146befa996b5e6128fdf1088dee4473b2a19d614,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0008,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,8,214A,214A,43,43,1950,1957,2094,2101,\mu_Y,\mu_Y,08dd496d916cd16a2907a5eab936620d0b1768d9aee839a1f7ffb01ac5339bfd,08dd496d916cd16a2907a5eab936620d0b1768d9aee839a1f7ffb01ac5339bfd,08dd496d916cd16a2907a5eab936620d0b1768d9aee839a1f7ffb01ac5339bfd,$,,08dd496d916cd16a2907a5eab936620d0b1768d9aee839a1f7ffb01ac5339bfd,08dd496d916cd16a2907a5eab936620d0b1768d9aee839a1f7ffb01ac5339bfd,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0009,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,9,214A,214A,43,44,1980,1987,2117,2124,\mu^*,\mu^*,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,$,,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0010,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,10,214A,214A,43,44,1991,2001,2130,2140,\Sigma_Y,\Sigma_Y,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,$,,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0011,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,11,214A,214A,44,44,2010,2030,2149,2169,"(Y,\Sigma_Y,\mu_Y)","(Y,\Sigma_Y,\mu_Y)",55ac2ad49ad3eb49f5f0de7924f5197f9aed507fcdf160d9c478aac3a3afae8c,55ac2ad49ad3eb49f5f0de7924f5197f9aed507fcdf160d9c478aac3a3afae8c,55ac2ad49ad3eb49f5f0de7924f5197f9aed507fcdf160d9c478aac3a3afae8c,$,,55ac2ad49ad3eb49f5f0de7924f5197f9aed507fcdf160d9c478aac3a3afae8c,55ac2ad49ad3eb49f5f0de7924f5197f9aed507fcdf160d9c478aac3a3afae8c,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S214-FORMULA-0012,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S214-SEG-214A,12,214A,214A,46,46,2095,2105,2244,2254,\Sigma_Y,\Sigma_Y,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,$,,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,6fcdf41ec57c8f4497a04c6c3f29682582880362392acbc7cc007af7341796b6,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
