schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0021,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XB,precedes,O007-FREMLIN-V2-S214-SEG-214XC,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0022,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XC,precedes,O007-FREMLIN-V2-S214-SEG-214XD,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0023,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XD,precedes,O007-FREMLIN-V2-S214-SEG-214XE,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0024,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XE,precedes,O007-FREMLIN-V2-S214-SEG-214XF,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0025,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XF,precedes,O007-FREMLIN-V2-S214-SEG-214XG,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0026,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XG,precedes,O007-FREMLIN-V2-S214-SEG-214XH,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0027,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XH,precedes,O007-FREMLIN-V2-S214-SEG-214XI,27,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0028,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XI,precedes,O007-FREMLIN-V2-S214-SEG-214XJ,28,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0029,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XJ,precedes,O007-FREMLIN-V2-S214-SEG-214XK,29,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0030,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XK,precedes,O007-FREMLIN-V2-S214-SEG-214XL,30,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0031,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XL,precedes,O007-FREMLIN-V2-S214-SEG-214XM,31,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0032,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XM,precedes,O007-FREMLIN-V2-S214-SEG-214XN,32,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0033,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XN,precedes,O007-FREMLIN-V2-S214-SEG-214Y,33,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0034,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214Y,precedes,O007-FREMLIN-V2-S214-SEG-214YA,34,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0035,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214YA,precedes,O007-FREMLIN-V2-S214-SEG-214YB,35,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0036,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214YB,precedes,O007-FREMLIN-V2-S214-SEG-214YC,36,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0037,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214YC,precedes,O007-FREMLIN-V2-S214-SEG-214YD,37,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0038,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214YD,precedes,O007-FREMLIN-V2-S214-SEG-214,38,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0039,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214XA,semantic-child-of,O007-FREMLIN-V2-S214-SEG-214X,39,"{""basis"":""implicit Xa or Ya source identity"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0040,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214YA,semantic-child-of,O007-FREMLIN-V2-S214-SEG-214Y,40,"{""basis"":""implicit Xa or Ya source identity"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0041,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214A,proof-of,O007-FREMLIN-V2-S214-RESULT-214A,41,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0042,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214C,proof-of,O007-FREMLIN-V2-S214-RESULT-214C,42,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0043,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214E,proof-of,O007-FREMLIN-V2-S214-RESULT-214E,43,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0044,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214F,proof-of,O007-FREMLIN-V2-S214-RESULT-214F,44,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0045,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214G,proof-of,O007-FREMLIN-V2-S214-RESULT-214G,45,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0046,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214H,proof-of,O007-FREMLIN-V2-S214-RESULT-214H,46,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0047,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214I,proof-of,O007-FREMLIN-V2-S214-RESULT-214I,47,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0048,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214J,proof-of,O007-FREMLIN-V2-S214-RESULT-214J,48,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0049,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214K,proof-of,O007-FREMLIN-V2-S214-RESULT-214K,49,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0050,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214M,proof-of,O007-FREMLIN-V2-S214-RESULT-214M,50,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0051,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214N,proof-of,O007-FREMLIN-V2-S214-RESULT-214N,51,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0052,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214O,proof-of,O007-FREMLIN-V2-S214-RESULT-214O,52,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0053,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214P,proof-of,O007-FREMLIN-V2-S214-RESULT-214P,53,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0054,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-PROOF-214Q,proof-of,O007-FREMLIN-V2-S214-RESULT-214Q,54,"{""basis"":""complete proof association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0055,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-HINT-214YB-01,hint-for,O007-FREMLIN-V2-S214-EXERCISE-214YB,55,"{""basis"":""active Hint macro association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0056,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-HINT-214YC-01,hint-for,O007-FREMLIN-V2-S214-EXERCISE-214YC,56,"{""basis"":""active Hint macro association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0057,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-HINT-214YD-01,hint-for,O007-FREMLIN-V2-S214-EXERCISE-214YD,57,"{""basis"":""active Hint macro association"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0058,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-TERM-SUBSPACE-MEASURE,defined-by,O007-FREMLIN-V2-S214-DEF-214B,58,"{""basis"":""terminology-to-definition binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0059,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-TERM-INTEGRATION-OVER-SUBSET,defined-by,O007-FREMLIN-V2-S214-DEF-214D,59,"{""basis"":""terminology-to-definition binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0060,O007-FREMLIN-V2-S214,O007-CORR-0081,corrects,O007-FREMLIN-V2-S214,60,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0061,O007-FREMLIN-V2-S214,O007-CORR-0082,corrects,O007-FREMLIN-V2-S214,61,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0062,O007-FREMLIN-V2-S214,O007-CORR-0083,corrects,O007-FREMLIN-V2-S214,62,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S214-REL-0063,O007-FREMLIN-V2-S214,O007-CORR-0084,corrects,O007-FREMLIN-V2-S214,63,"{""basis"":""source-correction ledger unit binding"",""kind"":""semantic-relation""}"
