schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0011,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,11,235A,235A,34,34,1262,1270,1294,1302,=\nu F,=\nu F,20e1460ef290d35a7cbfa8e5a6ad73fcc90d8664413fff7cae69033e00947528,20e1460ef290d35a7cbfa8e5a6ad73fcc90d8664413fff7cae69033e00947528,d41a020d4f584e9428f4a13bdeb0d47ba30bdb79079b1a7a22b310289bed11a1,$,,d41a020d4f584e9428f4a13bdeb0d47ba30bdb79079b1a7a22b310289bed11a1,d41a020d4f584e9428f4a13bdeb0d47ba30bdb79079b1a7a22b310289bed11a1,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0012,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,12,235A,235A,36,36,1294,1304,1327,1337,F\in\Tau,F\in\Tau,1c89dd885b17d49d2d61b2430cf1f8956e6b04ce6f3295ea1c11ffbf00b7fb98,1c89dd885b17d49d2d61b2430cf1f8956e6b04ce6f3295ea1c11ffbf00b7fb98,1c89dd885b17d49d2d61b2430cf1f8956e6b04ce6f3295ea1c11ffbf00b7fb98,$,,1c89dd885b17d49d2d61b2430cf1f8956e6b04ce6f3295ea1c11ffbf00b7fb98,1c89dd885b17d49d2d61b2430cf1f8956e6b04ce6f3295ea1c11ffbf00b7fb98,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0013,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,13,235A,235A,36,36,1309,1323,1342,1356,\nu F<\infty,\nu F<\infty,96f339f4cf8b3a9ea4ddce8437172db47b88b781e7a7d308a54a2548865baba2,96f339f4cf8b3a9ea4ddce8437172db47b88b781e7a7d308a54a2548865baba2,60a6a928ec4275e00cc2f99e17c11e85058219a64f50bba4e9e7a748df69f5c2,$,,60a6a928ec4275e00cc2f99e17c11e85058219a64f50bba4e9e7a748df69f5c2,60a6a928ec4275e00cc2f99e17c11e85058219a64f50bba4e9e7a748df69f5c2,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0014,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,14,235A,235A,38,38,1347,1387,1376,1416,"\int_{\phi^{-1}[H]}J\times g\phi\,d\mu","\int_{\phi^{-1}[H]}J\times g\phi\,d\mu",7625627d63800776664f98aacd5270b402847003fd58ecfba0e22315b5393eef,7625627d63800776664f98aacd5270b402847003fd58ecfba0e22315b5393eef,1352f04002d6744d6fc90aa510d7bb23dfe57b5821a1e138b4b02baf7b33daca,$,,1352f04002d6744d6fc90aa510d7bb23dfe57b5821a1e138b4b02baf7b33daca,1352f04002d6744d6fc90aa510d7bb23dfe57b5821a1e138b4b02baf7b33daca,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0015,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,15,235A,235A,39,39,1398,1413,1423,1438,"\int_Hg\,d\nu","\int_Hg\,d\nu",644ac86c82dda08fd0c89bc857df95ab4597b6048efe723c27b4598c30eb1aae,644ac86c82dda08fd0c89bc857df95ab4597b6048efe723c27b4598c30eb1aae,644ac86c82dda08fd0c89bc857df95ab4597b6048efe723c27b4598c30eb1aae,$,,644ac86c82dda08fd0c89bc857df95ab4597b6048efe723c27b4598c30eb1aae,644ac86c82dda08fd0c89bc857df95ab4597b6048efe723c27b4598c30eb1aae,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0016,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,16,235A,235A,41,41,1438,1443,1500,1505,\nu,\nu,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,$,,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0017,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,17,235A,235A,41,42,1464,1467,1529,1532,g,g,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,$,,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0018,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,18,235A,235A,42,42,1486,1504,1554,1572,"[-\infty,\infty]","[-\infty,\infty]",b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,$,,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0019,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,19,235A,235A,42,43,1515,1525,1587,1597,H\in\Tau,H\in\Tau,9dcf315d1ac71095ff47273bcf1d9ae27957465b29aefdee93f4566e20b620e6,9dcf315d1ac71095ff47273bcf1d9ae27957465b29aefdee93f4566e20b620e6,9dcf315d1ac71095ff47273bcf1d9ae27957465b29aefdee93f4566e20b620e6,$,,9dcf315d1ac71095ff47273bcf1d9ae27957465b29aefdee93f4566e20b620e6,9dcf315d1ac71095ff47273bcf1d9ae27957465b29aefdee93f4566e20b620e6,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0020,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,20,235A,235A,43,45,1555,1575,1639,1659,(J\times g\phi)(x),(J\times g\phi)(x),6dadc086e427cd42b12c8f5b627c279513c11c07d90dcb8c1f0b716e6f11ac56,6dadc086e427cd42b12c8f5b627c279513c11c07d90dcb8c1f0b716e6f11ac56,ec74e6cd027315a496ecf6ce092070152259b39c2cbad3716641e0c26268dabc,$,,ec74e6cd027315a496ecf6ce092070152259b39c2cbad3716641e0c26268dabc,ec74e6cd027315a496ecf6ce092070152259b39c2cbad3716641e0c26268dabc,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0021,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,21,235A,235A,43,45,1579,1582,1668,1671,0,0,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,$,,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0022,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,22,235A,235A,43,45,1588,1596,1679,1687,J(x)=0,J(x)=0,f172902b9de7e07aa0d2b679e5a9f852a52d9109555823040b5dc629a13a4417,f172902b9de7e07aa0d2b679e5a9f852a52d9109555823040b5dc629a13a4417,f172902b9de7e07aa0d2b679e5a9f852a52d9109555823040b5dc629a13a4417,$,,f172902b9de7e07aa0d2b679e5a9f852a52d9109555823040b5dc629a13a4417,f172902b9de7e07aa0d2b679e5a9f852a52d9109555823040b5dc629a13a4417,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0023,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,23,235A,235A,43,46,1601,1613,1692,1704,g(\phi(x)),g(\phi(x)),6b069bdd27d696e246f87153b1af32780f3a2e0ad103cd156b6b04abf8c41153,6b069bdd27d696e246f87153b1af32780f3a2e0ad103cd156b6b04abf8c41153,6b069bdd27d696e246f87153b1af32780f3a2e0ad103cd156b6b04abf8c41153,$,,6b069bdd27d696e246f87153b1af32780f3a2e0ad103cd156b6b04abf8c41153,6b069bdd27d696e246f87153b1af32780f3a2e0ad103cd156b6b04abf8c41153,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0024,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,24,235A,235A,44,47,1658,1673,1754,1769,J\times f\phi,J\times f\phi,3c9e4936f7379af2e977369b3944b7c22a5919d502906e4e0bc09c1ce1e9dd1b,3c9e4936f7379af2e977369b3944b7c22a5919d502906e4e0bc09c1ce1e9dd1b,b5d3da4f3c9ab9d026fe69f572dcde49522cc0e3fe70b6b4f170758f8174cb36,$,,b5d3da4f3c9ab9d026fe69f572dcde49522cc0e3fe70b6b4f170758f8174cb36,b5d3da4f3c9ab9d026fe69f572dcde49522cc0e3fe70b6b4f170758f8174cb36,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0025,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,25,235A,235A,46,49,1706,1839,1806,1937,"\underline{\intop}fd\nu
\le\underline{\intop}J\times f\phi\,d\mu
\le\overline{\intop}J\times f\phi\,d\mu\le\overline{\intop}fd\nu","\underline{\intop}fd\nu
\le\underline{\intop}J\times f\phi\,d\mu
\le\overline{\intop}J\times f\phi\,d\mu\le\overline{\intop}fd\nu",1df80a4947cbca4bee96aac2864cc2b60f7031d517d6c7135f1896a3d950b683,1a6ee288eb700c030fea5e3ce3397d55eb5bff024c32ada673131b70cb3c9ce5,ac260d23f4e547aee17eed64600f7f11d47afc3f6ca4e559734355b6432a28b3,$,,ac260d23f4e547aee17eed64600f7f11d47afc3f6ca4e559734355b6432a28b3,ac260d23f4e547aee17eed64600f7f11d47afc3f6ca4e559734355b6432a28b3,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0026,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,26,235A,235A,50,53,1864,1882,1979,1997,"[-\infty,\infty]","[-\infty,\infty]",b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,$,,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0027,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,27,235A,235A,50,54,1899,1902,2022,2025,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0028,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,28,235A,235A,51,54,1933,1936,2070,2073,Y,Y,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,$,,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0029,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,29,235A,235A,53,56,1961,1964,2098,2101,g,g,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,$,,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0030,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,30,235A,235A,54,57,1992,2019,2137,2164,g=\sum_{i=0}^na_i\chi F_i,g=\sum_{i=0}^na_i\chi F_i,a64f5c6f86dba5e5ae1740714b7534689108de8453ee7f936ad9132f5b191165,a64f5c6f86dba5e5ae1740714b7534689108de8453ee7f936ad9132f5b191165,ae0e6e8c60c5651b47630d450925a370e0d731923ade6e9993c1f4774eb38052,$,,ae0e6e8c60c5651b47630d450925a370e0d731923ade6e9993c1f4774eb38052,ae0e6e8c60c5651b47630d450925a370e0d731923ade6e9993c1f4774eb38052,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0031,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,31,235A,235A,54,57,2026,2042,2172,2188,\nu F_i<\infty,\nu F_i<\infty,b7ff993032f856768f20a9318351792b4ecdb21634ff8d8714f29287f92412f0,b7ff993032f856768f20a9318351792b4ecdb21634ff8d8714f29287f92412f0,157e6f55b26c4cb8c2bf662a6d563660ddc6648a994f62a13dc4342c4904d9e4,$,,157e6f55b26c4cb8c2bf662a6d563660ddc6648a994f62a13dc4342c4904d9e4,157e6f55b26c4cb8c2bf662a6d563660ddc6648a994f62a13dc4342c4904d9e4,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0032,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,32,235A,235A,54,57,2052,2055,2202,2205,i,i,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,$,,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S235-FORMULA-0033,O007-FREMLIN-V2-S235,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S235-SEG-235A,33,235A,235A,56,60,2077,2197,2225,2343,"\int J\times g\phi\,d\mu
=\sum_{i=0}^na_i\int J\times\chi(\phi^{-1}[F_i])\,d\mu
=\sum_{i=0}^na_i\nu F_i=\int g\,d\nu","\int J\times g\phi\,d\mu
=\sum_{i=0}^na_i\int J\times\chi(\phi^{-1}[F_i])\,d\mu
=\sum_{i=0}^na_i\nu F_i=\int g\,d\nu",cdc4ed74211a377315e07d937e73fb316449e34212350ae715e9098036eb1a1f,8a1e73c6e4490cfe64ed621f164c322e8cccf9b0c8a090017d9472a8414bacc1,ae3db2710f0faaa1f5cba306ff70cb5298bd0704a17e35bca9f6746747bea74f,$,,ae3db2710f0faaa1f5cba306ff70cb5298bd0704a17e35bca9f6746747bea74f,ae3db2710f0faaa1f5cba306ff70cb5298bd0704a17e35bca9f6746747bea74f,"{""basis"":""ordered nested-math atom; exact symbolic replay"",""kind"":""source-target-formula-map""}"
